id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n261,true,0.2556728855508431,0.2522021933774054,12,false,0,0,0.9504717152916239,0.39635211811400384,0.14614461731947392,10,10,70
n266,false,0.05728616781296864,0.6651723684166477,13,false,0,1,0.966203828185035,0.06819098425625592,0.6649659142847693,10,10,70
n267,true,0.20063907104655804,0.2002377039466731,12,false,0,0,0.6308741562725586,0.15344911333352274,0.2858134242182867,10,10,70
n273,true,0.4233951021566632,0.29515007426641443,12,false,0,0,0.34419848249222684,0.4212778874579732,0.7925193632313947,10,10,70
n274,false,0.4313793026180027,0.8382690380341614,13,false,0,1,0.2400181443434664,0.44360214287271515,0.7055876013285065,10,10,70
n275,false,0.674507465822851,0.2707937177994469,12,true,34,1,0.13722856285811064,0.49213754167822354,0.9628014497612124,10,10,70
n276,false,0.08623191527677172,0.5176511292443902,12,false,0,1,0.7839797250380613,0.3182434110287853,0.4658740743927722,10,10,70
n278,false,0.20019643808412324,0.23918124356842227,13,true,36,1,0.46546128207596554,0.03982336641539169,0.19242134630556185,10,10,70
n279,false,0.8719267247229019,0.8573623082660284,0,false,0,0,0.20500330929819213,0.308941241139304,0.4102871748950908,10,10,70
n283,false,0.1463625042878527,0.3812901128824101,13,false,0,1,0.8488111337919133,0.3493318977650971,0.7846781651017639,10,10,70
n287,false,0.08332066547034278,0.4082980914586608,33,true,31,1,0.6011547350422983,0.9795394857947418,0.6053854003899061,10,10,70
n289,true,0.18704737403170602,0.36478726805042444,20,false,0,0,0.402445341516771,0.9203087180062487,0.269046345004881,10,10,70
n290,true,0.22274484794006366,0.18909778566522584,13,false,0,0,0.09066755739106247,0.9853572031782926,0.9616216583436319,10,10,70
n291,false,0.2396620924875496,0.5458532635221318,11,false,0,1,0.5534088904494916,0.3611835988649287,0.39327544936389913,10,10,70
n295,false,0.5967760095602239,0.6373353549384149,12,false,0,1,0.25640872695823763,0.6535031627582072,0.561385513110991,10,10,70
n296,false,0.018544552733843978,0.6606508777665152,0,false,0,0,0.8720930422087503,0.04876043765214655,0.5162290791393496,10,10,70
n297,false,0.9941877619818595,0.5908630220470258,0,false,0,0,0.04099347839714973,0.5286312775233376,0.8747297387271331,10,10,70
n298,true,0.07909678846394974,0.2514563878381588,12,false,0,0,0.3703565208530286,0.43064769448075746,0.865860628078848,10,10,70
n303,false,0.39245525493710504,0.6725819486721469,17,false,0,1,0.4870944981923656,0.4044195231945186,0.9294349803125972,10,10,70
n307,true,0.5993334322949178,0.17721759793028877,21,false,0,0,0.7579385814175176,0.3669265175095946,0.6609815375068789,10,10,70
n311,false,0.22602165612108244,0.963748918527396,15,false,0,1,0.7753640866343806,0.9802316042865798,0.7397362978758772,10,10,70
n312,true,0.06234573277312838,0.3125243377385239,12,false,0,0,0.6753388893702533,0.43934906693420717,0.5773371047649191,10,10,70
n315,false,0.5011265787633908,0.5935850267883638,12,false,0,1,0.13024111332857924,0.3101203305994793,0.653271628349095,10,10,70
n319,false,0.3014668170312863,0.6767027573104376,12,false,0,1,0.42926071486925255,0.8112175547794578,0.8581224301094004,10,10,70
n322,false,0.17901774357649036,0.9995082082710965,0,false,0,0,0.00981996690286501,0.3499815589674289,0.7737546257680542,10,10,70
n323,false,0.3919786688565693,0.4107593705842628,12,false,0,1,0.5623323800210731,0.30100780613975603,0.9612104030901678,10,10,70
n328,false,0.26951956722712944,0.4424717335598808,11,false,0,1,0.5599583069602473,0.4577859588345126,0.9873021601539053,10,10,70
n330,false,0.5029191165146668,0.3879019299185198,12,false,0,1,0.0321360720409566,0.34113697560744505,0.7393944226131263,10,10,70
n334,false,0.588907074804944,0.7813395295410335,11,false,0,1,0.32059888065149006,0.8770436060035158,0.945055689727362,10,10,70
n336,false,0.20713655322906652,0.5952742884706586,12,false,0,1,0.5212522901403677,0.11916872214012142,0.6774344919852218,10,10,70
n340,false,0.3722624700323728,0.36503143503581487,13,false,0,1,0.4656304377182167,0.3796125430614764,0.710502570956199,10,10,70
n342,false,0.13722994528796675,0.6180948239777803,12,false,0,1,0.8697738975095222,0.5244990723869294,0.5917813313127359,10,10,70
n346,false,0.4844772561971731,0.6674615937115439,12,false,0,1,0.03316252565545422,0.6698260384013818,0.18465385732483502,10,10,70
n347,true,0.14214131855049733,0.2672379102301091,14,false,0,0,0.8478211961945646,0.33282958395809226,0.4238704331501578,10,10,70
n350,false,0.22569309565583903,0.3110428871049186,12,true,15,1,0.5105698422231612,0.6028150501641028,0.8561535380715988,10,10,70
n351,true,0.39013110089999636,0.36502071176990253,20,false,0,0,0.13740825149194646,0.8426526193694737,0.967159802994153,10,10,70
n361,false,0.41943497864546386,0.45697618335472817,12,false,0,1,0.4698687827250608,0.793969153266612,0.8800053754391355,10,10,70
n363,true,0.04637071080614863,0.24213120564543691,16,false,0,0,0.40467393818482505,0.5222951429815937,0.9360260461656795,10,10,70
n367,false,0.5665354536260079,0.9064718093690022,0,false,0,0,0.049312757515987224,0.656010556218459,0.4055985167976581,10,10,70
n371,false,0.17253448267185348,0.6143116816512239,13,false,0,1,0.6098752389324893,0.9021700532189275,0.6548516707600839,10,10,70
n372,true,0.731042701263189,0.2669501097287824,11,false,0,0,0.4755349088779074,0.5477913710123563,0.8300201312969053,10,10,70
n373,false,0.36584258161637606,0.6082701851766557,12,false,0,1,0.5498794148117522,0.09321833119079725,0.4531288432264805,10,10,70
n377,true,0.18678700120983172,0.8210857659191715,38,false,0,0,0.7643771154091019,0.7179093188350703,0.7404307214260434,10,10,70
n378,false,0.3639667820322309,0.6331153347186547,12,false,0,1,0.4668731870155523,0.3613498642051952,0.9820008046591631,10,10,70
n387,true,0.14845334799357657,0.29840205042546125,14,false,0,0,0.35530568724280087,0.18927827154907495,0.5299489764819828,10,10,70
n390,false,0.271010615185055,0.46551047753889463,12,false,0,1,0.6701410446867954,0.7694489795788721,0.6649164965187703,10,10,70
n395,false,0.13163508409652433,0.5692192515934504,12,false,0,1,0.3804079447568581,0.3362159719840364,0.5415687118872972,10,10,70
n398,true,0.0065832905642479456,0.22193083137316796,12,false,0,0,0.6742916019168679,0.2260600170116857,0.5627494537735184,10,10,70
n399,true,0.05860131726554635,0.2056188762710786,13,false,0,0,0.3819047844615028,0.35374972299205537,0.9666404649004724,10,10,70
n403,true,0.07334612923094147,0.3434525281213743,12,false,0,0,0.6410091068608091,0.9097601379112845,0.8582870284428741,10,10,70
n406,false,0.25386010579633067,0.4018196166558027,13,false,0,1,0.4673914511597723,0.5389152802560884,0.7685105032989805,10,10,70
n414,false,0.04461438422638109,0.5532932092662713,22,false,0,1,0.9641657954077473,0.5253176718302175,0.7624545159794143,10,10,70
n415,false,0.19259983279444853,0.6042812959771053,12,false,0,1,0.7573170125255987,0.5301184596724627,0.9132789451279076,10,10,70
n417,false,0.2754108297797761,0.498614622777604,12,false,0,1,0.6755417722340432,0.6302379006157975,0.2459808741378527,10,10,70
n419,false,0.40268429982659226,0.7812968380403171,13,false,0,1,0.3065340377452271,0.31076156205303096,0.9548368462643653,10,10,70
n422,false,0.08000441510389872,0.6539602552894384,0,false,0,0,0.9165317674178828,0.4234455264990062,0.40422967103830754,10,10,70
n424,true,0.8407701569319415,0.32818344394489696,12,false,0,0,0.5017057861531299,0.40960956042047864,0.6026100497194137,10,10,70
n425,false,0.21929493726671315,0.4139881218576241,12,false,0,1,0.8025030061049576,0.5089072226810188,0.43252071092805666,10,10,70
n429,false,0.019710550083038292,0.5058377994782947,0,false,0,0,0.2204332839637944,0.8811450448547431,0.34085162042354206,10,10,70
n432,false,0.7042482545371165,0.7918062540859803,11,false,0,1,0.13095548267829968,0.5088700160243533,0.37723872181405765,10,10,70
n433,false,0.23209179443017736,0.446176881767694,13,false,0,1,0.5683640267028645,0.35450155703270525,0.8307030426977562,10,10,70
n434,false,0.43083226843092004,0.6444165335899305,13,false,0,1,0.38627555728297047,0.7018069392590558,0.8967582543775952,10,10,70
n437,true,0.11459724584381725,0.37995218195618785,25,false,0,0,0.25474867177377886,0.36275719455335326,0.9262868619785822,10,10,70
n439,false,0.08176625040280161,0.22900902819206606,12,true,41,1,0.9131377318445887,0.5231815423516081,0.8000991151358952,10,10,70
n444,false,0.38689307224189173,0.6698333942158832,13,false,0,1,0.4587022572188624,0.4253226597447902,0.8395254988764946,10,10,70
n448,false,0.13023562448645568,0.5752912415181928,12,true,45,1,0.8408229745532873,0.5878369037518683,0.7367830698762994,10,10,70
n449,false,0.15035278783088732,0.6514066043151148,22,false,0,1,0.6844931655585612,0.6708331749988682,0.5439006749772742,10,10,70
n450,false,0.7565392430164136,0.9741452151947693,13,false,0,1,0.10255464522128101,0.5063064753814075,0.9915807051696696,10,10,70
n452,false,0.004261069596833256,0.8984368688254588,12,false,0,1,1.0969552800898668,0.3790312129942146,0.3681177685012683,10,10,70
n456,false,0.1320649941708768,0.6430081640561902,13,false,0,1,0.3761313426264517,0.7230996544685434,0.9308195084121298,10,10,70
n458,true,0.314265768144556,0.25159605203466184,12,false,0,0,0.6154885954809874,0.7172150822700459,0.2595857055848828,10,10,70
n463,false,0.46696344913779547,0.33350902260426707,13,false,0,1,0.0695284657574714,0.18511515098495046,0.9857478989749087,10,10,70
n464,true,0.173113184114692,0.3155664850466736,12,false,0,0,0.4978965349675561,0.5012828697318311,0.3178929168044398,10,10,70
n465,true,0.4925376568477826,0.24459963880799582,12,false,0,0,0.05998742563785553,0.8632700256245227,0.8686301483935389,10,10,70
n467,false,0.09213063678686999,0.5828463841962616,14,false,0,1,0.8839513865644956,0.6279994433374538,0.9966939431038286,10,10,70
n468,true,0.5775076189183633,0.2613330000948116,11,false,0,0,0.808287638872361,0.07588715335633917,0.749770985517261,10,10,70
n471,false,0.28502372033174417,0.4761363952465849,0,false,0,0,0.287393013848898,0.7983801158142373,0.1331088407357695,10,10,70
n473,false,0.0936226873643584,0.4310513739258876,12,true,45,1,0.5557998537379997,0.580636036157396,0.9143787358439972,10,10,70
n477,true,0.22527807208308487,0.49961312676483355,31,false,0,0,0.5102939828200612,0.8445483090686465,0.15568316573321195,10,10,70
n490,false,0.3451299314383115,0.7382478730909137,11,false,0,1,0.6184491745769135,0.2993405248668862,0.4847170765338509,10,10,70
n491,false,0.29116646925061623,0.6513065666175711,11,false,0,1,0.4519832573428767,0.533439273456061,0.7645470612913537,10,10,70
n493,false,0.19149824103220497,0.5994970705388224,12,false,0,1,0.6610571186175377,0.29945590131409017,0.8272753949417326,10,10,70
n497,false,0.1358204100117535,0.4176624011352746,12,true,47,1,0.8337341339124897,0.5235786205291668,0.5481658106919823,10,10,70
n499,true,0.15553588843395633,0.1576348400691387,17,false,0,0,0.9156415263288696,0.4415481754285454,0.8585290141613157,10,10,70
