id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,0.7771457452988876,0.49935186418690614,12,false,0,0,0.4980477120012749,0.26444851335458397,0.4450878813640151,10,10,70
n1,true,0.14747070869154322,0.5045691899495172,12,false,0,0,0.24486701391518495,0.6450898821779574,0.219915457707192,10,10,70
n2,true,0.6101721796345212,0.5354134316742051,12,false,0,0,0.4121270694795848,0.3605542990917291,0.8972759475418117,10,10,70
n3,false,0.007362966698040152,0.7639955718224153,0,false,0,0,0.5354174468693308,0.8139950712959705,0.07595471670217813,10,10,70
n4,true,0.8424270162034311,0.5216518435058644,11,false,0,0,0.3302299236162659,0.2742215824632872,0.840575071327416,10,10,70
n6,false,0.08224564123766523,0.7605840985528284,13,true,21,1,0.8676342814168281,0.8172104101602817,0.7929599181749184,10,10,70
n9,false,0.2010077778440445,0.345294739469553,11,true,37,1,0.7240789894961376,0.11734969515403665,0.36557837127056514,10,10,70
n10,false,0.25032397749323654,0.47791728972965813,12,true,16,1,0.6272606233690249,0.6506536049662636,0.4620361204540254,10,10,70
n12,false,0.8729022467302371,0.48845493682941976,0,true,40,0,0.08754376827951188,0.0018247286134043805,0.5597288968719627,10,10,70
n13,false,0.6044320591580369,0.7338221807875892,10,true,33,1,0.03397827105333418,0.8978677128087292,0.05722521380729462,10,10,70
n15,false,0.37685849052556764,0.6016852148455321,13,true,12,1,0.38348503259831795,0.9979874738946077,0.8952486235541306,10,10,70
n19,false,0.5755597955011993,0.901427965588882,0,false,0,0,0.026109850002449125,0.2980474981321732,0.8345130043941151,10,10,70
n23,true,0.30812458616394534,0.46464313347580527,12,false,0,0,0.7349931456656542,0.9301531403341571,0.6071228680604048,10,10,70
n26,false,0.11425387025532845,0.5815109845922782,12,true,17,1,0.8768057136230316,0.812455796472062,0.5069426793701881,10,10,70
n29,true,0.026885509061737034,0.457950601778425,14,false,0,0,0.5402437750472555,0.7778786568638008,0.7207749337085737,10,10,70
n35,false,0.09416343844601593,0.9994216813775408,0,false,0,0,0.07233032792569256,0.5046750844216065,0.36943808839464876,10,10,70
n36,true,0.46689100308268733,0.6912861442096154,19,false,0,0,0.4970019386188537,0.45092846477637527,0.47494003247339733,10,10,70
n37,true,0.7281821696391837,0.3974006626988203,12,false,0,0,0.22258278951592947,0.31545217461466657,0.9176479534733712,10,10,70
n39,true,0.8091645619294809,0.8265738265712698,12,false,0,0,0.6505837145540875,0.17605711384654144,0.8741847330930175,10,10,70
n45,false,0.3567987652833171,0.356838372864561,12,true,3,1,0.5729857364648212,0.6840287536051073,0.5195569796655163,10,10,70
n46,true,0.12358340315619132,0.38382020001186223,12,false,0,0,0.4548321788886257,0.4647018350985956,0.8787689766806486,10,10,70
n47,true,0.5043276932674764,0.5278827250798332,14,false,0,0,0.28359611144814567,0.9741790013246413,0.9147152123803776,10,10,70
n49,true,0.23076150017297847,0.6127013736064624,18,false,0,0,0.3272672885316281,0.9146686945715459,0.863332926291588,10,10,70
n51,true,0.1443420499721373,0.6295837370048294,12,false,0,0,0.6219211632363569,0.2911770772002791,0.9598607358584166,10,10,70
n52,true,0.6326752972969674,0.6167303434114346,11,false,0,0,0.8720173555187944,0.4294087822527641,0.708859716393244,10,10,70
n58,false,0.08288070538182779,0.8711823295146006,0,false,0,0,0.7279947157335036,0.9043314253494787,0.7601824542617892,10,10,70
n59,false,0.33308948138121974,0.6437364892647854,0,false,0,0,0.6160591287596926,0.10714570383372296,0.7381795607166244,10,10,70
n64,true,0.013183680193876834,0.577178040849209,12,false,0,0,0.2614899722221703,0.7641894076480862,0.5418666380998519,10,10,70
n67,true,0.13609660694800063,0.5034329537770622,12,false,0,0,0.021360505115272044,0.6773547014336847,0.7511076302345607,10,10,70
n68,true,0.6253965554704257,0.6303298808560466,14,false,0,0,0.8445971949601284,0.9546624027244608,0.9862876073582021,10,10,70
n69,true,0.6703167098489922,0.5467202462878402,12,false,0,0,0.4266438642919619,0.7248927556186822,0.6335859706586742,10,10,70
n71,true,0.07993318436003649,0.42559153548518014,12,false,0,0,0.650518913663647,0.5075093802227116,0.8363772244808029,10,10,70
n72,true,0.538599970488938,0.35029763189274643,27,false,0,0,0.4135663253579193,0.5747811097652039,0.8469634725853292,10,10,70
n74,false,0.10185887040491612,0.5412750101658707,12,true,11,1,0.8271436890944939,0.5289400558021241,0.6788876601211308,10,10,70
n78,true,0.12154651870974464,0.32024515188461866,13,false,0,0,0.2258361918839898,0.37497491105055025,0.7734101928362666,10,10,70
n79,false,0.22981757218901613,0.5533794510582535,13,true,20,1,0.7068738016181474,0.5462446347812004,0.665956948103032,10,10,70
n81,false,0.24692680980960002,0.7210983319726129,21,true,10,1,0.5819079791500654,0.721056923311649,0.6280536178651954,10,10,70
n82,false,0.2592231453778662,0.7850033973130461,12,true,33,1,0.7113232091651244,0.9106629549361349,0.4020031721611733,10,10,70
n83,false,0.7615932393434792,0.8611815690100304,0,true,40,0,0.5109195008306745,0.7390551168391102,0.868974993855191,10,10,70
n85,true,0.5389180533557978,0.5682354402618056,13,false,0,0,0.6238893474039446,0.5785538716718274,0.9154262457538457,10,10,70
n90,true,0.4193077556209573,0.5989816677633739,15,false,0,0,0.4127794691168579,0.5219947717666773,0.5711136415716164,10,10,70
n93,true,0.4839909705366099,0.6098941677130794,12,false,0,0,0.45097607170696485,0.8197040163127012,0.3229522084554141,10,10,70
n97,false,0.3679366783925168,0.881368439926092,0,false,0,0,0.6994025420638341,0.5680600512211526,0.12407681276434118,10,10,70
n98,false,0.12341248371007017,0.7946584151658532,18,true,33,1,0.8322640481530568,0.6644852762916319,0.4898919017265134,10,10,70
n99,true,0.20456465955637143,0.5247991553863598,13,false,0,0,0.2979643236552203,0.32755755519792396,0.2466145981396456,10,10,70
n101,true,0.5256252171588489,0.5621728019219989,13,false,0,0,0.5713281795027747,0.3044753011483482,0.4819985926331248,10,10,70
n104,false,0.17047980855938405,0.3938104821616082,12,true,6,1,0.8122593566358443,0.5498736890627411,0.7304395123141707,10,10,70
n106,false,0.221247747435957,0.5566314291965325,13,true,14,1,0.7142232348332787,0.09694234401408336,0.21054606519202523,10,10,70
n108,false,0.8375641008281155,0.6311862851672839,0,true,40,0,0.5739616901688697,0.9521523770652692,0.57545959427789,10,10,70
n109,true,0.8414652449129555,0.1606883864014585,10,false,0,0,0.6475046204579276,0.531674708322227,0.979370823659142,10,10,70
n110,false,0.538154717385967,0.8424213173980841,15,true,22,1,0.07909185385797436,0.6786102302703196,0.7440791260259967,10,10,70
