nullinfluenceability0,influenceability1,influenceability2,influenceability3,influenceability4,influenceability5,influenceability6,influenceability7,influenceability8,influenceability9,influenceability10,influenceability11,influenceability12,influenceability13
0.947754389761466,0.9563183781582559,0.9572727819879784,0.9572727819879784,0.9572727819879784,0.9572727819879784,0.9553620597800977,0.9582310130009793,0.9572727819879784,0.9572727819879784,0.9572727819879784,0.9572727819879784,0.9572727819879784,0.9572727819879784
0.6568130395403023,0.6627480574207251,0.6694027637088784,0.6694027637088784,0.6694027637088784,0.6734292347306877,0.6674005673500334,0.667399899949466,0.667399899949466,0.6687353671492648,0.6694034331123115,0.6694034331123115,0.6694034331123115,0.6694034331123115
0.6883779486523416,0.6904444578753742,0.6939008159070246,0.6939008159070246,0.6939008159070246,0.6939008159070246,0.6904437674309163,0.6904437674309163,0.69320968792571,0.6939022037107382,0.6939022037107382,0.6939022037107382,0.6939015098085344,0.6939008159070246
0.2929799140870093,0.2956273052379647,0.31201946542433806,0.3132691033818012,0.3138959548576682,0.31483826988541697,0.2985969170565129,0.30039268309604344,0.30250144814657404,0.3037129664448874,0.30645734235987876,0.3061505788666339,0.30799177273404166,0.31108558711492384
0.17306461451299243,0.17462844092898738,0.19125642221830125,0.19298463133912772,0.19433938885739713,0.1945335337125263,0.176382604610248,0.17815438907655534,0.17994397133081338,0.1819332816840955,0.18357724612273513,0.18542130162790502,0.18747116477319103,0.18935433515929376
0.505931557263486,0.5069439263095703,0.5208077165297539,0.5208066749148417,0.5223701355097597,0.5223701355097597,0.5105026868737834,0.5151156320989886,0.5146000018663732,0.5140854018645068,0.5140854018645068,0.5161448300412317,0.5192489322751199,0.5192489322751199
0.3553952719640592,0.35860665353955384,0.37585244424954745,0.37622754423757976,0.3777343355503686,0.378489803465623,0.36220890048255483,0.3658473324291253,0.36804754340821166,0.36841522253602893,0.3687832689749272,0.37137250922672976,0.3721148813868133,0.37360520148490545
0.3291974379592574,0.33217209370276235,0.34194014215356283,0.3433096124211767,0.34641178696032215,0.34954199300957717,0.33183992160905956,0.33183992160905956,0.33183992160905956,0.33183992160905956,0.33183992160905956,0.33483845505712617,0.3385401495367793,0.33989600283398
0.9453318998411634,0.9510171391214415,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024,0.9510161881043024
0.36876519411006703,0.36876519411006703,0.3777154442585729,0.3796074228055493,0.38036663689156597,0.38036663689156597,0.3687648253448729,0.3687648253448729,0.36839606051952806,0.37061159958503226,0.3717241748646511,0.3728400900930309,0.37321255697019373,0.3739589813373358
0.6350238433150374,0.640761972185328,0.6452582034018842,0.6452582034018842,0.6523916395213293,0.6543501179164312,0.6433282238807239,0.6446148790411855,0.6446148790411855,0.6446148790411855,0.6452582034018842,0.6452582034018842,0.6452582034018842,0.6452582034018842
0.27363301660763706,0.27363301660763706,0.2794363001544967,0.2811171150928452,0.2842249112774192,0.28536323204566305,0.27363301660763706,0.27363301660763706,0.27363301660763706,0.27363301660763706,0.27363301660763706,0.27610558756538933,0.2780438565249164,0.2794365795910763
0.11843400001150517,0.11950417959900275,0.1286777698353185,0.12984051298871274,0.13127592132639504,0.13246214159523506,0.12070461344870231,0.12191710580072657,0.12314177778418091,0.12425437299318223,0.12425437299318223,0.12550252310654825,0.12688997424888132,0.12778074542280243
0.2510620162274786,0.2510620162274786,0.2618246485120043,0.2633992656136969,0.26498335248468374,0.26737776434975824,0.2513130782437061,0.2523195871208146,0.2535834571930368,0.255363875530291,0.2571565370902737,0.25767110732099135,0.2594799657127794,0.2594799657127794
0.6382501259923354,0.6382501259923354,0.6682786777796806,0.6682786777796806,0.6696152337980144,0.6696152337980144,0.6382501259923354,0.6382494877422095,0.6382494877422095,0.6388877372299516,0.6446607805707117,0.6511364756063797,0.6583348969969028,0.6649479501758406
0.04677943383112887,0.04720213673059948,0.051182500589500975,0.051182500589500975,0.051182500589500975,0.051182500589500975,0.047676287868239124,0.04815520191105418,0.048638926702999685,0.0491766380791976,0.049621002317921284,0.050119451251158,0.05067353007101161,0.05118255177205274
0.19621260771165433,0.19798560134154344,0.20896427942957949,0.20875531515014992,0.21022078331057248,0.21022078331057248,0.19997439050691831,0.20198315729853225,0.20218473608575208,0.20441992177047602,0.20441971735055425,0.2060608103032695,0.20833884662930122,0.20896427942957949
0.7605828499741585,0.7605828499741585,0.7659198651237434,0.7720687127461264,0.7728392357780824,0.7728392357780824,0.7613426714806998,0.7613426714806998,0.7659213969657716,0.7666865516754189,0.7666865516754189,0.7666865516754189,0.7659198651237434,0.7659198651237434
0.8979406991262731,0.8970427584271468,0.8970427584271468,0.8970427584271468,0.8961457156687196,0.8961457156687196,0.8970427584271468,0.8970427584271468,0.8970427584271468,0.8970427584271468,0.8970427584271468,0.8970427584271468,0.8970427584271468,0.8970427584271468
0.3439365144739507,0.3470443537527839,0.36628789053844985,0.36628715796303507,0.36665271181447456,0.36996581656350236,0.35053045600451993,0.352991189625427,0.35263784579760316,0.3551137284676224,0.35546848672724785,0.35903921040737946,0.36119847724531334,0.3637344644086489
0.18047160463861112,0.18210236124050255,0.19944200327898537,0.20124417799889738,0.20346896565846823,0.20530752834921404,0.1839316013497342,0.18577921639575648,0.18764539095701832,0.1897198417775474,0.19143416622824463,0.1933571454403568,0.19549474065102626,0.19745850882133792
0.5477579039941929,0.5521553351602746,0.558816086730634,0.5616151993003489,0.5616151993003489,0.5621768144996492,0.5565875125622529,0.5565875125622529,0.5565875125622529,0.5565869559747404,0.5565869559747404,0.5571429857871721,0.5571429857871721,0.5571429857871721
0.34692528788698723,0.3486630383869018,0.36799633089676875,0.37132157670085775,0.37430219283606664,0.3765532514640082,0.34971007383984065,0.35251721340332437,0.35392904484124077,0.3574843046425707,0.36071456289309056,0.36433798403894024,0.36506629421131853,0.3668949131025258
0.18523882888375176,0.18691266252497038,0.20005763200894225,0.20186536960184862,0.20328247015150724,0.20511934765316298,0.188790222688852,0.18992560973116326,0.19106782500704236,0.19106782500704236,0.19202507672196145,0.19395399170101646,0.19609818514577432,0.19806801498857596
0.12021290639170995,0.12129916032691157,0.1304800599741752,0.13165908877288385,0.13205419703933763,0.1331143355374557,0.12251762497379806,0.12374832924453447,0.124492553429086,0.12511626236731382,0.12624682343961133,0.12700607360323093,0.12841014674488752,0.12918240716515153
0.2929915334997053,0.2956390296446513,0.31422419753261505,0.3157981481076029,0.3180150599540832,0.32088867078920336,0.29860875923627406,0.30040459649483947,0.30040459649483947,0.3007050010913343,0.3034221967783424,0.30647010921943973,0.3098581869457055,0.31172167842000725
0.38710476546160133,0.38749148273519274,0.38865395408114384,0.3909913244021378,0.3953137981361799,0.3949184843380437,0.38749148273519274,0.38749148273519274,0.3890433861216082,0.3890433861216082,0.3890433861216082,0.3882656883927511,0.3882656883927511,0.3882656883927511
0.4022212931259605,0.405855798567966,0.419463465512365,0.421143416689643,0.42240768838299464,0.4232520796620199,0.40993266885260904,0.41157444918931235,0.41404966368877344,0.41404966368877344,0.41612405664642155,0.41904525918137303,0.4186262139221917,0.4182075877082695
0.14047109127800794,0.14174039987608475,0.153385865140759,0.1547718727219295,0.1564829013633757,0.1567958668529802,0.14316419923148924,0.14460230082257403,0.14605484831701582,0.14766950881247606,0.14900386291696932,0.1505006246317622,0.15035012400713044,0.1518604090764084
0.9600882608806836,0.9658622451228422,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078,0.968761761648078
0.7483221555685534,0.7550840575197147,0.7726410531470448,0.7734136942001918,0.7749605200409913,0.781963128494508,0.7626689676463454,0.7619062986786991,0.7695597390378749,0.7710988569760616,0.7710988569760616,0.7726410531470448,0.7726410531470448,0.7726410531470448
0.5598790902130788,0.5598790902130788,0.5798076216662084,0.5850468121125533,0.5915146013465177,0.5968595770461168,0.5626840900566371,0.5643732665679302,0.5677674152942874,0.5671996478789931,0.5677657119937449,0.5694701435239148,0.5706096532811061,0.5763414958414452
0.19332328629661144,0.19468042118216947,0.2044517210531771,0.20568129656591216,0.20691826676299482,0.20733231021478757,0.19468042118216947,0.1964395698456812,0.1980163997101823,0.1990084638538846,0.20080672107507938,0.20282384872730513,0.2036361582404431,0.2036361582404431
0.7881930676105664,0.7953152464771248,0.8008951781986224,0.8008951781986224,0.8008951781986224,0.8008951781986224,0.7977019835512505,0.7977019835512505,0.7977019835512505,0.7977019835512505,0.7977019835512505,0.8008967799913815,0.8008967799913815,0.8008959790946015
0.3444803949124297,0.34620624513746767,0.3585299479382056,0.3596062541237803,0.36032546591245573,0.36032546591245573,0.3486366226769496,0.34898491031436724,0.34898491031436724,0.35038259487842993,0.35038259487842993,0.35073262674033084,0.3524894482195795,0.3549642889850045
0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432,0.5370031993451432
0.5752876544837434,0.5804860021263802,0.584558107323729,0.5863129495910445,0.5857266366414535,0.5857260509148169,0.5845610301230342,0.5845610301230342,0.5845610301230342,0.583975885116442,0.583975885116442,0.5833919092313256,0.5845586918824209,0.584558107323729
0.9149312077202398,0.9185955072025811,0.9195141027097837,0.919513183195681,0.919513183195681,0.919513183195681,0.9185955072025811,0.9185955072025811,0.9185955072025811,0.9185955072025811,0.9185955072025811,0.9185955072025811,0.9185955072025811,0.9185955072025811
0.8246579678830044,0.8287886837632895,0.8312750431793021,0.8312750431793021,0.8312750431793021,0.8321054861161632,0.8287878549746057,0.8312758744551766,0.8312758744551766,0.8312758744551766,0.8312758744551766,0.8312750431793021,0.8312750431793021,0.8312750431793021
0.0026530525784652093,0.0026770257847552564,0.002931930051340463,0.0029584232179362922,0.0029911290757280566,0.0030181571696884365,0.0027039168305690677,0.0027310780001706583,0.002758512006985948,0.0027890078132892437,0.002814209522518548,0.002842478595469083,0.002873902666290295,0.0029027713640457455
0.12406814057808191,0.12518923073371752,0.13547470782448953,0.13669886868135397,0.13821009727511352,0.13876362871400874,0.1264467716054667,0.12669966489565765,0.1279723782601332,0.12938713405953145,0.13055628708773173,0.13186774068573218,0.13279345591948705,0.1341273821473331
0.5218644210951832,0.5250029210297442,0.542604849349781,0.5475078724157496,0.5535606624650355,0.5530065487954687,0.5297468915906309,0.5308058535074044,0.5308058535074044,0.5323987992170973,0.5329311980163144,0.5356006530491646,0.5356006530491646,0.5404403856081249
0.7271911979359481,0.7293742244555871,0.7308329714450206,0.7301021384735755,0.7301021384735755,0.7301021384735755,0.7293742244555871,0.7293742244555871,0.7293742244555871,0.7293742244555871,0.7293742244555871,0.7293742244555871,0.7293742244555871,0.7308329714450206
0.5486545893400104,0.5503021996204531,0.5659176599562292,0.5659176599562292,0.5676171112549956,0.5727461472237245,0.5558300513676068,0.5591728210781446,0.5586136482570665,0.5586136482570665,0.5586136482570665,0.5614123082237644,0.5659187917932469,0.5659187917932469
0.8171207199304349,0.8179370227125247,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019,0.8179362047755019
0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8277431672589974,0.8277431672589974,0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8285717389979954,0.8285717389979954
0.37470819621983975,0.37809409100363117,0.4002577047864365,0.40387446707901686,0.4058970704044887,0.40833814106845456,0.37998796619404496,0.3822732191425622,0.38572747210989944,0.38727231063376943,0.39077173581237545,0.3946970848733796,0.3966741245430187,0.3994587880097341
0.7741964344147418,0.7757456014800058,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342,0.7804109463877342
0.20859983386537273,0.20964492112007982,0.22060786628872606,0.22060764568085975,0.2226010749260986,0.2246125169656969,0.2111166343393327,0.2123865051203845,0.21238629273387938,0.21238629273387938,0.2132368998352158,0.21387725045865782,0.21624169882290303,0.2184138726820482
0.5856393981698897,0.5909312850393267,0.5974623357037874,0.5998551723552914,0.6004544270726192,0.6004538266181921,0.5938912627977851,0.5938912627977851,0.5932973715349874,0.5932973715349874,0.5932973715349874,0.5944845595754289,0.5974623357037874,0.5974623357037874
0.6336999473183087,0.6394261133529985,0.6529859305545104,0.6582281382179597,0.6588857074698112,0.6588857074698112,0.6432716309506601,0.6484352032363567,0.6484352032363567,0.6484352032363567,0.6484352032363567,0.6516838700921657,0.652986583541094,0.652986583541094
0.2668921828369255,0.26822904711387974,0.2730973363120482,0.27391744788609057,0.27584035604377044,0.27584035604377044,0.26876577343715463,0.2695726077506748,0.2695726077506748,0.2711940923817925,0.27282505745009,0.27337070701906724,0.2730973363120482,0.2730973363120482
0.12127928521809883,0.12127928521809883,0.12813258479551656,0.1292904016110268,0.1292902723206252,0.12941943317338322,0.12176500875479043,0.12176500875479043,0.12225279986704392,0.12360432478168602,0.12472122385876636,0.12597406354519747,0.12609991150870506,0.12736660027831218
0.9863451675326347,0.9912867666903575,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779,0.9962521270561779
0.5574533124629651,0.5580102077646623,0.5624876950438557,0.5630501827388995,0.5681373834194074,0.5681373834194074,0.5580102077646623,0.5613666503329444,0.5630513088409542,0.5630513088409542,0.5630513088409542,0.5630513088409542,0.5630507457896453,0.5624876950438557
0.513738640001208,0.5183808255711005,0.5341566599527394,0.5357601971760012,0.5373685482147954,0.5400602299569544,0.522019873488523,0.522018829449298,0.5246336243734888,0.5283170954307651,0.5314944018391176,0.5330904800593348,0.5330899469688547,0.5330899469688547
0.7699417516347752,0.7699417516347752,0.7699409816930236,0.7699409816930236,0.7699409816930236,0.7699409816930236,0.7699417516347752,0.7699417516347752,0.7699417516347752,0.7699417516347752,0.7699417516347752,0.7699417516347752,0.7699409816930236,0.7699409816930236
0.3225579729833388,0.325472633962769,0.3353777116891599,0.3384082129060109,0.338407874497798,0.33908468956963944,0.32677615186016123,0.32775746097097347,0.32907012960052207,0.3290698005303925,0.3300576674124575,0.3330400962616695,0.33303976322157325,0.33270672345835167
0.8460254078632209,0.8485651744430366,0.8485592345046353,0.8485592345046353,0.8485592345046353,0.8485592345046353,0.8511125653970376,0.8502606025701878,0.8494103419676176,0.8494103419676176,0.8494103419676176,0.8494086431477831,0.8485592345046353,0.8485592345046353
0.25730220359536526,0.25962720795289057,0.27927761162689074,0.2801160024576014,0.28236478943145094,0.2849162614230094,0.26223519446662946,0.26486937851840564,0.2675300232656378,0.27048761190370196,0.27293176071993874,0.27320414607154697,0.27539716887733684,0.27760779518254597
0.549350726480182,0.5543147058594053,0.5609998233136446,0.5609998233136446,0.5615608231369582,0.5643736841050424,0.5587642166337259,0.5621246324552522,0.5610009453149741,0.5610009453149741,0.5615613846983429,0.5615613846983429,0.5615613846983429,0.5615613846983429
0.7704707895422375,0.7704700190714479,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736,0.7735557514939736
0.08776133292723332,0.08855435171458476,0.09449822288011023,0.09449822288011023,0.09449822288011023,0.09449822288011023,0.08926518175012586,0.08998180763431962,0.09088568570874214,0.09189044199042473,0.09272077175463712,0.09318521056349552,0.09412126720542349,0.09449822288011023
0.17274359017481233,0.17430451578788098,0.18957029171994771,0.1907103701083329,0.1928187047801142,0.19456103081759799,0.17605542560216003,0.1778239235160009,0.17961018620397778,0.1815958065074979,0.18323672149205134,0.1850773563863715,0.18656298121757126,0.18768497359849284
0.4523663006744095,0.4523663006744095,0.45645346416920723,0.45645346416920723,0.45645346416920723,0.45645346416920723,0.4523663006744095,0.4523663006744095,0.4523663006744095,0.4555423803201074,0.45645346416920723,0.45645346416920723,0.45645346416920723,0.45645346416920723
0.11817073355918978,0.11923853424887663,0.1245990511235638,0.1245990511235638,0.1245990511235638,0.1250981954208856,0.12043629965910088,0.12043617922280123,0.12043617922280123,0.12043617922280123,0.120436058786622,0.12116048409075196,0.12249993327389407,0.1237304598293782
0.07048378214254852,0.07090774350286927,0.07696399169371433,0.07765944479734119,0.0785179827990477,0.07883244731976499,0.07162002031019332,0.07169156863886318,0.0724117190639021,0.07321224259001653,0.07387379457312228,0.07461586571999676,0.07544075645180694,0.07619856791911771
0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125,0.15008269243239125
0.6000392101264493,0.6054612149081262,0.6207751968927491,0.6213959720896418,0.6213953506936697,0.6213953506936697,0.6097115695981632,0.6115419225088441,0.6109303805863352,0.6146045244481984,0.62015814263541,0.6201569023197447,0.6201556620065601,0.6213965934862353
0.04602183612259381,0.04616003974249179,0.049258453857766185,0.04970355739074787,0.05025303843521472,0.05070712911810877,0.04662372289061514,0.04709206379170086,0.047327948174457915,0.047327948174457915,0.047327948174457915,0.04775560749567925,0.04828355363200066,0.04876856773241227
0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554,0.5067690225154554
0.018409162359183773,0.01857550909895287,0.02034425430502427,0.020425733043414086,0.020425733043414086,0.020425733043414086,0.018762102320818486,0.018950569894028158,0.019140930646666457,0.01935253679954427,0.019527407950118904,0.019723563110372485,0.019941610361463465,0.02014192623473037
0.48517605205260345,0.4895601436749325,0.5361756712815205,0.5410205997536025,0.5470016719310644,0.5519444250557652,0.4944778341682955,0.49944492345382124,0.5044619077483151,0.5100388175413932,0.5146475712042873,0.5198172679229487,0.5255639337614659,0.5308432866542729
0.8483809310065968,0.8500785412495411,0.8543357345722058,0.8543348802364712,0.8543348802364712,0.8551883599274925,0.8500776911709998,0.8500776911709998,0.8500776911709998,0.8500776911709998,0.8500776911709998,0.8500776911709998,0.8500776911709998,0.8551909254977035
0.2694864358751815,0.27137850958292403,0.2913353719073516,0.29338055437960625,0.29396702093399607,0.2966233316654623,0.2741045393341636,0.27685795238195116,0.2785229799835836,0.28160209757563526,0.28244746650850805,0.28528468526266726,0.2867136776761424,0.28843797774767416
0.36811094130524585,0.36811094130524585,0.3703236546866177,0.37366993038426044,0.3778009132436808,0.38121475407867805,0.36958522562333135,0.36958522562333135,0.36958522562333135,0.36958522562333135,0.36958522562333135,0.36995444089414387,0.37069434903565335,0.3703236546866177
0.8060050625857811,0.8060050625857811,0.8051990575231953,0.8051990575231953,0.8051990575231953,0.8051990575231953,0.8060050625857811,0.8060050625857811,0.8060050625857811,0.8051990575231953,0.8051990575231953,0.8051990575231953,0.8051990575231953,0.8051990575231953
0.30487078132149714,0.307625619349116,0.32436065832522903,0.32436065832522903,0.32436065832522903,0.3250093789928338,0.3107157556752311,0.31383693279220815,0.3169894625085228,0.3204938334245689,0.323389842665298,0.32436065832522903,0.32436065832522903,0.32436065832522903
0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242,0.6655730995212242
0.762196381496014,0.769083652119841,0.7706195060220025,0.7706195060220025,0.7698488865159805,0.7698488865159805,0.7721638321427323,0.7721638321427323,0.7721638321427323,0.7713916683105896,0.7713916683105896,0.7713916683105896,0.7713908969189214,0.7706195060220025
0.8083897159634108,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274,0.8108165002715274
0.4924516012602073,0.49343650347733214,0.5120241015226688,0.5125356130880657,0.5151029065341345,0.5192381815496393,0.4939294460508695,0.4939294460508695,0.4968999446544247,0.4968999446544247,0.49988880776697653,0.5049102509327555,0.5069324164852146,0.5120246135472823
0.22578508896384086,0.22578508896384086,0.235699367720891,0.2378291670360917,0.2404584077980819,0.24263121019977968,0.22691604760225523,0.22691604760225523,0.22850923312247914,0.23103544047418537,0.23172900840372462,0.23265708308122196,0.23288950727456303,0.23335528582310025
0.6830445797244615,0.6892166280087463,0.7101907819329534,0.7109009727148863,0.7144618792381591,0.7144611647762799,0.6899051547309104,0.6899051547309104,0.6899051547309104,0.6912842723749082,0.6975307752151557,0.6996240615804357,0.6989244375188552,0.7052399775340811
0.11281094569224925,0.11383031488787226,0.12147061665240785,0.12147061665240785,0.12147061665240785,0.12147061665240785,0.1149737540844918,0.11508861274984845,0.11624469169975184,0.11717779342465322,0.11823662182375222,0.11942432290322595,0.11990261731585578,0.12098606745286454
0.41685430158402587,0.4197806304588963,0.42782651418582873,0.42782651418582873,0.42782651418582873,0.42996992930230443,0.4223051970473991,0.4231498065964612,0.4252697913611237,0.4256946354574237,0.4256946354574237,0.4256946354574237,0.4273995424703005,0.4273995424703005
0.5321996981401447,0.5370086993844378,0.5370065513528625,0.5364695448015095,0.5364695448015095,0.5380805633810181,0.5364716906850534,0.5364716906850534,0.5364716906850534,0.5364716906850534,0.5364716906850534,0.5364716906850534,0.5359352189943684,0.5364700812715909
0.8960380988599149,0.8960380988599149,0.9005254576464483,0.9005254576464483,0.9005245571209907,0.9005245571209907,0.9005263581728065,0.9005263581728065,0.9005263581728065,0.9005263581728065,0.9005263581728065,0.9014268845309793,0.9005254576464483,0.9005254576464483
0.1502686695602884,0.1516265098999562,0.16099742085447377,0.1616422155241903,0.16261449668583822,0.1640838949580191,0.15314961641896227,0.15376298063195387,0.15530754825628854,0.1570244988793306,0.15844338546106704,0.1600349683145428,0.16099742085447377,0.16099742085447377
0.7100715803752705,0.7100715803752705,0.7107795196128224,0.7107795196128224,0.7122010772297782,0.7122010772297782,0.7100715803752705,0.7100715803752705,0.7100715803752705,0.7100715803752705,0.7107809411739938,0.7100701602328199,0.7100701602328199,0.7107795196128224
0.46945491391581295,0.4736969480113795,0.5065030216170613,0.5110798255305301,0.5110788033713901,0.5156969544337339,0.47845529079738347,0.4813327276146063,0.48616777272462364,0.4890915925161316,0.4935110652914883,0.4954875771055112,0.49946537915653044,0.501465737997553
