id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.986419818472347,0.6782325618412,2,0.7378254813605802,false,0,1,0.8473272394338229,0.981069542734423,null
n1,true,0.9756626869529856,0.4187592174852289,3,0.41694305932979037,false,51,3,0.9560602402997076,0.3898969682114447,null
n2,true,0.9757411160755228,0.7024812990384499,3,0.7059932256378977,false,51,3,0.6947598008571043,0.32560503075435715,null
n3,false,0.9959539822815391,0.9110566393491797,0,0.5525934592775557,false,50,0,0.20818249735840694,0.9864614665494155,null
n8,true,0.05424734235183306,0.9548184927818808,13,0.5234648232860879,false,3,5,0.8461482043765672,0.9274161129055032,null
n13,false,0.9992789214721371,0.8121855168604779,0,0.3155153215196064,false,50,0,0.05758764059071919,0.3387355264485035,null
n16,true,0.2541672126238808,0.869144941773367,13,0.6492886978639147,false,50,6,0.44298337891427936,0.4419303837615338,null
n17,true,0.9860170650586716,0.7527206009114663,2,0.9431029648567355,false,0,1,0.2675334436483259,0.47438865073086645,null
n19,false,0.9957834392538109,0.7402234373254161,0,0.5275468540386724,false,0,0,0.5829216633821923,0.984067335228899,null
n21,true,0.9854545099432818,0.5942820785183253,0,0.3554621779911066,false,50,1,0.6431964989558581,0.5402697950556691,null
n31,true,0.9775430303620951,0.47267485971463785,2,0.6739382329001838,false,51,4,0.6803910726026033,0.7255129178298171,null
n32,false,0.9956513533902793,0.6396918173479182,0,0.41800362155738563,false,50,1,0.9712854473205015,0.1970234671338323,null
n35,true,0.9855260687036791,0.6286187007851065,2,0.17081001917642186,false,50,1,0.7381228251759294,0.08196179090031253,null
n37,true,0.986861573836167,0.568000865030349,4,0.5172198086260097,false,50,1,0.35705862323924487,0.8615240637267105,null
n42,true,0.9894406895605103,0.48639423581114627,2,0.2794563969292267,false,50,2,0.392587505301174,0.3207686902492526,null
n43,true,0.966664944103359,0.7056433700457782,1,0.41550758650387604,false,52,5,0.35596636029405343,0.2947655935237942,null
n47,true,0.8988266835882794,0.4480884599725703,18,0.3666863504743399,false,0,0,0.3193402791108717,0.34058412193772786,null
n48,true,0.3095760664365104,0.7444085047763401,10,0.007467462082421772,false,5,7,0.6201086893173196,0.8331927990279948,null
n50,false,0.9963830886749863,0.6058689858549489,0,0.7704123507968617,false,0,0,0.7251072319267833,0.428541404438059,null
n54,false,0.9982548731427823,0.6876759529793839,0,0.39301607576226216,false,50,0,0.24297363577419429,0.3034725109945216,null
n55,false,0.9987731268963193,0.7561352822914675,0,0.2653709200630646,false,50,0,0.8051193096051846,0.587980343408373,null
n65,false,0.9974806198394307,0.9183372459408596,0,0.3685079797422809,false,0,0,0.818090707529509,0.8706538450718848,null
n68,true,0.9891915202681788,0.8418824728727646,0,0.6483948300362196,false,50,2,0.1436640170131327,0.6578001333895586,null
n69,false,0.9978369556464637,0.5607735849510403,0,0.7146633734615682,false,51,3,0.1554611956575631,0.17931006547968714,null
n70,true,0.9852850231054864,0.4857590714285646,0,0.6896486441121212,false,0,1,0.7360419005424835,0.44279221545387604,null
n72,true,0.9885078900608947,0.5544770504246817,1,0.6360995903662248,false,0,1,0.6331438476546041,0.7103588712583059,null
n75,true,0.9602129448386276,0.7137919686071881,3,0.6727608761944299,false,53,7,0.8577125475831231,0.6504146059004827,null
n76,false,0.995184102991778,0.47080341565672057,0,0.34311557662959535,false,50,0,0.15661528819408382,0.44507599852752544,null
n77,false,0.9992522452771561,0.6118020665176362,0,0.4791426966435053,false,50,1,0.45125089805076407,0.14597612955871264,null
n78,true,0.9866128014616525,0.7016187303975554,1,0.3578937542345265,false,0,1,0.25179202785531135,0.06890510818677253,null
n80,true,0.9880536189224006,0.5499078086733414,11,0.7091612225786831,false,0,1,0.014364460283029401,0.8195675674199375,null
n85,true,0.9874820454296045,0.9438623841123804,2,0.6348186825308327,false,50,1,0.1316690088577085,0.9362039954870107,null
n87,false,0.9951179126706716,0.55516474583523,0,0.39584547210847154,false,50,0,0.6314614026865991,0.5440136257578281,null
n88,false,0.9984513819580477,0.6088334289045344,0,0.2421508691610466,false,0,0,0.6654999567942669,0.36101598977993654,null
n93,false,0.9998433754757815,0.6449542753540751,0,0.982955706559956,false,0,0,0.4275381606917623,0.6486233111548652,null
n94,true,0.035197671091345195,0.7773362681517664,0,0.7946460910979157,false,0,0,0.5025718277584215,0.7288862040495189,null
n95,true,0.989750475602304,0.4310392578861173,3,0.2996505419100683,false,0,1,0.721646787215981,0.8189934432876185,null
n96,true,0.9857561817456222,0.5564606930906062,2,0.594524827513393,false,0,1,0.045014280408351814,0.7844893578501491,null
n97,true,0.491296216762719,0.7185222910684225,1,0.5572324738132388,false,0,0,0.968718679267389,0.4723240001482729,null
n98,false,0.9997534465798585,0.8793479932642525,0,0.3643928435526045,false,50,1,0.7930423575590148,0.6420907190354259,null
n110,true,0.9852953853655487,0.7597438618793739,13,0.36513714983532486,false,50,1,0.2790790822172359,0.5118855005086529,null
n111,false,0.9965911475661964,0.7632399471303125,0,0.4291815563570354,false,50,1,0.41396638745544545,0.7160617416915183,null
n114,true,0.6047367496814785,0.7663079718113865,8,0.7057719994339966,false,3,6,0.20938198181125395,0.5076306730150101,null
n115,false,0.9954019084941322,0.6840629807121941,0,0.4636385757434989,false,50,0,0.8143351530399081,0.6508665164035149,null
n117,true,0.9858484760294587,0.7495674324668871,14,0.6162404243775857,false,50,1,0.10849160778958217,0.6322445315884103,null
