id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,maxInDegree,maxOutDegree,cigLimit,giveUpStepLimit,$SWITCH_TABLE$simconsts$Operations
n185,true,0.9853628560031568,0.975769758437613,16,0.41388155413996913,false,0,1,0.8162206061532749,0.7073978576734772,10,10,70,50,null
n186,true,0.9088805732833376,0.5496917793757895,13,0.8697223194939543,false,2,1,0.378832390179862,0.3903650308333877,10,10,70,50,null
n188,true,0.9896059850044321,0.4863922170333916,12,0.3839792147551432,false,0,1,0.712570494728611,0.5427348497467281,10,10,70,50,null
n190,true,0.9888898525033216,0.5754221519246536,13,0.858334008161517,false,0,1,0.6127941340670269,0.2492594730482366,10,10,70,50,null
n191,true,0.3408877434907439,0.6704289566297611,10,0.561181971396753,false,1,2,0.8436280319849458,0.46738609345179105,10,10,70,50,null
n193,true,0.8519074158148786,0.3545807695771268,9,0.19263463383545343,false,6,5,0.13872379692873182,0.8702183379998003,10,10,70,50,null
n194,true,0.9871015899762796,0.689843010163105,0,0.9026650438585044,false,52,5,0.6450101227440448,0.46913145678584023,10,10,70,50,null
n202,true,0.8614773342290196,0.45758319959509136,12,0.528225721398077,false,0,0,0.535518417108993,0.43746150451884314,10,10,70,50,null
n203,true,0.5485745450427773,0.6991681240430055,12,0.47271093970356126,false,1,2,0.8836019315357801,0.4877522307437331,10,10,70,50,null
n205,true,0.4526655799433593,0.708841340442372,12,0.47213434615608424,false,0,1,0.7020312501718625,0.8040494577011539,10,10,70,50,null
n210,true,0.4061771780696403,0.7427080389264575,14,0.5937078455817739,false,2,4,0.5219869770203508,0.572130568078554,10,10,70,50,null
n212,true,0.9854814222758665,0.7052473297399113,11,0.6579133186670052,false,50,1,0.535115594601617,0.8024962445841081,10,10,70,50,null
n215,true,0.9679104685006127,0.7757392745749538,11,0.30532310511063476,false,2,4,0.993338322089919,0.7255122287169103,10,10,70,50,null
n217,true,0.2922562337394462,0.545444071823202,12,0.6235545129668363,false,0,0,0.6965386884040614,0.7142655967778376,10,10,70,50,null
n219,true,0.24736206345499423,0.6675018915192339,12,0.4815231441822622,false,0,1,0.9611004311708922,0.3720192343767217,10,10,70,50,null
n220,true,0.7658698306586507,0.807893716536236,11,0.5879203950129895,false,2,4,0.1690951679433692,0.10028460113257415,10,10,70,50,null
n224,true,0.9878651453863868,0.4227090192921663,12,0.3793051381900155,false,0,1,0.7370658600566967,0.5743640563860816,10,10,70,50,null
n227,true,0.9884190077676563,0.9148735352043553,16,0.18759837574946364,false,0,1,0.3587467835568447,0.6432522114149453,10,10,70,50,null
n228,true,0.9786439563662188,0.9658470979559155,8,0.5871975978048771,false,1,3,0.3408786394973803,0.9172565199775344,10,10,70,50,null
n230,true,0.7965980362153844,0.5202429822272426,12,0.6592141967316907,false,0,0,0.5639044685108625,0.5705848158513322,10,10,70,50,null
n236,true,0.9762595128699992,0.7997427641295978,12,0.35533037327904293,false,51,3,0.4135444746250768,0.8059508172844363,10,10,70,50,null
n243,true,0.9395623859577142,0.8111586356189144,11,0.9062881314443518,false,55,11,0.5245967946068658,0.3093353781561433,10,10,70,50,null
n246,true,0.9853559748491687,0.9176119827365374,0,0.48619407027090555,false,50,3,0.4754142520127151,0.8689496771536034,10,10,70,50,null
n250,true,0.5526233192735719,0.6517706583146133,10,0.20193543133719288,false,1,3,0.1459892002152261,0.4872932388225757,10,10,70,50,null
n252,false,0.9968266314430685,0.6209089004747451,0,0.3893166433549592,false,0,0,0.8841366773959105,0.07417075530267003,10,10,70,50,null
n253,true,0.3836599525446534,0.650002456070241,12,0.8764128524445103,false,3,6,0.6610547084665827,0.28280062739581535,10,10,70,50,null
n258,true,0.9857106892711971,0.540448713477851,10,0.3721820256140993,false,0,1,0.5148216489759841,0.7851705459600437,10,10,70,50,null
n261,true,0.2332633333235724,0.8884058983382555,11,0.8474703515839556,false,2,5,0.38136164896895064,0.3503507796912704,10,10,70,50,null
n267,true,0.9902942012942151,0.9058532107961077,11,0.31901773197548744,false,0,0,0.4787724984908142,0.2818408421252136,10,10,70,50,null
n268,true,0.7405730425438619,0.6589271288156014,12,0.14854168633897818,false,2,4,0.7441044654843754,0.5884678235106581,10,10,70,50,null
n270,true,0.5485305712046827,0.759990518453728,12,0.7290627781999932,false,1,2,0.830336740802936,0.31436733078491447,10,10,70,50,null
n273,true,0.989189002582631,0.7751884860669875,12,0.25646271643296664,false,50,3,0.8356019188789323,0.288445404887112,10,10,70,50,null
n274,true,0.9441871251940236,0.21308270899370285,12,0.778412708955757,false,0,1,0.4596388606281108,0.7449402701887103,10,10,70,50,null
n279,true,0.3415879784021235,0.6918931463381792,12,0.0193550165801894,false,0,0,0.003734340039491857,0.5249171597090235,10,10,70,50,null
n281,true,0.9759091356402609,0.8049549504991995,11,0.881722925922531,false,1,3,0.5751479813505972,0.1977212623956816,10,10,70,50,null
n290,true,0.15338805135232514,0.44235271112090496,13,0.2260681179716844,false,0,0,0.809451737213996,0.5184727409405526,10,10,70,50,null
n295,true,0.6611795965154953,0.703061822233317,12,0.02027101506704926,false,1,2,0.44699776668031943,0.2107065522209281,10,10,70,50,null
n296,true,0.810716434426912,0.6285894165079524,11,0.5762828129983226,false,0,0,0.5472572922942981,0.1906188970781924,10,10,70,50,null
n300,true,0.988025062796876,0.8764189252516041,15,0.2680453837897602,false,0,1,0.6208992412526126,0.7447755941178951,10,10,70,50,null
n303,true,0.9690347363217119,0.5564649004499632,0,0.18942929439898465,false,52,7,0.0797615642519175,0.08499429498450795,10,10,70,50,null
n304,true,0.7363242133969029,0.8139136541554018,12,0.45448092457560746,false,2,5,0.27563423030346257,0.4189622391096175,10,10,70,50,null
n305,true,0.9765672964060992,0.732326848048094,0,0.42316871960140945,false,1,3,0.8947543548189856,0.35054548361886095,10,10,70,50,null
n313,true,0.19504309422401866,0.7354383967016157,11,0.8030407515574558,false,1,3,0.7582049851501592,0.43339687141988925,10,10,70,50,null
n315,false,0.9990334398516724,0.7871809848683086,0,0.7928641347479461,false,50,2,0.9907998459943133,0.71471817092139,10,10,70,50,null
n318,true,0.9856643607210744,0.6056250334575868,11,0.05163021465583817,false,50,2,0.8126913128373922,0.39478281999119735,10,10,70,50,null
n320,true,0.3909603495358698,0.934345920070971,13,0.6387287861974885,false,2,5,0.6966975880580281,0.8473893726942568,10,10,70,50,null
n322,true,0.34415197918961943,0.7143423122605064,13,0.6142036095511194,false,1,2,0.517153357396491,0.9654749004178624,10,10,70,50,null
n328,true,0.9854682140300368,0.6280762504205559,13,0.8722293337224104,false,0,1,0.49556787638389804,0.5190319221684819,10,10,70,50,null
n333,true,0.17452375501320452,0.6121540368178214,11,0.9836917485102574,false,0,1,0.9930466326180395,0.9348665798534951,10,10,70,50,null
n348,true,0.9769275359164806,0.3441887406449801,3,0.2814257383511929,false,52,5,0.7414326764713997,0.736481981605388,10,10,70,50,null
n354,true,0.9876238285498932,0.757606157831463,0,0.10958424391716326,false,50,2,0.530460727104716,0.19481374295136356,10,10,70,50,null
n355,true,0.9785909622685263,0.8541484702888402,13,0.7468086686036356,false,1,3,0.5735862733714162,0.5041843956276492,10,10,70,50,null
n356,true,0.7405317734162244,0.723049425378895,11,0.3282493655902673,false,1,2,0.37170225421122577,0.23806936110848914,10,10,70,50,null
n358,true,0.9883062794542193,0.49214690025516017,11,0.5940111839832105,false,0,1,0.8232067174209183,0.9639809716222625,10,10,70,50,null
n360,true,0.052005095868156846,0.8398576782906118,10,0.43478783011722244,false,3,5,0.2981619335305795,0.4684223027799316,10,10,70,50,null
n363,true,0.987676195158535,0.7765285876863263,13,0.44206229051771684,false,50,5,0.9151082834784346,0.5002150458935362,10,10,70,50,null
n365,true,0.9798601251349421,0.7762871688149499,13,0.5615672055809124,false,51,3,0.0278200869801824,0.7667152328692937,10,10,70,50,null
n374,true,0.34645058491780983,0.7152209487322286,12,0.7675837614593981,false,3,7,0.07156729133101525,0.6949789303820924,10,10,70,50,null
n379,true,0.988494686297018,0.760533315322537,13,0.6578001448942802,false,50,2,0.0638377993873292,0.09110512438704177,10,10,70,50,null
n387,true,0.9674327354222052,0.9887474850625504,11,0.7924028616973982,false,2,5,0.40870978043528133,0.5713852066210792,10,10,70,50,null
n389,true,0.8098219449037543,0.8159317856199901,10,0.760293726568618,false,4,9,0.46324521206406494,0.8751334411768579,10,10,70,50,null
n392,true,0.04894781114204315,0.8280379766259921,11,0.11395686252391268,false,1,2,0.3274077867731231,0.4154303404694138,10,10,70,50,null
n399,true,0.266394206559815,0.7140734870508083,11,0.6092779693396901,false,0,1,0.6135162328261023,0.8684915870997179,10,10,70,50,null
n400,true,0.5131446838810979,0.862969238374492,11,0.8258938711278696,false,2,4,0.5085639053517723,0.5724402274536693,10,10,70,50,null
n403,true,0.730514607367267,0.709802794947495,11,0.7667945617491758,false,0,0,0.7039622693240842,0.49718542150291956,10,10,70,50,null
n404,true,0.6533509266876656,0.5552894511594215,14,0.3590975349458684,false,0,0,0.12629591115832128,0.48011206175751,10,10,70,50,null
n408,true,0.6578737628175771,0.8624287284279929,11,0.4622555923982081,false,1,2,0.507865822233268,0.4775374304245798,10,10,70,50,null
n409,true,0.9595248812173875,0.8661484784247968,0,0.480427299390597,false,53,7,0.6433551978465325,0.8000319109763221,10,10,70,50,null
n411,true,0.9767332657089149,0.7151274373592195,11,0.5105242283254618,false,1,3,0.4303358208224136,0.8800050449859633,10,10,70,50,null
n413,true,0.4408873362788753,0.8343221138868641,15,0.5310838454918693,false,4,9,0.4666057641557403,0.443951498647007,10,10,70,50,null
n421,true,0.20384384582916043,0.35188493192246956,12,0.19814463180125252,false,0,1,0.8261626440577423,0.6985935706204228,10,10,70,50,null
n432,true,0.9889530777464942,0.8680997371500649,0,0.5177853918706014,false,0,1,0.8211150616398598,0.8856991715260842,10,10,70,50,null
n434,true,0.5127567037392841,0.9486433834739441,13,0.8883735306766523,false,2,1,0.446918389466258,0.9395527971718418,10,10,70,50,null
n437,true,0.3496265853386387,0.7517023778470431,11,0.907348740633743,false,2,5,0.5679021096330812,0.7837113545420006,10,10,70,50,null
n438,true,0.6843882103628104,0.9634675997508637,13,0.6352636162580553,false,3,6,0.45973209265549864,0.6502517472295415,10,10,70,50,null
n441,true,0.9638478439729568,0.7682698185916808,13,0.09952718591371851,false,0,0,0.5144059246311631,0.7479059660863286,10,10,70,50,null
n444,true,0.9891927323313627,0.9787669803079719,12,0.5444283995867176,false,0,1,0.5655094138214045,0.35640091620859327,10,10,70,50,null
n445,true,0.9899605286863815,0.6465147567801514,11,0.3170729414383089,false,0,1,0.9502358499200412,0.854837780295949,10,10,70,50,null
n447,true,0.3585275915558347,0.5801127008256849,12,0.6527622320958593,false,0,1,0.0056914267307900945,0.29850011047621416,10,10,70,50,null
n451,true,0.8981302098994264,0.6872449704007781,13,0.27016504081033044,false,0,0,0.8033467727868662,0.7311359688358238,10,10,70,50,null
n452,true,0.9780140805364467,0.811520264396544,11,0.3760064196577949,false,3,5,0.49551165557883753,0.4807747420612771,10,10,70,50,null
n462,true,0.9773261622404452,0.5445970282669558,11,0.27598103125469586,false,1,3,0.399317167083419,0.7480480646395111,10,10,70,50,null
n469,false,0.996860138608529,0.9037190686177083,0,0.4591075793285453,false,50,1,0.5381618943046577,0.32485884954378386,10,10,70,50,null
n472,true,0.390320862884494,0.6658582352924294,12,0.6850457818314374,false,4,1,0.12870124338695788,0.46607559295197126,10,10,70,50,null
n474,false,0.9989759284807915,0.6459759140711521,0,0.3633829268467471,false,50,0,0.7585007334329059,0.09464609238739152,10,10,70,50,null
n475,true,0.4087896007893636,0.8196747012608507,16,0.631914845416819,false,3,7,0.82243412486694,0.5629548589615591,10,10,70,50,null
n477,true,0.9695992630345144,0.6698442967872797,6,0.7242190883665791,false,2,5,0.3091139731021695,0.031915281605241486,10,10,70,50,null
n478,true,0.5394978780730836,0.7534710963827221,12,0.17581683333260922,false,2,4,0.6147869019944733,0.1398119100512123,10,10,70,50,null
n479,true,0.948514761765993,0.6775644876269346,14,0.49500077735203335,false,54,9,0.3575093226369792,0.4575583557634587,10,10,70,50,null
n481,true,0.9885563161545005,0.492880676513486,14,0.7693258001807715,false,0,1,0.7203490253946051,0.40180864385778137,10,10,70,50,null
n482,true,0.06706512158858186,0.9349999894346073,12,0.497696525307705,false,4,8,0.16802254296396169,0.9291303046657914,10,10,70,50,null
n485,true,0.9754914794163695,0.8680939478097915,13,0.08339339657464673,false,51,4,0.43516162286745275,0.42523833198962463,10,10,70,50,null
n490,true,0.9599013720676601,0.7833999032362395,10,0.33508269346589425,false,53,7,0.5646313572316453,0.694089789871136,10,10,70,50,null
n491,true,0.7949899948643201,0.8364163578547523,14,0.064425885671959,false,1,1,0.688679964911887,0.8218992687455058,10,10,70,50,null
n495,true,0.42774681143616555,0.6483796254147669,10,0.8534080560361005,false,0,0,0.24288428976551146,0.7354563410956843,10,10,70,50,null
n498,true,0.9880973206958243,0.5167872666905435,0,0.34979245031163897,false,0,1,0.3545268876097365,0.8289306368547549,10,10,70,50,null
