rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1b2a,rtA1b2b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n0,true,0.8149425904683112,0.746446853383712,8,12752,false,0,1,0.4980477120012749,0.4450878813640151,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n1,false,0.15296656803925246,0.7542458758323816,0,2496,false,500,2,0.24486701391518495,0.219915457707192,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n2,true,0.6229156246617318,0.8003528173131926,11,17332,false,0,1,0.4121270694795848,0.8972759475418117,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n3,false,0.008248178333059537,0.734053548110419,0,22299,false,0,0,0.5144337102074323,0.07595471670217813,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n4,false,0.8621307275220886,0.7797815630082817,0,1784,false,501,3,0.3302299236162659,0.840575071327416,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n6,false,0.5595551317518747,0.8436641981430812,0,21796,false,500,1,0.8462237315786152,0.7929599181749184,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n9,false,0.510452061844294,0.3467547303406848,0,22299,false,0,0,0.6984883332339332,0.36557837127056514,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n10,false,0.4386243692003759,0.6052875139547479,0,4252,false,501,4,0.6179265606682179,0.4620361204540254,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n12,false,0.8892545102687881,0.46931172469547855,0,2246,false,502,6,0.08411280914527236,0.5597288968719627,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n13,false,0.8329456026648915,0.770227106546004,0,2189,false,503,8,0.032908705347140965,0.05722521380729462,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n15,false,0.2954354014800965,0.7453848249619409,0,2430,false,500,2,0.3777788934913462,0.8952486235541306,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n19,true,0.5778550765904442,0.8660997797776264,9,5969,false,0,1,0.025086569532347502,0.8345130043941151,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n23,false,0.33466291070258036,0.6869305902518238,0,29,false,502,5,0.7357288745401944,0.6071228680604048,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n26,true,0.6919186264510061,0.7283967725978981,10,2691,false,0,1,0.8628953556936059,0.5069426793701881,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n29,false,0.029909223514494987,0.6845589457431854,0,3177,false,504,10,0.5402437750472555,0.7207749337085737,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n35,false,0.09561138500164189,0.9640997661167149,0,3024,false,505,12,0.06949560417371914,0.36943808839464876,null
757536,3613068,66622,661413,29501,11099,55523,390971,270442,10723,18778,10206,893,14499,41024,78199,0,156029,114413,1819,8904,4167,14611,79543,3533525,11094,67865,584,5586,5508,4083,1503,5004,504,67828,37,24993,42835,37,0,0,584,0,0,584,0,1591713,1941812,551258,1040455,913856,1027956,n36,false,0.5174978226395567,0.6715736316996999,0,7170,false,501,4,0.47895824116147556,0.47494003247339733,null
