rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1b2a,rtA1b2b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n0,true,0.8149425904683112,0.746446853383712,9,8953,false,0,1,0.4980477120012749,0.4450878813640151,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n1,true,0.15208345510492402,0.7542458758323816,10,5883,false,0,1,0.24486701391518495,0.219915457707192,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n2,true,0.6229156246617318,0.8003528173131926,11,13533,false,0,1,0.4121270694795848,0.8972759475418117,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n3,false,0.008094319035721581,0.734053548110419,0,18500,false,0,0,0.5144337102074323,0.07595471670217813,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n4,false,0.8514637927503956,0.7797815630082817,0,3178,false,500,1,0.3302299236162659,0.840575071327416,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n6,false,0.5420467321399934,0.8436641981430812,0,17997,false,500,1,0.8462237315786152,0.7929599181749184,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n9,false,0.49691394552801704,0.3467547303406848,0,18500,false,0,0,0.6984883332339332,0.36557837127056514,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n10,false,0.4283640911099336,0.6052875139547479,0,453,false,501,4,0.6179265606682179,0.4620361204540254,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n12,false,0.8867237556066643,0.46931172469547855,0,8310,false,500,2,0.08411280914527236,0.5597288968719627,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n13,false,0.8319799507804253,0.770227106546004,0,17192,false,500,2,0.032908705347140965,0.05722521380729462,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n15,true,0.29273865580821207,0.7453848249619409,11,12094,false,0,1,0.3777788934913462,0.8952486235541306,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n19,true,0.5778550765904442,0.8660997797776264,11,2170,false,0,1,0.025086569532347502,0.8345130043941151,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n23,true,0.3315053127922161,0.6869305902518238,10,334,false,500,2,0.7357288745401944,0.6071228680604048,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n26,false,0.6853422885137599,0.7283967725978981,0,18500,false,0,0,0.8628953556936059,0.5069426793701881,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n29,false,0.029293540051946242,0.6845589457431854,0,3327,false,503,8,0.5402437750472555,0.7207749337085737,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n35,false,0.09534976969146104,0.9640997661167149,0,2304,false,503,8,0.06949560417371914,0.36943808839464876,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n36,false,0.508195089533199,0.6715736316996999,0,3371,false,501,4,0.47895824116147556,0.47494003247339733,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n37,false,0.758437993321981,0.594046994672088,0,2620,false,502,6,0.22258278951592947,0.9176479534733712,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n39,true,0.8803520539534365,0.8209471485134687,9,3466,false,500,2,0.6282187731189162,0.8741847330930175,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n45,false,0.5568567064420548,0.5217542564532285,0,3940,false,500,2,0.5718414816600195,0.5195569796655163,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n46,false,0.13111384103862683,0.5737464924266803,0,2835,false,501,6,0.4548321788886257,0.8787689766806486,null
588091,3037909,65388,499989,22714,10288,55100,289785,210204,8005,14709,10051,237,14485,40615,61168,0,128166,82038,1470,6535,4152,10557,74540,2963369,11094,62904,542,5586,5508,4083,1503,5004,504,62898,6,22484,40414,6,0,0,542,0,0,542,0,1325613,1637756,455024,870589,768804,868952,n47,false,0.5306464538323316,0.6467698614541888,0,2417,false,500,2,0.2790971915137339,0.9147152123803776,null
