rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1b2a,rtA1b2b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n0,false,0.787668912619976,0.746446853383712,0,2699,false,0,0,0.4980477120012749,0.4450878813640151,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n1,false,0.14843832293806114,0.7542458758323816,0,2699,false,0,0,0.24486701391518495,0.219915457707192,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n2,false,0.6171555642157862,0.8003528173131926,0,2699,false,0,0,0.4121270694795848,0.8972759475418117,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n3,false,0.00746587670454638,0.734053548110419,0,2699,false,0,0,0.5144337102074323,0.07595471670217813,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n4,true,0.8424270162034311,0.7797815630082817,12,2699,false,0,0,0.3302299236162659,0.840575071327416,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n6,false,0.474040560959626,0.8436641981430812,0,2196,false,500,1,0.8462237315786152,0.7929599181749184,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n9,false,0.44531300256800754,0.3467547303406848,0,2699,false,0,0,0.6984883332339332,0.36557837127056514,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n10,false,0.4208656251727374,0.6052875139547479,0,2699,false,0,0,0.6179265606682179,0.4620361204540254,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n12,false,0.8748247360234348,0.46931172469547855,0,2699,false,0,0,0.08411280914527236,0.5597288968719627,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n13,false,0.827673182101647,0.770227106546004,0,1391,false,500,2,0.032908705347140965,0.05722521380729462,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n15,false,0.28865734334304627,0.7453848249619409,0,2699,false,0,0,0.3777788934913462,0.8952486235541306,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n19,false,0.5759052332722826,0.8660997797776264,0,2699,false,0,0,0.025086569532347502,0.8345130043941151,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n23,true,0.30812458616394534,0.6869305902518238,1,2699,false,0,0,0.7357288745401944,0.6071228680604048,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n26,false,0.5982920926314166,0.7283967725978981,0,2699,false,0,0,0.8628953556936059,0.5069426793701881,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n29,true,0.027256645862032542,0.6845589457431854,11,215,false,0,1,0.5402437750472555,0.7207749337085737,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n35,false,0.09434440500588034,0.9640997661167149,0,1196,false,500,2,0.06949560417371914,0.36943808839464876,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n36,false,0.47297652988522926,0.6715736316996999,0,2699,false,0,0,0.47895824116147556,0.47494003247339733,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n37,false,0.7324105526155691,0.594046994672088,0,2699,false,0,0,0.22258278951592947,0.9176479534733712,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n39,false,0.8146448705546905,0.8209471485134687,0,1073,false,500,1,0.6282187731189162,0.8741847330930175,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n45,false,0.5088118992014982,0.5217542564532285,0,2699,false,0,0,0.5718414816600195,0.5195569796655163,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n46,false,0.12514539164365268,0.5737464924266803,0,2699,false,0,0,0.4548321788886257,0.8787689766806486,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n47,false,0.5081650030268562,0.6467698614541888,0,2699,false,0,0,0.2790971915137339,0.9147152123803776,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n49,false,0.23282676189116883,0.7182334817296608,0,2699,false,0,0,0.3207904885745507,0.863332926291588,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n51,false,0.1459473258158869,0.9004304758613412,0,1696,false,500,2,0.6206798048686,0.9598607358584166,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n52,false,0.6476997334982468,0.9219078914931441,0,2699,false,0,0,0.8720173555187944,0.708859716393244,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n58,true,0.08288070538182779,0.8370395112446256,12,2699,false,0,0,0.699463614448839,0.7601824542617892,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n59,false,0.33827226518992265,0.6185075822701207,0,2698,false,500,1,0.5919149350998865,0.7381795607166244,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n64,false,0.013275492696244232,0.8627838671146082,0,2699,false,500,0,0.2614899722221703,0.5418666380998519,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n67,false,0.136152417718222,0.7525473943077142,0,2699,false,500,0,0.021360505115272044,0.7511076302345607,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n68,false,0.6391989988121449,0.6056263970466423,0,2699,false,0,0,0.8131209013927272,0.9862876073582021,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n69,false,0.6777579692249937,0.7819191357609885,0,2153,false,500,2,0.4257922805828066,0.6335859706586742,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n71,false,0.0811120082129526,0.6019920881467663,0,1048,false,501,4,0.6485719021125951,0.8363772244808029,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n72,false,0.5445899195723666,0.4016578214052143,0,2699,false,0,0,0.4045720711987209,0.8469634725853292,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n74,false,0.6986254046801013,0.7165103715753426,0,2699,false,0,0,0.8197373010256191,0.6788876601211308,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n78,false,0.12233424690463053,0.478712513319442,0,2697,false,500,1,0.2258361918839898,0.7734101928362666,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n79,false,0.6187703158236477,0.6004096181639694,0,2699,false,0,0,0.6880535316605382,0.665956948103032,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n81,false,0.7483373696046157,0.7321933938818199,0,2699,false,0,0,0.5630282546801822,0.6280536178651954,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n82,true,0.8687313416794308,0.8239474237372855,15,2292,false,0,1,0.6889322255465605,0.4020031721611733,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n83,false,0.7694165923725824,0.8274306941219414,0,2196,false,500,1,0.4908958719341064,0.868974993855191,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n85,true,0.5449660334960561,0.8494161868308792,12,986,false,500,1,0.6238893474039446,0.9154262457538457,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n90,false,0.4239286216087235,0.7502804335674818,0,2699,false,0,0,0.4070440752599414,0.5711136415716164,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n93,true,0.4839909705366099,0.8819623536357968,1,2699,false,0,0,0.4505259966868007,0.3229522084554141,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n97,false,0.37459324756558127,0.8468264141597353,0,2694,false,500,1,0.6719920068839608,0.12407681276434118,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n98,false,0.5956728737242806,0.7892489926504942,0,2699,false,500,0,0.8036535307374775,0.4898919017265134,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n99,false,0.20613557242806063,0.784486263677895,0,2699,false,500,0,0.2979643236552203,0.2466145981396456,null
52987,476017,5260,36367,11360,22,5238,22953,13414,5273,6087,6,16,1279,3959,9361,0,3987,9427,1354,3919,1316,4771,37116,438901,11094,26021,1,5586,5508,4083,1503,5004,504,26021,0,6539,19482,0,0,0,1,0,0,1,0,203445,235456,72302,131143,111521,123935,n101,false,0.533825158320632,0.8403535645869011,0,2571,false,500,3,0.5713281795027747,0.4819985926331248,null
