rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1b2a,rtA1b2b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n0,true,0.8149425904683112,0.746446853383712,8,11052,false,0,1,0.4980477120012749,0.4450878813640151,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n1,false,0.1523650685008769,0.7542458758323816,0,796,false,500,2,0.24486701391518495,0.219915457707192,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n2,true,0.6229156246617318,0.8003528173131926,11,15632,false,0,1,0.4121270694795848,0.8972759475418117,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n3,false,0.008179511333511007,0.734053548110419,0,20599,false,0,0,0.5144337102074323,0.07595471670217813,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n4,false,0.8573849001692957,0.7797815630082817,0,84,false,501,3,0.3302299236162659,0.840575071327416,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n6,false,0.5517042540677852,0.8436641981430812,0,20096,false,500,1,0.8462237315786152,0.7929599181749184,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n9,false,0.5043430993154089,0.3467547303406848,0,20599,false,0,0,0.6984883332339332,0.36557837127056514,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n10,false,0.43400820900184917,0.6052875139547479,0,2552,false,501,4,0.6179265606682179,0.4620361204540254,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n12,false,0.8882324604834843,0.46931172469547855,0,546,false,502,6,0.08411280914527236,0.5597288968719627,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n13,false,0.832412690693762,0.770227106546004,0,489,false,503,8,0.032908705347140965,0.05722521380729462,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n15,false,0.2935213084823318,0.7453848249619409,0,730,false,500,2,0.3777788934913462,0.8952486235541306,null
685313,3352091,66102,592235,26976,10846,55256,346158,246077,10096,16880,10144,702,14493,40763,69557,0,147467,98610,1810,8286,4163,12717,77970,3274121,11094,66307,569,5586,5508,4083,1503,5004,504,66270,37,24491,41779,37,0,0,569,0,0,569,0,1469275,1804846,504703,964572,849337,955509,n19,true,0.5778550765904442,0.8660997797776264,8,4269,false,0,1,0.025086569532347502,0.8345130043941151,null
