rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1b2a,rtA1b2b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n0,true,0.8149425904683112,0.746446853383712,15,14253,false,0,1,0.4980477120012749,0.4450878813640151,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n1,false,0.1534783279810644,0.7542458758323816,0,3997,false,500,2,0.24486701391518495,0.219915457707192,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n2,true,0.6229156246617318,0.8003528173131926,17,18833,false,0,1,0.4121270694795848,0.8972759475418117,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n3,true,0.008297981875033777,0.734053548110419,20,288,false,0,1,0.5144337102074323,0.07595471670217813,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n4,false,0.8666514600343866,0.7797815630082817,0,3285,false,501,3,0.3302299236162659,0.840575071327416,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n6,false,0.5667521010295273,0.8436641981430812,0,23297,false,500,1,0.8462237315786152,0.7929599181749184,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n9,false,0.5158451772267482,0.3467547303406848,0,23800,false,0,0,0.6984883332339332,0.36557837127056514,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n10,false,0.4428155634928598,0.6052875139547479,0,95,false,502,6,0.6179265606682179,0.4620361204540254,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n12,false,0.8904469040760185,0.46931172469547855,0,3747,false,502,6,0.08411280914527236,0.5597288968719627,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n13,false,0.8332371831915393,0.770227106546004,0,351,false,504,10,0.032908705347140965,0.05722521380729462,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n15,false,0.2971330970950535,0.7453848249619409,0,3931,false,500,2,0.3777788934913462,0.8952486235541306,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n19,true,0.5778550765904442,0.8660997797776264,24,7470,false,0,1,0.025086569532347502,0.8345130043941151,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n23,false,0.33827654276449254,0.6869305902518238,0,1530,false,502,5,0.7357288745401944,0.6071228680604048,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n26,true,0.6919186264510061,0.7283967725978981,18,4192,false,0,1,0.8628953556936059,0.5069426793701881,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n29,false,0.03015036024187694,0.6845589457431854,0,478,false,505,12,0.5402437750472555,0.7207749337085737,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n35,false,0.09570321554369916,0.9640997661167149,0,4525,false,505,12,0.06949560417371914,0.36943808839464876,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n36,false,0.5211642662521832,0.6715736316996999,0,240,false,502,6,0.47895824116147556,0.47494003247339733,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n37,false,0.7674328527928386,0.594046994672088,0,7920,false,502,6,0.22258278951592947,0.9176479534733712,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n39,true,0.8803520539534365,0.8209471485134687,16,8766,false,500,2,0.6282187731189162,0.8741847330930175,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n45,false,0.5663305185207129,0.5217542564532285,0,558,false,502,6,0.5718414816600195,0.5195569796655163,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n46,false,0.1343120522681269,0.5737464924266803,0,8135,false,501,6,0.4548321788886257,0.8787689766806486,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n47,false,0.5362100321531356,0.6467698614541888,0,261,false,501,4,0.2790971915137339,0.9147152123803776,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n49,false,0.24423586703070851,0.7182334817296608,0,279,false,501,4,0.3207904885745507,0.863332926291588,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n51,true,0.160157116251314,0.9004304758613412,18,3830,false,501,5,0.6206798048686,0.9598607358584166,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n52,true,0.6893967243922577,0.9219078914931441,16,13913,false,0,1,0.8720173555187944,0.708859716393244,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n58,true,0.08288070538182779,0.8370395112446256,12,23800,false,0,0,0.699463614448839,0.7601824542617892,null
824657,3840143,69774,716400,38483,14010,55764,426632,289768,15506,22977,11052,2958,14565,41199,85279,0,164101,125667,2513,12993,5461,17516,80568,3759575,11094,68867,607,5586,5508,4083,1503,5004,504,68829,38,24998,43831,38,0,0,607,0,0,607,0,1700108,2059467,592671,1107437,967906,1091561,n59,true,0.3830097586633393,0.6185075822701207,28,236,false,501,4,0.5919149350998865,0.7381795607166244,null
