rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1b2a,rtA1b2b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,turnsSinceLastChange,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n0,false,0.8074633893609328,0.746446853383712,0,7699,false,0,0,0.4980477120012749,0.4450878813640151,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n1,false,0.1502648610086745,0.7542458758323816,0,7699,false,0,0,0.24486701391518495,0.219915457707192,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n2,true,0.6229156246617318,0.8003528173131926,8,2732,false,0,1,0.4121270694795848,0.8972759475418117,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n3,false,0.007657631553715073,0.734053548110419,0,7699,false,0,0,0.5144337102074323,0.07595471670217813,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n4,true,0.8424270162034311,0.7797815630082817,12,7699,false,0,0,0.3302299236162659,0.840575071327416,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n6,false,0.4946164814064816,0.8436641981430812,0,7196,false,500,1,0.8462237315786152,0.7929599181749184,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n9,false,0.4609350939600586,0.3467547303406848,0,7699,false,0,0,0.6984883332339332,0.36557837127056514,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n10,true,0.4245813219606491,0.6052875139547479,8,3522,false,0,1,0.6179265606682179,0.4620361204540254,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n12,false,0.8782431970678088,0.46931172469547855,0,7699,false,0,0,0.08411280914527236,0.5597288968719627,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n13,false,0.8289985125479901,0.770227106546004,0,6391,false,500,2,0.032908705347140965,0.05722521380729462,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n15,true,0.29273865580821207,0.7453848249619409,8,1293,false,0,1,0.3777788934913462,0.8952486235541306,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n19,false,0.5766024968776396,0.8660997797776264,0,7699,false,0,0,0.025086569532347502,0.8345130043941151,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n23,true,0.30812458616394534,0.6869305902518238,1,7699,false,0,0,0.7357288745401944,0.6071228680604048,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n26,false,0.6241800523094805,0.7283967725978981,0,7699,false,0,0,0.8628953556936059,0.5069426793701881,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n29,false,0.027912852819130706,0.6845589457431854,0,4340,false,500,2,0.5402437750472555,0.7207749337085737,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n35,false,0.09466193376865073,0.9640997661167149,0,3581,false,501,4,0.06949560417371914,0.36943808839464876,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n36,false,0.48439740197103426,0.6715736316996999,0,3835,false,500,2,0.47895824116147556,0.47494003247339733,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n37,false,0.7406373987525262,0.594046994672088,0,7699,false,0,0,0.22258278951592947,0.9176479534733712,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n39,false,0.8407649387534833,0.8209471485134687,0,6073,false,500,1,0.6282187731189162,0.8741847330930175,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n45,false,0.5235163469553463,0.5217542564532285,0,7699,false,0,0,0.5718414816600195,0.5195569796655163,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n46,false,0.1279316432852233,0.5737464924266803,0,7699,false,0,0,0.4548321788886257,0.8787689766806486,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n47,false,0.5153190039515867,0.6467698614541888,0,7699,false,0,0,0.2790971915137339,0.9147152123803776,null
173559,1335445,23387,136539,13633,295,23092,80142,56397,5275,8358,229,66,6300,16792,24822,0,26151,30246,1355,3920,1317,7041,55092,1280353,11094,43993,5,5586,5508,4083,1503,5004,504,43993,0,13544,30449,0,0,0,5,0,0,5,0,584766,695587,205147,379619,328062,367525,n49,false,0.23648258950994153,0.7182334817296608,0,7699,false,0,0,0.3207904885745507,0.863332926291588,null
