id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.9595070975985159,0.7015759984719997,0,0.14726659560915284,false,53,8,0.48749756792823973,0.6825995053665375,null
n1,true,0.9690183505636599,0.6782162246802355,0,0.7687220037862785,false,2,5,0.3046135573216528,0.16395039384254628,null
n2,true,0.9385469466830301,0.6377008530563305,0,0.7943286148882986,false,55,11,0.17321828963665725,0.7969193657846099,null
n3,true,0.9201752335382672,0.29751115788798627,0,0.548394764923728,false,57,15,0.9388350731540387,0.8881816344789941,null
n4,true,0.9878990446876723,0.7738492416673279,0,0.26759311283515486,false,0,1,0.7829428803250542,0.6105808606494085,null
n5,true,0.9468802819342097,0.7480291057881672,0,0.3414203738029723,false,4,9,0.7420681958156117,0.533686439600277,null
n10,true,0.9386825128643919,0.42008722841532314,0,0.9170172377048608,false,5,11,0.922417129574857,0.7882663136288505,null
n13,true,0.9883556487387294,0.7051492685205216,0,0.19204496279314415,false,50,3,0.8057738077576945,0.978421513618122,null
n14,true,0.9858468649849212,0.8527791393706666,0,0.4693758078223183,false,53,7,0.5921837513777273,0.7744038069545468,null
n17,true,0.505274793434007,0.5218608618199597,0,0.5581827840114222,false,6,12,0.5523937222371341,0.5423258625331381,null
n18,true,0.9563498141434681,0.7306361718790433,0,0.6132505676666979,false,53,9,0.02985264541856797,0.2855664503893566,null
n19,false,0.996099447897627,0.5019813113791095,0,0.8908260863329256,false,51,3,0.7527939007373865,0.10541951204034794,null
n24,true,0.9580236881242832,0.8663987141192173,0,0.5685413789130961,false,53,7,0.6291390201457014,0.5281636668867759,null
n25,true,0.9494473137791213,0.6301277723980008,0,0.5888762232913168,false,4,9,0.47333409162925966,0.5881323526506368,null
n26,true,0.9860520580439908,0.647694949292823,0,0.8865982465351328,false,50,5,0.1384528151100537,0.8258741775276908,null
n32,true,0.9671041003430056,0.4487646244184317,0,0.9252116351353166,false,59,21,0.6546458312283008,0.20637308818393696,null
n33,true,0.97641860912916,0.6585077711324423,0,0.47759782120318595,false,51,3,0.6750454944389037,0.943919616194687,null
n34,true,0.977240583957235,0.7486369476874584,1,0.5312781459393897,false,52,5,0.039614977576288846,0.458851095132777,null
n40,true,0.30703905643746654,0.654348559289485,0,0.44482385908447114,false,2,4,0.5883095521715542,0.6393936636023896,null
n42,true,0.960208975344331,0.6617193803672241,0,0.7225567239206734,false,54,9,0.3377745236289237,0.9582324019108615,null
n43,true,0.9204425546768087,0.5301069929704568,0,0.2945201961971393,false,59,20,0.5297565322887187,0.786476388939165,null
n45,true,0.9702164066035929,0.7968362781648832,0,0.3352722216786781,false,52,5,0.4346786192079921,0.3199457012747617,null
n52,true,0.9691490200083278,0.4178421792039078,0,0.5243850021882501,false,52,5,0.24772663963319724,0.15228843743262604,null
n53,true,0.9593422113587281,0.6827231693706419,0,0.7133976800396206,false,54,9,0.4075189103419229,0.5933291697937091,null
n56,true,0.9381524640710628,0.7690227784420418,0,0.4338964708437875,false,5,11,0.5791920587396726,0.3624996587316934,null
n57,true,0.47328798030555747,0.7705773203780493,0,0.4808439470568587,false,2,4,0.33257949245691687,0.8855188858792851,null
n60,true,0.9684294105623338,0.6402243100508433,6,0.5726406491391856,false,2,5,0.30864994827759606,0.5034808561677283,null
n68,true,0.9772222756554293,0.7338615652775373,0,0.26942742085436966,false,1,3,0.7212209136693306,0.6285530813174763,null
n71,true,0.9374949106931443,0.3722084868546094,0,0.8232246330427367,false,5,11,0.8104168366069526,0.4894785973319094,null
n72,true,0.9870363616732707,0.7653164600353308,0,0.5237149888324573,false,52,6,0.803917303568495,0.5393879003579378,null
n74,true,0.9701550712338726,0.3725293924643181,0,0.8195022037897141,false,52,5,0.2427464253601968,0.16486725479517578,null
n78,true,0.9509357377529987,0.6030047810231369,0,0.891578498196234,false,54,9,0.012522219666173617,0.8360907027700362,null
n86,false,0.9974986935908832,0.6808930782349343,0,0.4882027638402688,false,51,4,0.8709574287537325,0.30157275643780235,null
n87,false,0.9959983506844585,0.6230047605465544,0,0.6965157885564423,false,52,4,0.8339270659409421,0.7036443470484898,null
n88,true,0.9280037885363415,0.7721285492987126,0,0.9670909733932317,false,56,13,0.5002425245484975,0.23082938963577287,null
n89,true,0.9856646633546179,0.7373792392660249,1,0.7114402514912778,false,50,1,0.6350799614059293,0.721364789782347,null
n91,true,0.9885509449742483,0.7955924774060783,0,0.6639915372404629,false,59,19,0.7506177108677502,0.1670779134603967,null
n93,true,0.9894006685161054,0.49002360041569726,0,0.4767597551893149,false,52,6,0.5596614643052111,0.46718480290361675,null
n95,true,0.9689017957650753,0.9430628669204213,0,0.011398463695638128,false,2,5,0.1455070307116717,0.31408577528679515,null
n97,true,0.9291886985621416,0.5838021488563895,0,0.21452524651507493,false,6,13,0.39642024913189977,0.7864101701379252,null
n99,true,0.9693848802676956,0.5635507980844872,0,0.03126177787001527,false,52,5,0.41180293283200387,0.9220860973920239,null
