id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
n0,true,0.8943233167423871,0.7015759984719997,0,0.14726659560915284,false,60,22,0.48749756792823973,0.6825995053665375,null
n1,true,0.9497348853874431,0.6782162246802355,0,0.7687220037862785,false,4,9,0.3046135573216528,0.16395039384254628,null
n2,true,0.9106711638195975,0.6377008530563305,0,0.7943286148882986,false,58,17,0.17321828963665725,0.7969193657846099,null
n3,true,0.8928451089269472,0.29751115788798627,0,0.548394764923728,false,60,21,0.9388350731540387,0.8881816344789941,null
n4,true,0.9877014747577252,0.7738492416673279,0,0.26759311283515486,false,51,5,0.7829428803250542,0.6105808606494085,null
n5,true,0.8825542994072778,0.7480291057881672,0,0.3414203738029723,false,11,23,0.7420681958156117,0.533686439600277,null
n10,true,0.8926777297491654,0.42008722841532314,0,0.9170172377048608,false,10,21,0.922417129574857,0.7882663136288505,null
n13,true,0.9880591716937889,0.7051492685205216,0,0.19204496279314415,false,53,9,0.8057738077576945,0.978421513618122,null
n14,true,0.94662182156578,0.8527791393706666,0,0.4693758078223183,false,61,23,0.5921837513777273,0.7744038069545468,null
n17,true,0.4853649505262814,0.5218608618199597,0,0.5581827840114222,false,10,20,0.5523937222371341,0.5423258625331381,null
n18,true,0.8913805222404168,0.7306361718790433,0,0.6132505676666979,false,60,23,0.02985264541856797,0.2855664503893566,null
n19,true,0.986039839573309,0.5019813113791095,0,0.8908260863329256,false,52,6,0.7527939007373865,0.10541951204034794,null
n24,true,0.9866580020117954,0.8663987141192173,0,0.5685413789130961,false,57,15,0.6291390201457014,0.5281636668867759,null
n25,true,0.9212477791125676,0.6301277723980008,0,0.5888762232913168,false,7,15,0.47333409162925966,0.5881323526506368,null
n26,true,0.9007755619399257,0.647694949292823,0,0.8865982465351328,false,59,23,0.1384528151100537,0.8258741775276908,null
n32,true,0.9859511149859487,0.4487646244184317,0,0.9252116351353166,false,65,33,0.6546458312283008,0.20637308818393696,null
n33,true,0.9379438200192206,0.6585077711324423,0,0.47759782120318595,false,55,11,0.6750454944389037,0.943919616194687,null
n34,true,0.9387334057593899,0.7486369476874584,0,0.5312781459393897,false,56,13,0.039614977576288846,0.458851095132777,null
n40,true,0.28907117672668803,0.654348559289485,0,0.44482385908447114,false,8,16,0.5883095521715542,0.6393936636023896,null
n42,true,0.9411008167349788,0.6617193803672241,0,0.7225567239206734,false,56,13,0.3377745236289237,0.9582324019108615,null
n43,true,0.8841734454567493,0.5301069929704568,0,0.2945201961971393,false,63,28,0.5297565322887187,0.786476388939165,null
n45,true,0.9319860090199489,0.7968362781648832,0,0.3352722216786781,false,56,13,0.4346786192079921,0.3199457012747617,null
n52,true,0.8764810017078808,0.4178421792039078,0,0.5243850021882501,false,62,25,0.24772663963319724,0.15228843743262604,null
n53,true,0.8763756563152945,0.6827231693706419,0,0.7133976800396206,false,63,27,0.4075189103419229,0.5933291697937091,null
n56,true,0.8832519220345405,0.7690227784420418,0,0.4338964708437875,false,11,23,0.5791920587396726,0.3624996587316934,null
n57,true,0.44113532602369604,0.7705773203780493,0,0.4808439470568587,false,9,18,0.33257949245691687,0.8855188858792851,null
n60,true,0.884676969519108,0.6402243100508433,0,0.5726406491391856,false,11,23,0.30864994827759606,0.5034808561677283,null
n68,true,0.9387158188777255,0.7338615652775373,0,0.26942742085436966,false,5,11,0.7212209136693306,0.6285530813174763,null
n71,true,0.8650684548952755,0.3722084868546094,0,0.8232246330427367,false,13,27,0.8104168366069526,0.4894785973319094,null
n72,false,0.9961094789878345,0.7653164600353308,0,0.5237149888324573,false,61,23,0.803917303568495,0.5393879003579378,null
n74,true,0.9319270905085238,0.3725293924643181,0,0.8195022037897141,false,56,13,0.2427464253601968,0.16486725479517578,null
n78,true,0.9226919954059969,0.6030047810231369,0,0.891578498196234,false,57,15,0.012522219666173617,0.8360907027700362,null
n86,false,0.9972992038271519,0.6808930782349343,0,0.4882027638402688,false,53,8,0.8709574287537325,0.30157275643780235,null
n87,false,0.9955004510989919,0.6230047605465544,0,0.6965157885564423,false,57,14,0.8339270659409421,0.7036443470484898,null
n88,true,0.8649601740211299,0.7721285492987126,0,0.9670909733932317,false,63,27,0.5002425245484975,0.23082938963577287,null
n89,true,0.9279837145143921,0.7373792392660249,0,0.7114402514912778,false,56,13,0.6350799614059293,0.721364789782347,null
n91,true,0.9495031336146501,0.7955924774060783,0,0.6639915372404629,false,64,29,0.7506177108677502,0.1670779134603967,null
n93,true,0.9690330007014846,0.49002360041569726,0,0.4767597551893149,false,61,24,0.5596614643052111,0.46718480290361675,null
n95,true,0.9307231990937662,0.9430628669204213,0,0.011398463695638128,false,6,13,0.1455070307116717,0.31408577528679515,null
n97,true,0.8748127147440058,0.5838021488563895,0,0.21452524651507493,false,12,25,0.39642024913189977,0.7864101701379252,null
n99,true,0.9218753756580814,0.5635507980844872,0,0.03126177787001527,false,57,15,0.41180293283200387,0.9220860973920239,null
n110,true,0.9864231760174772,0.8471734176873023,0,0.5917809741453931,false,56,14,0.6373273861928004,0.005553577941086241,null
n115,false,0.9961374997487509,0.7117890582069968,0,0.10341387194272689,false,55,14,0.934291764571233,0.32522455218941543,null
n119,true,0.9880797207090287,0.8890516055279781,0,0.32461186822462096,false,55,12,0.11403953516391946,0.9180632156832198,null
n125,true,0.9860935564597054,0.6392934285997051,0,0.1886502247009591,false,55,12,0.2046766368036827,0.8070628471040517,null
n133,true,0.9859597922653973,0.9943687972880355,0,0.6852381505941083,false,55,13,0.896028144858632,0.9781450976886888,null
n134,true,0.4874733094424861,0.7887849006118749,0,0.30867679545429955,false,8,16,0.31353422526205005,0.9012102039237184,null
n135,false,0.9964393839888646,0.6228438909519143,0,0.016640400952638856,false,57,15,0.5586155664267113,0.16642397066026127,null
n136,true,0.9120548359717501,0.7998157800186303,0,0.07440811411031212,false,61,23,0.21214407465782975,0.5581227614712795,null
n139,true,0.9759027899672946,0.6765679148000184,0,0.39950508249989763,false,59,19,0.602474239760573,0.7854811527408191,null
n140,true,0.8948530382066168,0.7246895930826666,0,0.7456138561900632,false,60,21,0.6516153214789209,0.6578152322259035,null
n147,false,0.9962770339990888,0.7440149433878447,0,0.4046729769232207,false,54,10,0.061377731130864976,0.5399660782101281,null
n149,true,0.9758213644411085,0.8734131659289494,0,0.4634439618896171,false,63,28,0.49381017300758073,0.3467820722476324,null
n152,true,0.9394153379143986,0.8257657891922577,0,0.1501332251203089,false,55,11,0.56008824632056,0.34526006960742167,null
n157,true,0.9038565155742895,0.5396114548436437,0,0.15082861833770522,false,59,20,0.5692889352227901,0.8325980769821603,null
n158,true,0.9213186209042924,0.7222225559207661,0,0.25915233781422264,false,57,16,0.3641866174276195,0.6391690576537261,null
n178,true,0.985361265870612,0.4069395990828455,0,0.6934639383961956,false,53,7,0.7508123597465444,0.832072285773384,null
n179,true,0.7173031310977726,0.6469894650999796,0,0.45177451241870686,false,8,16,0.11158741610960499,0.933439409371343,null
n180,true,0.9315357389660321,0.7217415789098415,0,0.546824301383637,false,6,13,0.5072424030362714,0.19290211869374196,null
n181,true,0.9856990985592318,0.543984844587104,0,0.649471735375658,false,56,15,0.8092280268899377,0.18176723910080378,null
n184,true,0.9601942381953235,0.9644536160462728,0,0.2103643893876418,false,60,22,0.9418980513407409,0.8175271948621212,null
n192,true,0.885508099852224,0.7978911783876796,0,0.23692280076717376,false,62,26,0.08043633116480753,0.41539421314328,null
n196,true,0.8416124299361378,0.671291721335772,0,0.8400114514021539,false,16,33,0.4772175767861203,0.3495503313430874,null
n197,true,0.9886119944940379,0.5343812124303746,0,0.3884279277449864,false,56,14,0.7406511207097628,0.1303913738128465,null
n200,true,0.9285988909025423,0.7922296171378651,0,0.7687313431101723,false,56,13,0.3938346260011198,0.27263203250489937,null
n206,true,0.8335620273564293,0.5607898567015502,0,0.3676808814988707,false,17,35,0.5101261540424867,0.34303652427788395,null
n209,false,0.995728311819338,0.6970490176583964,0,0.597343586349227,false,53,10,0.6649021162946589,0.5370317330852729,null
n214,true,0.8665591459191292,0.6928885513480502,0,0.3789970730362936,false,63,28,0.27938588204962933,0.41229215768627886,null
n217,true,0.9862320578904389,0.7581134546544008,0,0.3572434451398252,false,53,9,0.47191536864427663,0.4904849674109412,null
n219,true,0.5429211900673568,0.7600971575832536,0,0.8718334165757486,false,9,18,0.2578220907738863,0.7324748784081617,null
n225,true,0.8654540611554508,0.4437497254871674,0,0.3711214555479613,false,13,27,0.5068034634858702,0.792977228178801,null
n226,false,0.9995478295455655,0.9881566088810831,0,0.7728243210906997,false,56,13,0.6843861304820453,0.8095709748738826,null
n228,true,0.9224488793175882,0.60305127210163,0,0.8576695802916406,false,7,15,0.8087136306036515,0.13507966068176347,null
n231,true,0.9023283479534344,0.5630175555518229,0,0.928279634538288,false,9,19,0.19213952487228764,0.7588685464378099,null
n236,true,0.8746971874286641,0.6094080849303026,0,0.7775525613426986,false,12,25,0.6074754857138862,0.6509028725600768,null
n237,false,0.9980761913112021,0.7759691142132122,0,0.6143750475680991,false,61,23,0.7368636756196006,0.9023577291251821,null
n247,true,0.9094850987369857,0.8431985180492726,0,0.1733126984480145,false,58,19,0.06449904225471126,0.5218950597103786,null
n249,true,0.986207197046687,0.8083697740214729,0,0.23693085167412936,false,53,9,0.026444628899581657,0.21293412219534658,null
n251,false,0.9977324615636929,0.46571731880640554,0,0.009971456243305421,false,57,16,0.8224595753441915,0.4930418274182643,null
