id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,true,0.019026348708161014,0.8146215833981901,24,true,107,0.9640132262431481,0.5021614632768566,10,70
n1,true,0.08733674557461168,0.48864016690441314,68,true,2,0.8459974135027031,0.7640351372087999,10,70
n2,true,0.1435901063611096,0.7244316389173926,12,true,10,0.7520540985994203,0.7453629067620611,10,70
n3,false,0.3186762896942605,0.721699649801454,58,true,12,0.49632212328109077,0.33211565113892155,10,70
n5,true,0.04195902204912033,0.5377870572728664,20,false,0,0.3921495248238647,0.7931655024129203,10,70
n6,true,0.1795557749487383,0.47223665009862437,67,true,26,0.6913170017878918,0.7039991566242743,10,70
n7,true,0.39131995592115487,0.5283067276392682,57,true,20,0.33827554484749234,0.6323091079970666,10,70
n9,true,0.3126968548789693,0.4241575732486974,12,true,6,0.48495011970719304,0.7462043057946396,10,70
n14,true,0.03485983832898125,0.5349961002217618,32,true,74,0.9416412118977492,0.5420002782974609,10,70
n18,true,0.46322626041026105,0.8409393764720359,65,true,44,0.2444240003449803,0.5622806674084062,10,70
n24,false,0.06375271163448809,0.4135265546126443,11,true,4,0.8945759452365266,0.7638946214058722,10,70
n35,true,0.028916317135297923,0.49300189708312925,55,true,52,0.9537684118768243,0.3961873920305472,10,70
n37,true,0.0832890739247563,0.5213809116439999,12,true,31,0.8784298906223074,0.6120223942341458,10,70
n40,false,0.5776066322127341,0.7025996719271497,12,true,32,0.1278643400453607,0.8840606433707139,10,70
n45,false,0.05186835401171058,0.5293195412084423,0,true,109,0.027891445996085288,0.4666869504387494,10,70
n51,true,0.5764162983605122,0.9258070133764963,64,true,23,0.1234600933977388,0.43766515250035365,10,70
n54,true,0.1372659069324816,0.6786836285600912,12,true,10,0.7803891230027478,0.5476505975187224,10,70
n57,true,0.07822727649149039,0.6132212873340623,51,true,46,0.8256366035011335,0.8074167551567313,10,70
n59,false,0.2619120320427704,0.374297286378818,65,true,2,0.5640434265419779,0.24885531765420826,10,70
n64,true,0.031352838963978995,0.8029668178393167,38,true,84,0.9572727819879784,0.83596385363804,10,70
n67,true,0.21534271788097137,0.7018407234895997,64,true,13,0.6694027637088784,0.6154789559875696,10,70
n70,true,0.18431737043787177,0.8738530175774449,12,true,26,0.6939008159070246,0.7560370919689053,10,70
n71,true,0.3659470928593947,0.6742524757475414,62,true,9,0.3132691033818012,0.8641859335725696,10,70
n73,false,0.42934210820454005,0.6342824199635788,0,true,109,0.19298463133912772,0.20033511309340918,10,70
n74,true,0.2901042406559034,0.5203392354450361,64,true,2,0.5208066749148417,0.8766334672111009,10,70
n76,true,0.3600853451555174,0.505129216220902,12,true,4,0.37622754423757976,0.38043262917926635,10,70
n77,true,0.4167712433027435,0.46418213543835457,12,true,8,0.3433096124211767,0.7646260024460599,10,70
n79,true,0.024826929486392677,0.623876201529064,25,true,97,0.9510161881043024,0.8683220827160086,10,70
n80,false,0.37615731052243717,0.4458424198727802,65,true,6,0.3796074228055493,0.6647309207050419,10,70
n83,false,0.18258768942550074,0.723709242260152,12,true,1,0.6452582034018842,0.23350564829813342,10,70
n84,false,0.4510398731857349,0.8525352874435791,65,true,7,0.2811171150928452,0.6768466461626663,10,70
n93,false,0.5553362809808259,0.5191609993565037,68,true,11,0.12984051298871274,0.7313255250094746,10,70
n95,false,0.4605711091608806,0.7692648718134195,67,true,7,0.2633992656136969,0.7219332371201753,10,70
n97,false,0.1931541876219581,0.9223659094169796,51,true,1,0.6682786777796806,0.6821363303681184,10,70
n98,true,0.06390949361161408,0.7165426015780096,58,true,109,0.051182500589500975,0.457074953366292,10,70
n100,false,0.45467045323461536,0.8249425634361083,13,true,1,0.20875531515014992,0.6404201721920716,10,70
n103,false,0.12366497691575819,0.4594259176986832,65,true,9,0.7720687127461264,0.16676835881110408,10,70
n120,false,0.059606824068493984,0.6981486342816986,20,true,1,0.8970427584271468,0.8331487746178738,10,70
n121,false,0.3561361426323439,0.44459219064266225,59,true,1,0.36628715796303507,0.5504745143199542,10,70
n122,false,0.20496249300303776,0.30827678444789197,0,false,0,0.20124417799889738,0.5302283407068249,10,70
n123,true,0.2878570592383381,0.6574135218747788,11,true,13,0.5616151993003489,0.7816679643236184,10,70
n125,false,0.43211959544559764,0.5213284859822273,57,true,13,0.37132157670085775,0.7752901087613948,10,70
n128,false,0.5294828781772086,0.5442873200328732,39,true,56,0.20186536960184862,0.7001853912633498,10,70
n129,false,0.4906014607520273,0.734734520908271,13,true,20,0.13165908877288385,0.891119495440162,10,70
n134,false,0.39684635899426396,0.5327877422415878,12,true,5,0.3157981481076029,0.9663900161591377,10,70
n135,false,0.34889642216479455,0.8711209164705367,69,true,5,0.3909913244021378,0.7336284199863796,10,70
n137,true,0.38582023130925286,0.7161195906376301,68,true,13,0.421143416689643,0.6209535006471012,10,70
n138,false,0.5882191449181404,0.48642391318692385,13,true,30,0.1547718727219295,0.7965783972665723,10,70
n139,true,0.011513278617570386,0.592102991401144,33,true,107,0.968761761648078,0.7173101377848949,10,70
n140,false,0.13136294707059634,0.6004372604906831,41,true,2,0.7734136942001918,0.26367592608856033,10,70
n141,false,0.283465435518969,0.2722422717692561,57,true,15,0.5850468121125533,0.6131350627755364,10,70
n143,false,0.47720641912916545,0.748656220669559,56,true,6,0.20568129656591216,0.4035613913999899,10,70
n148,true,0.12038847775675256,0.681289376987143,11,true,12,0.8008951781986224,0.97092403019699,10,70
n150,true,0.35742582458279215,0.768500222758343,12,true,27,0.3596062541237803,0.6861580981182562,10,70
n156,true,0.6590578906685056,0.9800717631602176,13,false,0,0.5370031993451432,0.40940120095859267,10,70
n165,false,0.2537420762991861,0.7472711852814731,56,true,2,0.5863129495910445,0.3990242448775888,10,70
n166,true,0.05454101017427067,0.8762895537305361,11,true,11,0.919513183195681,0.998552569213445,10,70
n170,true,0.10707492582652255,0.7679960133747724,12,true,50,0.8312750431793021,0.5813146763544854,10,70
n171,false,0.771080374800494,0.745231397395507,0,false,0,0.0029584232179362922,0.2527006719135475,10,70
n173,false,0.5961216394705652,0.32364917233040646,12,true,38,0.13669886868135397,0.4669728428070018,10,70
n180,false,0.3430463629876642,0.5619227814514722,60,true,10,0.5475078724157496,0.4314677271042412,10,70
n182,true,0.16150021713298765,0.9145670593121912,12,true,7,0.7301021384735755,0.6909900784032246,10,70
n183,true,0.25566319706903645,0.7971163588999564,12,true,11,0.5659176599562292,0.5055975507598752,10,70
n189,true,0.06888615029606084,0.9008387260511201,18,true,103,0.8179362047755019,0.4823918306505308,10,70
n192,true,0.48060142213109586,0.9902641287329148,12,false,0,0.8285717389979954,0.4573054251010854,10,70
n197,false,0.36529757981189775,0.5021066196139536,59,true,10,0.40387446707901686,0.7012091050270466,10,70
n199,true,0.08740783183945477,0.6818892127229536,23,true,103,0.7804109463877342,0.05581882812026029,10,70
n206,true,0.46018219066242094,0.6109914137192811,61,true,44,0.22060764568085975,0.5552288311105924,10,70
n208,false,0.22457107673937726,0.7678900454251865,68,true,1,0.5998551723552914,0.4228206103968133,10,70
n211,false,0.1943278788894742,0.5481842302858452,64,true,9,0.6582281382179597,0.6896354287948655,10,70
n213,false,0.4005382024403,0.7723968423062422,12,true,4,0.27391744788609057,0.2721408774693307,10,70
n217,false,0.5580770686622072,0.7857253827278418,70,true,11,0.1292904016110268,0.9420336269984737,10,70
n220,true,0.0049157396882515145,0.4425916427373538,23,true,106,0.9962521270561779,0.9685605075201258,10,70
n223,false,0.27185230599216736,0.7358437608441415,13,true,2,0.5630501827388995,0.6301075607245875,10,70
n230,false,0.27080655164733264,0.500651486526805,12,true,1,0.5357601971760012,0.8337500329564885,10,70
