id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,true,0.14536545520400662,0.4168885395399987,64,true,31,0.7562764998867986,0.2919186515376532,10,70
n1,false,0.2096726617148191,0.5242380910590059,45,true,18,0.6290629305316078,0.21478472870304927,10,70
n2,true,0.05620980032692635,0.3511175917243526,35,true,90,0.2067183196392612,0.2478002031489926,10,70
n3,false,0.3766838060509282,0.5436218534420972,70,true,2,0.37615690252272027,0.7296890825349676,10,70
n5,true,0.3230053695234085,0.5382928770792049,42,true,51,0.46209652379652805,0.4857405691748031,10,70
n9,true,0.3436250691126296,0.9516652155595574,65,true,15,0.3320342478015732,0.6917263445461618,10,70
n10,true,0.05964501160363119,0.39363538361468337,12,true,18,0.8976820011596357,0.9820238315340131,10,70
n11,true,0.3743405050594054,0.5908282588748843,54,true,12,0.2250295426923145,0.9824021049548707,10,70
n12,true,0.27045296327588486,0.5640189174380447,55,true,14,0.5821970839641226,0.17330635195050414,10,70
n13,false,0.5274768310535712,0.5701924528964578,12,true,7,0.1758051388741736,0.30020295333633246,10,70
n14,false,0.27843643430957704,0.4050603142862864,59,true,2,0.5364752154268556,0.770498639942702,10,70
n21,false,0.1459815132025047,0.31825387915323067,12,true,4,0.779886969255035,0.9344563465543282,10,70
n23,true,0.16480187773803698,0.457070587232684,64,true,31,0.7032630303990927,0.40351399181246816,10,70
n28,true,0.1500075033248739,0.325014076090052,12,false,0,0.6424899330068539,0.5547289175918917,10,70
n31,false,0.36079042865616356,0.4469753082903412,61,true,6,0.4687735424992102,0.8789249560420518,10,70
n36,true,0.48647418284779737,0.6048846276740788,53,true,5,0.2941213327693721,0.4588065759528961,10,70
n37,false,0.4620816885060146,0.33805650451395564,70,true,25,0.2906628428417133,0.8654919558170279,10,70
n39,false,0.43220820637633317,0.7402205612851187,12,true,5,0.34323428831729774,0.8980142750691029,10,70
n40,false,0.1838707940636107,0.6008564376757982,54,true,6,0.7240249314769716,0.7970519063245577,10,70
n42,false,0.361314595475952,0.30493673672102123,12,true,24,0.43170776090580915,0.9933855068768374,10,70
n45,true,0.14071677962925289,0.4690206565096533,12,true,22,0.7599753039687857,0.2874274281872113,10,70
n46,true,0.1881517193106203,0.7394640784549811,54,true,19,0.6610623579694016,0.31413606527787086,10,70
n49,true,0.40726544201324444,0.5650841841956072,13,true,23,0.4442013025561904,0.9214033178920534,10,70
n51,false,0.5086799511680422,0.5006867196526898,70,true,1,0.08238126455961017,0.6608199992318599,10,70
n53,true,0.4807348132031976,0.7563275565015337,56,true,19,0.2897810613461768,0.5992138576114712,10,70
n59,false,0.3332772199228874,0.9915571791937181,0,false,0,0.4966329680518718,0.6491019202553683,10,70
n62,true,0.28788524630046863,0.4682080833449364,13,true,20,0.5426274664766114,0.8652993116006014,10,70
n69,true,0.028004630798064645,0.34693419293843203,19,true,68,0.9631078518578748,0.8778798632660132,10,70
n70,true,0.46565383452670955,0.37210009156423446,13,false,0,0.030503228843208996,0.3498005647264125,10,70
n73,true,0.3803395400142767,0.659247350231734,12,true,3,0.3815662992293235,0.7072770646141061,10,70
n75,false,0.42969998982561725,0.9934598313712631,67,true,15,0.1540485046924046,0.23289389919162606,10,70
n81,true,0.3681282712574606,0.48898534369878366,69,true,3,0.48200385696142456,0.5215408723315194,10,70
n82,false,0.6680744727550798,0.9905860247103522,13,true,60,0.0299716521791242,0.6887959056325789,10,70
n86,false,0.21166923161218068,0.39310021442415255,67,true,2,0.6397604313482876,0.7727074508995686,10,70
n87,false,0.021256971285207874,0.2305165003592699,53,true,2,0.9636860055212223,0.5257762239908809,10,70
n88,true,0.23003885022216433,0.4707358572931785,57,true,38,0.5764635165301368,0.32698732592140994,10,70
n89,true,0.31660935214822655,0.7588278317648538,53,true,13,0.5287720900092903,0.20531146047432902,10,70
n90,false,0.23003166153717164,0.5075501900972257,47,true,1,0.6099463130456655,0.45435371835700417,10,70
n93,true,0.054592436728901794,0.4968638260947794,22,false,0,0.23264933148942474,0.4802958079558961,10,70
n94,false,0.025056268659004607,0.3863776733458775,39,true,1,0.9658323609195392,0.6407864018782677,10,70
n96,true,0.13210648250628237,0.24272672057976546,64,true,21,0.8056421932674909,0.8958844715547162,10,70
n97,true,0.31889401430100767,0.6210210322146013,63,true,4,0.5171551305663562,0.6196541050952564,10,70
n98,true,0.02453506963587739,0.21574577637090686,44,true,57,0.9621449304158967,0.47973727862505733,10,70
n100,false,0.38281542369605054,0.9749501070244293,12,true,12,0.28944116084628013,0.6009398063312101,10,70
n101,false,0.7936958509818857,0.9911150918412311,0,true,90,0.023007625079338203,0.7839858038191736,10,70
n102,true,0.4404422179888145,0.838114468000951,70,true,8,0.25080851819603484,0.41241282472839275,10,70
n105,false,0.3431362865938906,0.5428866191608256,68,true,6,0.4729473885069592,0.536931664902309,10,70
n106,true,0.29338829564461927,0.6407673869243435,62,true,10,0.5726801447644417,0.376030666573735,10,70
n108,true,0.3937660112799938,0.6265838234622829,16,true,8,0.6080539019398564,0.8850598038953195,10,70
