id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,true,0.09753853050298647,0.5423045326430506,28,true,21,0.746514876844717,0.2919186515376532,10,70
n1,true,0.19877063858624158,0.6552084551614132,25,true,25,0.6197032876861023,0.21478472870304927,10,70
n2,false,0.05620980032692635,0.6165503588305927,0,true,30,0.20671852635778756,0.2478002031489926,10,70
n3,false,0.44628335174909334,0.639866375619972,12,true,2,0.37316375607449176,0.7296890825349676,10,70
n5,true,0.3844525729898254,0.4080515887170364,12,false,0,0.4439872216293169,0.4857405691748031,10,70
n9,false,0.43715527954301,0.8298199849607315,12,true,9,0.3225494990768305,0.6917263445461618,10,70
n10,true,0.12889353643384527,0.3644620904239139,11,false,0,0.8746579345257245,0.9820238315340131,10,70
n11,true,0.9169366514236248,0.6167889237465056,25,true,30,0.2205767457857092,0.9824021049548707,10,70
n12,true,0.3054353300648121,0.7191686865878371,47,true,10,0.5752576449727362,0.17330635195050414,10,70
n13,true,0.3447357658837065,0.5385994129344588,30,true,23,0.1711247302369924,0.30020295333633246,10,70
n14,true,0.10113227942253372,0.35319893846451095,12,false,0,0.5190700541916256,0.770498639942702,10,70
n21,true,0.36719498465414635,0.4395978113086968,13,false,0,0.7736781771344081,0.9344563465543282,10,70
n23,true,0.39580112939192075,0.7118396350435632,13,false,0,0.7004583977832097,0.40351399181246816,10,70
n28,true,0.1500075033248739,0.5940055386514665,12,false,0,0.6424899330068539,0.5547289175918917,10,70
n31,false,0.48892980535466474,0.300512746357997,58,true,2,0.4504039229449782,0.8789249560420518,10,70
n36,true,0.12801337141976887,0.6442197482660534,13,true,30,0.2891674329259626,0.4588065759528961,10,70
n37,true,0.07778423729143807,0.26672154302149687,14,false,0,0.27927165067878107,0.8654919558170279,10,70
n39,false,0.3660041263744144,0.8371073750200352,20,true,5,0.33711538629420046,0.8980142750691029,10,70
n40,false,0.2069854619150604,0.7661394356663872,34,true,1,0.715394989866792,0.7970519063245577,10,70
n42,false,0.609080448760652,0.17124326536316567,0,true,30,0.4078006128497922,0.9933855068768374,10,70
n45,true,0.15431772780015618,0.6478489896455952,23,true,6,0.7539250314739656,0.2874274281872113,10,70
n46,false,0.23892202091576017,0.7719557185162212,20,true,4,0.6479815136170486,0.31413606527787086,10,70
n49,true,0.6243785420527505,0.4829772422174048,45,false,0,0.4319443819615889,0.9214033178920534,10,70
n51,true,0.09655266247347671,0.6012355247032564,12,false,0,0.08099346995245493,0.6608199992318599,10,70
n53,true,0.3846070343062387,0.728853954178678,27,true,15,0.28291363347166437,0.5992138576114712,10,70
n59,false,0.3332772199228874,0.6029052618488387,0,false,0,0.46772533772237324,0.6491019202553683,10,70
n62,true,0.23432033091962673,0.5190064460261088,33,true,17,0.5334874323074216,0.8652993116006014,10,70
n69,true,0.028004630798064645,0.6340674060403036,19,true,8,0.9631078518578748,0.8778798632660132,10,70
n70,true,0.46565383452670955,0.6800613622058389,13,false,0,0.030503228843208996,0.3498005647264125,10,70
n73,true,0.3854932642571044,0.7021176313314827,49,true,15,0.3736419979659251,0.7072770646141061,10,70
n75,true,0.06210553262572077,0.8490248376769721,25,true,30,0.14875296941801902,0.23289389919162606,10,70
n81,true,0.35810103865131226,0.5990465656743837,17,true,17,0.47912528283596567,0.5215408723315194,10,70
n82,true,0.7605498779964417,0.7205293353296247,13,false,0,0.028255312356247564,0.6887959056325789,10,70
n86,true,0.1652695969635694,0.6245803986805363,18,true,23,0.6378462579206876,0.7727074508995686,10,70
n87,true,0.016062880478485832,0.381205752673162,18,true,26,0.9608016807999477,0.5257762239908809,10,70
n88,true,0.17724285079250457,0.7941835521671893,33,true,29,0.5753128918975428,0.32698732592140994,10,70
n89,false,0.2896353563073923,0.8411570626811009,21,true,8,0.5209062078826756,0.20531146047432902,10,70
n90,true,0.18856787942188064,0.5405557369743583,13,false,0,0.5984748100056443,0.45435371835700417,10,70
n93,true,0.054592436728901794,0.9080833304403817,22,false,0,0.23264933148942474,0.4802958079558961,10,70
n94,true,0.021176221640741844,0.7061555017547221,39,true,8,0.9658323609195392,0.6407864018782677,10,70
n96,true,0.10237751296808695,0.39344935467068665,16,true,29,0.8056446101989044,0.8958844715547162,10,70
n97,false,0.11229267725741265,0.7023059251513512,0,false,0,0.5109924855061888,0.6196541050952564,10,70
n98,true,0.018695662890954225,0.37884212859973804,21,true,25,0.9621458925617892,0.47973727862505733,10,70
n100,true,0.5435007163894177,0.7923707726037585,24,true,13,0.27754248437435075,0.6009398063312101,10,70
n101,false,0.7936958509818857,0.8972435632432046,0,true,30,0.021668414911390314,0.7839858038191736,10,70
n102,false,0.47468830135172563,0.6481655684846857,15,true,8,0.24218726776105184,0.41241282472839275,10,70
n105,true,0.4097610711757931,0.7350295071940453,24,true,6,0.4687134729790748,0.536931664902309,10,70
n106,true,0.37502352355934004,0.6556763621743829,23,true,2,0.5619100832915892,0.376030666573735,10,70
