id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,true,0.14536545520400662,0.3808348711480546,64,true,40,0.7562764998867986,0.2919186515376532,10,70
n1,false,0.2096726617148191,0.5733514795713978,45,true,27,0.6347471960925188,0.21478472870304927,10,70
n2,false,0.3729101916225695,0.34746739409578076,35,true,5,0.20754643405481607,0.2478002031489926,10,70
n3,false,0.29094965246516213,0.5168755829067139,12,true,2,0.37615652636581776,0.7296890825349676,10,70
n5,false,0.29443137644821626,0.5656380791202591,42,true,8,0.4653409196796649,0.4857405691748031,10,70
n9,true,0.3436250691126296,0.8693625882438927,65,true,24,0.3320342478015732,0.6917263445461618,10,70
n10,true,0.05964501160363119,0.3595927121518527,12,true,27,0.8976820011596357,0.9820238315340131,10,70
n11,true,0.3743405050594054,0.5397318047829363,54,true,21,0.2250295426923145,0.9824021049548707,10,70
n12,true,0.27045296327588486,0.5152410089867054,55,true,23,0.5821970839641226,0.17330635195050414,10,70
n13,false,0.5274768310535712,0.623611088328627,12,true,16,0.17739372889884591,0.30020295333633246,10,70
n14,true,0.27843643430957704,0.40894729760719634,13,true,11,0.5380857129490066,0.770498639942702,10,70
n21,true,0.1459815132025047,0.3411771136618922,11,true,13,0.7845772204065414,0.9344563465543282,10,70
n23,false,0.16746541848764077,0.4802897084343602,64,true,8,0.7082006647743598,0.40351399181246816,10,70
n28,true,0.1500075033248739,0.2969059641832229,12,false,0,0.6424899330068539,0.5547289175918917,10,70
n31,false,0.2390647610952556,0.4603809651898275,11,true,2,0.47065098053457377,0.8789249560420518,10,70
n36,true,0.32085393965028536,0.5637356217365369,59,true,4,0.29382721143660273,0.4588065759528961,10,70
n37,false,0.35466872391056475,0.362406085266185,69,true,7,0.29241089324783914,0.8654919558170279,10,70
n39,false,0.33359192541195304,0.7624212123960021,12,true,4,0.34460894164029093,0.8980142750691029,10,70
n40,true,0.15581114000350788,0.6066222924612079,61,true,8,0.7247475069112604,0.7970519063245577,10,70
n42,false,0.361314595475952,0.3335048180522093,12,true,33,0.4356087085512555,0.9933855068768374,10,70
n45,true,0.14071677962925289,0.4284584591476687,12,true,31,0.7599753039687857,0.2874274281872113,10,70
n46,true,0.19013575040740888,0.7317766538166012,69,true,6,0.6623844813625546,0.31413606527787086,10,70
n49,false,0.23743700195541206,0.5820321554865219,65,true,1,0.44598032877070515,0.9214033178920534,10,70
n51,false,0.5086799511680422,0.5475936915127904,70,true,10,0.08312566859658745,0.6608199992318599,10,70
n53,true,0.3764160374865263,0.7484648201470058,65,true,8,0.29036062288901726,0.5992138576114712,10,70
n59,false,0.3332772199228874,0.9915571791937181,0,false,0,0.5011205853309962,0.6491019202553683,10,70
n62,false,0.20602366374927414,0.43635689004275346,13,true,2,0.543170093943088,0.8652993116006014,10,70
n69,true,0.028004630798064645,0.31693036899107485,19,true,77,0.9631078518578748,0.8778798632660132,10,70
n70,true,0.46565383452670955,0.33991985143417014,13,false,0,0.030503228843208996,0.3498005647264125,10,70
n73,false,0.2965959374473251,0.665573527752284,12,true,4,0.38271176049533223,0.7072770646141061,10,70
n75,true,0.42969998982561725,0.935322710463309,12,true,24,0.15420239899454383,0.23289389919162606,10,70
n81,true,0.28302882042313915,0.4839018811094842,12,true,7,0.4829678637108577,0.5215408723315194,10,70
n82,false,0.6680744727550798,0.9905860247103522,13,true,69,0.030242478549613754,0.6887959056325789,10,70
n86,false,0.17213364163523562,0.41306964973256083,12,true,3,0.6429649945445088,0.7727074508995686,10,70
n87,false,0.021256971285207874,0.25211250155367265,53,true,11,0.9723939533382824,0.5257762239908809,10,70
n88,false,0.19588562360481174,0.4946491722816596,57,true,8,0.5805108870761064,0.32698732592140994,10,70
n89,false,0.2249042297682933,0.6932023121878086,53,true,1,0.5287720900092903,0.20531146047432902,10,70
n90,false,0.23003166153717164,0.5551001680574835,47,true,10,0.6154578392427666,0.45435371835700417,10,70
n93,true,0.054592436728901794,0.4538936747882933,22,false,0,0.23264933148942474,0.4802958079558961,10,70
n94,false,0.014918686652077127,0.4060056045180762,42,true,6,0.9706702200397092,0.6407864018782677,10,70
n96,true,0.13210648250628237,0.22173504567475816,64,true,30,0.8056421932674909,0.8958844715547162,10,70
n97,true,0.21590624242967812,0.6145649344498884,12,true,6,0.5181894397926614,0.6196541050952564,10,70
n98,true,0.02453506963587739,0.19708748778657198,44,true,66,0.9621449304158967,0.47973727862505733,10,70
n100,true,0.38281542369605054,0.9458039247328488,12,true,21,0.2900200425888009,0.6009398063312101,10,70
n101,false,0.7936958509818857,0.9911150918412311,0,true,99,0.023215523915097472,0.7839858038191736,10,70
n102,false,0.37459574090198255,0.846157065222239,70,true,6,0.2520650713815364,0.41241282472839275,10,70
n105,false,0.3431362865938906,0.5937471001135984,68,true,15,0.47722098089673975,0.536931664902309,10,70
n106,true,0.29338829564461927,0.5853520595804116,62,true,19,0.5726801447644417,0.376030666573735,10,70
n108,true,0.3937660112799938,0.5723951297270404,16,true,17,0.6080539019398564,0.8850598038953195,10,70
n109,true,0.8941853041593707,0.8175108634499625,34,true,81,0.11213005816286598,0.8003835511582763,10,70
n111,true,0.05173204922070634,0.2300700189848346,47,true,33,0.9308403977607057,0.663666362434212,10,70
n113,false,0.19193888420545943,0.427945595955107,13,true,2,0.5886216480026705,0.5046042271427726,10,70
n114,false,0.08233953709447527,0.365190007368768,12,true,1,0.8137558089529726,0.7528637127611912,10,70
n116,true,0.3108111681102164,0.4729441109124325,49,true,6,0.3551780499019538,0.4835228998819606,10,70
n117,true,0.719813239166291,0.9515510915632623,58,true,69,0.2980986298657378,0.25384269068674464,10,70
n118,true,0.05082219664751117,0.1660702779157366,49,true,66,0.9378435579337736,0.6179168159489843,10,70
n126,false,0.20373693402209572,0.447092515609381,66,true,3,0.5763377672456756,0.8722529685894471,10,70
n132,false,0.3390005711279169,0.4267884889786493,62,true,9,0.46127271731691555,0.2832277789138245,10,70
n144,true,0.22961119601146646,0.5099362629444425,12,true,11,0.6177315683223231,0.7817824782040448,10,70
n145,false,0.27822707569133426,0.33043974441584806,12,true,19,0.5335994143469529,0.9968284912671325,10,70
n149,false,0.34971340384281585,0.5454392446704579,63,true,3,0.32100934759467464,0.6017513707683142,10,70
n150,false,0.45492365757443903,0.6683921043800692,62,true,12,0.29648545992895,0.8108547284114193,10,70
n153,false,0.5143160878536996,0.6522876186171339,55,true,13,0.23813228461825095,0.8520653012945569,10,70
n167,true,0.10341649321495834,0.39393153217511073,13,true,57,0.7751550004362227,0.7170178917900477,10,70
n168,false,0.4810116749701631,0.47793858596636335,12,true,42,0.3101769326041309,0.5466756647721434,10,70
n169,true,0.13016842515162702,0.4233298524240702,13,true,29,0.7907088002230871,0.9600857362359201,10,70
