id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,false,0.16343119782380092,0.5527071684880869,28,true,12,0.7547677222298852,0.2919186515376532,10,70
n1,false,0.22406847976563757,0.5467257944034069,54,true,1,0.6190835843984162,0.21478472870304927,10,70
n2,true,0.05620980032692635,0.5248616062284487,35,true,50,0.2067183196392612,0.2478002031489926,10,70
n3,true,0.3798990042968836,0.6141615369522717,44,true,15,0.3746579022574258,0.7296890825349676,10,70
n5,false,0.3230053695234085,0.432851866366538,37,true,11,0.4488951248734679,0.4857405691748031,10,70
n9,false,0.3969188794957617,0.8289905382952031,38,true,4,0.32513861940184324,0.6917263445461618,10,70
n10,false,0.06572949996954612,0.4105207566609356,53,true,7,0.8852099795994921,0.9820238315340131,10,70
n11,false,0.36167036387021073,0.5687973091042379,54,true,1,0.2210176778180077,0.9824021049548707,10,70
n12,true,0.25484541301635827,0.663211024021746,63,true,7,0.5775615518379734,0.17330635195050414,10,70
n13,false,0.5180470436018798,0.4772154376341494,30,true,5,0.17181025659099183,0.30020295333633246,10,70
n14,false,0.3060463291507837,0.3129449864657936,12,true,5,0.5211494509055165,0.770498639942702,10,70
n21,false,0.08410944483063934,0.4219382010386373,44,true,8,0.7783310885231782,0.9344563465543282,10,70
n23,true,0.17261719449781135,0.6697138986451538,47,true,12,0.7039669973964892,0.40351399181246816,10,70
n28,true,0.1500075033248739,0.4858412510342144,12,false,0,0.6424899330068539,0.5547289175918917,10,70
n31,false,0.36428978830940656,0.3317870852728149,45,true,5,0.45538230201265373,0.8789249560420518,10,70
n36,false,0.47369579273180784,0.5594953266359131,43,true,1,0.2894563109022882,0.4588065759528961,10,70
n37,false,0.42442891682249556,0.24109759755547405,14,true,6,0.2806708044427949,0.8654919558170279,10,70
n39,true,0.43008166792339114,0.905923589922515,52,true,12,0.3405010698710901,0.8980142750691029,10,70
n40,true,0.19163310791848315,0.7208003082527623,65,true,13,0.7175418866508309,0.7970519063245577,10,70
n42,false,0.609080448760652,0.20894932680430137,0,true,50,0.41603457409806044,0.9933855068768374,10,70
n45,true,0.13576549987643277,0.5740138806133191,12,true,6,0.7554328800283097,0.2874274281872113,10,70
n46,true,0.23892202091576017,0.711890759601441,28,true,24,0.6505766795758423,0.31413606527787086,10,70
n49,true,0.3602303919267973,0.5123312994900219,49,true,18,0.43671916179814013,0.9214033178920534,10,70
n51,true,0.09655266247347671,0.49175470678470456,12,false,0,0.08099346995245493,0.6608199992318599,10,70
n53,false,0.3909838560498605,0.7428350327298434,34,true,9,0.28546977939407747,0.5992138576114712,10,70
n59,false,0.3332772199228874,0.7356589955401739,0,false,0,0.47716924777127206,0.6491019202553683,10,70
n62,false,0.2795877685687144,0.5396482759916691,48,true,10,0.5388458388492309,0.8652993116006014,10,70
n69,true,0.028004630798064645,0.5186081303046444,19,true,28,0.9631078518578748,0.8778798632660132,10,70
n70,true,0.46565383452670955,0.5562269061399788,13,false,0,0.030503228843208996,0.3498005647264125,10,70
n73,false,0.4211170029075403,0.6474866911522605,60,true,4,0.3751384341659089,0.7072770646141061,10,70
n75,false,0.47807045793755015,0.9006262829057842,58,true,3,0.15039730769087437,0.23289389919162606,10,70
n81,false,0.3249477922231826,0.5524354628711908,38,true,3,0.4810441795913261,0.5215408723315194,10,70
