id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n0,true,0.23140405678716386,0.5343286269845182,52,true,4,0.573364729692018,0.3601459751929357,0.1561175602290319,10,70
n1,false,0.2643973485876159,0.5068024212940466,13,true,1,0.560831522684977,0.7765243499946839,0.5489447152889037,10,70
n2,true,0.4350103066499258,0.8397940693678646,12,true,20,0.17849200058984452,0.6866903269494946,0.5304872491200392,10,70
n3,false,0.17489445301942808,0.996163126558427,0,false,0,0.2697103810871706,0.18513432057055196,0.7481175002377868,10,70
n4,false,0.31504760723128306,0.7232092449024674,17,true,3,0.4782624709769373,0.192490796769753,0.5239065992448733,10,70
n7,false,0.3333805849073878,0.867551552033401,30,true,6,0.3805971089184954,0.5020498525745373,0.48502756439607275,10,70
n10,true,0.18856922074358,0.5811423728426489,24,true,42,0.7054598855962855,0.5902355968908309,0.8828627618641616,10,70
n12,false,0.5069115753565083,0.8086617191163425,20,true,23,0.19314212981576073,0.1998243429018992,0.8773465694422808,10,70
n15,false,0.48267804074156717,0.9940975358771692,0,false,0,1.7707946125176613E-4,0.46288512205305227,0.8260165997267912,10,70
n16,true,0.34884964576975597,0.631163288674918,38,true,5,0.4221710960706435,0.6643698524205227,0.7124818454951767,10,70
n24,true,0.2165914741667228,0.38375068852145944,11,false,0,0.5844659505064106,0.7797576583907218,0.9866946640264873,10,70
n25,false,0.4889197060945064,0.6637746064518165,11,true,41,0.12907758574380587,0.5774014429810893,0.4357642887801343,10,70
n27,false,0.2187076739104249,0.44192586169019277,53,true,1,0.6078345157468243,0.583750976527562,0.9575119077947164,10,70
n29,false,0.19995986516152545,0.2427710250303594,52,true,1,0.5001003370961864,0.25833056352712047,0.309062345302582,10,70
n30,true,0.0866749309392329,0.44241912060915395,12,false,0,0.40963277606130566,0.3240843399254081,0.7435054206991635,10,70
n31,false,0.506858936805866,0.3888177349931618,35,true,4,0.2226972268093745,0.9209941853730161,0.9814183058804855,10,70
n36,true,0.16431115384428022,0.5278755139701338,47,true,23,0.7592829887421133,0.6897869874488162,0.7228574479176373,10,70
