id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n0,false,0.2519880126929546,0.5174743472847303,66,true,4,0.583189715765901,0.3601459751929357,0.1561175602290319,10,70
n1,true,0.2618158998343656,0.42669328650037147,12,true,16,0.5642032429058597,0.7765243499946839,0.5489447152889037,10,70
n2,false,0.5320958355338166,0.7507726955233724,68,true,4,0.1808261893237523,0.6866903269494946,0.5304872491200392,10,70
n3,false,0.17489445301942808,0.996163126558427,0,false,0,0.2809925718538081,0.18513432057055196,0.7481175002377868,10,70
n4,true,0.3203560645788428,0.5968358730634445,12,true,15,0.47969677486364715,0.192490796769753,0.5239065992448733,10,70
n7,true,0.3333805849073878,0.6609087837545674,12,true,47,0.3825035217381473,0.5020498525745373,0.48502756439607275,10,70
n10,true,0.1671114399795516,0.4607879713136708,66,true,14,0.7075762596051667,0.5902355968908309,0.8828627618641616,10,70
n12,false,0.4471173007532126,0.9957911935472956,63,true,13,0.19922002199424277,0.1998243429018992,0.8773465694422808,10,70
n15,false,0.48267804074156717,0.9940975358771692,0,false,0,1.8448683005471217E-4,0.46288512205305227,0.8260165997267912,10,70
n16,true,0.34884964576975597,0.418008111017788,38,true,46,0.4221710960706435,0.6643698524205227,0.7124818454951767,10,70
n24,true,0.2165914741667228,0.2541511892230012,11,false,0,0.5844659505064106,0.7797576583907218,0.9866946640264873,10,70
n25,true,0.4889197060945064,0.9400228736103567,67,true,82,0.1338064931691656,0.5774014429810893,0.4357642887801343,10,70
n27,false,0.28369461980811717,0.4729995160033777,47,true,23,0.6213476040456825,0.583750976527562,0.9575119077947164,10,70
n29,false,0.45023929298313503,0.30492818196293203,31,true,5,0.5142928044927476,0.25833056352712047,0.309062345302582,10,70
n30,true,0.0866749309392329,0.29300623816736987,12,false,0,0.40963277606130566,0.3240843399254081,0.7435054206991635,10,70
n31,true,0.47633842385908454,0.5617589918589609,55,true,14,0.23062514263311099,0.9209941853730161,0.9814183058804855,10,70
n36,true,0.1447663413977169,0.44443540215113597,63,true,17,0.7653770243924297,0.6897869874488162,0.7228574479176373,10,70
n37,true,0.15986644179363518,0.4361251088391747,12,true,35,0.7792956103458899,0.7195226584142178,0.8898426424665673,10,70
n40,true,0.09889957323814857,0.3321318653212309,13,true,79,0.7618331654224159,0.5901932851333902,0.28323529162323074,10,70
n41,true,0.3244233181742861,0.5140111041418366,54,true,19,0.4811494418019296,0.6062695974386727,0.8684037423000905,10,70
n44,false,0.5957895531097818,0.7175842179191195,57,true,9,0.19124934040463906,0.2581900605988766,0.9019584332363013,10,70
n46,true,0.17840828764016253,0.49053720432341585,65,true,28,0.686037322962048,0.49902604282894625,0.6973677215077791,10,70
n51,true,0.07348842822710847,0.4926221062439276,12,true,15,0.87313368882397,0.4004568566037117,0.9295902731070189,10,70
n54,true,0.8140350717283847,0.373575339557922,13,false,0,0.5687146380029439,0.7750286241157631,0.5145493859860106,10,70
n55,true,0.04455051292211215,0.7925054123450107,12,true,100,0.02116964612222229,0.5175579064877568,0.9749645917958573,10,70
n66,true,0.29898653248517654,0.5061136058658553,51,true,11,0.5292182011218225,0.7617300945609582,0.5420269733874773,10,70
n69,true,0.31869620113401737,0.5616888172811514,66,true,13,0.43056093702260384,0.8473353483063877,0.7074952303377814,10,70
n71,true,0.4733749190898672,0.836890020017676,25,true,6,0.2908080135237921,0.1274219000090005,0.9165107989111011,10,70
n73,true,0.3868885250276439,0.4392996578234294,51,true,8,0.3779913480322371,0.5947467963317095,0.45163742624083186,10,70
n75,false,0.35927631673205374,0.7212403877194783,64,true,1,0.44183857936270227,0.38334176670620895,0.5740046467556418,10,70
n77,true,0.038220065723864716,0.24276700424363037,12,false,0,0.37133458089525206,0.3955448220498849,0.6506977914405796,10,70
n78,false,0.1354329040475966,0.36901545125311586,64,true,2,0.7989264411475493,0.501878883673659,0.5050012232694066,10,70
n80,true,0.0,0.3401087444874122,44,true,71,0.8809553497943498,0.14192182206319615,0.5556362662206666,10,70
n82,true,0.6748374428871201,0.8865713891447267,30,true,90,0.10261002201328238,0.1593153257325821,0.7278567090181495,10,70
n83,true,0.261418217241411,0.5151269364586845,68,true,12,0.5013238358218655,0.5011811676677589,0.7857375844166274,10,70
n85,false,0.547169717395771,0.9938310551632186,0,false,0,0.7662224200504054,0.6081576739524662,0.4399524141434421,10,70
n86,false,0.24066522434144208,0.5369897133500776,60,true,3,0.6551460202354564,0.5441109159259849,0.995811788357576,10,70
n87,true,0.0510889466171508,0.49157017663990576,56,true,22,0.9527114421468991,0.4061988465024292,0.5134986051887065,10,70
n88,false,0.5447448443723982,0.8368920163441266,61,true,16,0.08264039967848653,0.9632702832036597,0.916264832924669,10,70
n90,false,0.24765516758403167,0.9965104317416867,13,true,95,0.5708936623576115,0.23416292579319303,0.555373482908206,10,70
n97,false,0.5610552437263323,0.9937102641206801,0,true,100,0.31723338694409015,0.8269301434863368,0.9070114291477749,10,70
n108,false,0.5112177992103756,0.8634335550335662,66,true,9,0.2020117753943311,0.22087009729630092,0.4844873787717475,10,70
n109,false,0.2312588430949871,0.3812880330245457,64,true,1,0.6494983159341602,0.39758552785046436,0.6516719421607393,10,70
n111,true,0.30467172468489134,0.8521146023994793,25,true,11,0.5468042349231128,0.7316422459131917,0.7141480914554005,10,70
n119,false,0.4612641231958949,0.5859958962012416,48,true,4,0.36289917522286647,0.7319160159110433,0.6381176995682445,10,70
n120,true,0.6182653374954514,0.28045169035153367,14,true,78,0.2499974787395809,0.5072428104407257,0.5684416930398383,10,70
n123,false,0.4680111647632582,0.6943704089491721,37,true,1,0.3213838110932756,0.5691882687727653,0.941087372859745,10,70
n127,true,0.04721128772356087,0.26215981872622274,12,false,0,0.13643161261517195,0.45142485105653424,0.801958810345244,10,70
n128,true,0.019316144816232284,0.273682307172892,12,false,0,0.44100100956412447,0.47419616933311787,0.7913742921145324,10,70
n130,false,0.23255605322220863,0.6889851004680653,12,true,1,0.6124065779629856,0.5984899685695323,0.6603868806713493,10,70
n135,false,0.281543138225001,0.9932485262399747,15,true,70,0.4345929207669911,0.7643025009224084,0.48202049070753844,10,70
n137,false,0.07439411023094666,0.993183679012134,12,true,85,0.9797035277203414,0.052450877533044504,0.8060335827203551,10,70
