id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n355,false,0.3096039089016281,0.651034322698577,13,true,19,0.1512867128900092,0.7678185572962342,0.512683400612489,10,70
n357,true,0.07239778753711766,0.5442717140560904,32,true,13,0.8491831212330118,0.09244129581746185,0.9164498212548441,10,70
n358,false,0.5359357393151082,0.293995587738034,21,true,5,0.24435983925123528,0.34569588388348876,0.8566723173983741,10,70
n359,true,0.3213633989236403,0.5082227636668178,12,false,0,0.3146190391219944,0.5493306808082268,0.34592277429877616,10,70
n361,true,0.13241575070285888,0.3924557905582622,24,true,36,0.8234448422838558,0.24548076668327512,0.5333857238550683,10,70
n362,false,0.1224610240161701,0.6760427961403902,57,true,6,0.7588609000615734,0.7339712032381173,0.5154512717593047,10,70
n363,false,0.2167653199008534,0.6395536587962838,32,true,9,0.585584042920138,0.9082048070464686,0.34801228024095504,10,70
n366,true,0.06406300808861864,0.31896991990657486,11,false,0,0.6307794362788401,0.8859613732747145,0.44810803306910174,10,70
n373,true,0.15096374336703744,0.5002454678844788,32,true,6,0.7282645336740707,0.5242480539725283,0.9870794662884501,10,70
n377,false,0.3677580311683385,0.5981793109805503,27,true,2,0.26474842160098633,0.6046828423597768,0.8218003019987944,10,70
n378,true,0.26744857195238086,0.7721553172683189,32,true,5,0.5408191451263731,0.30502673385584766,0.36722519131508863,10,70
n379,true,0.35109001566079195,0.7813407094228698,31,true,10,0.3137109208454691,0.7459655820659457,0.35161380876161963,10,70
n381,true,0.4465486651431667,0.2875090443793428,13,false,0,0.06558258950414303,0.22134585342981083,0.7514903259946468,10,70
n383,true,0.3204630775108569,0.7219134557541972,12,false,0,0.3835667487737291,0.9115881266016097,0.7402395878555645,10,70
n384,true,0.3427930068299546,0.46797586623071463,31,true,7,0.43039517862734067,0.046090618929211125,0.7481944121117002,10,70
n385,true,0.2065662323591828,0.5128052766386548,18,true,45,0.6517220914678447,0.7607937828741647,0.628900230747631,10,70
n393,false,0.09878347520441061,0.9976747998505457,0,false,0,0.06128757191664117,0.6291279534146572,0.587075451899373,10,70
n399,false,0.2630144509613342,0.5978964244993646,34,true,4,0.5486734014312139,0.17162576138605345,0.9705664557346133,10,70
n400,true,0.137127169058747,0.2669775748088194,12,false,0,0.2557630475861227,0.3500427611175715,0.5968097799886385,10,70
n402,false,0.5591990105013369,0.46536409904623766,16,true,24,0.2429778793370877,0.6490922831112241,0.9274601124154389,10,70
n409,true,0.6933014786019167,0.7538143031023515,17,true,50,0.62528069300287,0.32042419654141296,0.9470134841346426,10,70
n410,false,0.524228438156483,0.7813421231426008,27,true,4,0.23182571253527332,0.78539206325967,0.8744145371172938,10,70
n412,false,0.6463144442504809,0.8292722461727978,0,false,0,0.5734497396024607,0.6127723964688748,0.2668445832031068,10,70
n413,true,0.13067300227483253,0.4217710939311248,13,false,0,0.6207003201139061,0.435312856407547,0.3216205377854809,10,70
n414,false,0.31841372446401894,0.7323954219135278,18,true,3,0.4895859658389822,0.5298857127671391,0.9266764870843656,10,70
n417,true,0.2481369046529967,0.3737258674683583,13,false,0,0.618711978110101,0.7721253447268273,0.6304212831480562,10,70
n421,true,0.15919330253061897,0.43890196726694547,22,true,42,0.5775967307966844,0.42827129125021557,0.4629470798392217,10,70
n427,false,0.17307541628223522,0.995489323374685,0,true,50,0.183568260689856,0.47161781729850044,0.8760455456013816,10,70
n436,true,0.3798435226122221,0.8869184405767913,41,true,7,0.33403981797621446,0.20358945069440915,0.9838315469266203,10,70
n439,false,0.014771181911854725,0.7992355506875493,12,true,40,1.019272435603978,0.7036616122288363,0.6776570667575895,10,70
n445,true,0.6456483305235374,0.42203433098853804,13,false,0,0.4269689063194404,0.546157667582082,0.6972672278921398,10,70
n451,true,0.3006824768130762,0.6505446283572577,24,true,16,0.6498523309754817,0.38929475765156507,0.298561913086575,10,70
n452,false,0.2836434959105725,0.6033680291239629,54,true,4,0.6031718000311718,0.26826807239267636,0.8475927353459564,10,70
n453,true,0.19187531359344423,0.6585836715172578,22,true,44,0.042238180229356846,0.8740630688417093,0.5724041769288231,10,70
n456,true,0.680989619490067,0.8292064350776501,51,true,50,0.045206345059956445,0.2546031772679125,0.3622102678179052,10,70
n457,true,0.008368183975111665,0.4966138528480196,18,true,50,1.0083060483016777,0.8327949974497357,0.4855056192074559,10,70
n458,true,0.020792195121042707,0.34725854671996315,18,true,39,0.9801308602760354,0.9857842451379242,0.2436952697752247,10,70
n459,true,0.11108951753789219,0.7416516491441537,18,true,12,0.8128031181862951,0.4250456481449578,0.7696911866672116,10,70
n461,true,0.9613079762990266,0.4947085360245081,11,false,0,0.13169931641814658,0.4089165705197709,0.7725783579765767,10,70
n462,false,0.6131600077535656,0.7026627628577825,25,true,20,0.39425647808964376,0.8370341556621761,0.7826773853248719,10,70
n465,false,0.5331760948764273,0.9988712451056457,0,true,50,0.22043539788315514,0.5248921129879928,0.3995346863151177,10,70
n468,true,0.4932478069319058,0.38596015375582865,33,true,5,0.2751848486478519,0.5789682837321625,0.5898137864738208,10,70
n471,true,0.08411287737406323,0.5209711125225697,38,true,11,0.8275219991449982,0.44724011156843657,0.7327883522257752,10,70
n472,true,0.22325145361895637,0.487837613448,32,true,28,0.5663679794547869,0.08663042693538897,0.9010173789714574,10,70
n473,true,0.3183811250606404,0.7047655293362615,58,true,17,0.4564223779922462,0.7902367027692065,0.9177384469455926,10,70
n476,false,0.3848295855976012,0.4418244579090072,16,true,19,0.33247632260172283,0.7427208154620978,0.6498119088297423,10,70
n480,true,0.12096566812531516,0.5243343430183134,41,true,12,0.8024494557653569,0.659663139539574,0.899928410381603,10,70
n487,true,0.47082443144802477,0.7687790725253748,24,true,20,0.43588070275643864,0.39187821606672635,0.46353800402014933,10,70
n493,false,0.03277504460341096,0.9914015027500209,0,false,0,0.28839964595193096,0.07067834786528193,0.7629868285768793,10,70
n495,false,0.5523531247880081,0.9925516346386187,0,false,0,0.8917236988712994,0.2786386708491079,0.7406306410205953,10,70
