id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n0,false,0.24887057434632284,0.5614162984367388,52,true,9,0.5779677338905781,0.3601459751929357,0.1561175602290319,10,70
n1,true,0.2643973485876159,0.4629264556432902,47,true,12,0.5602706911622921,0.7765243499946839,0.5489447152889037,10,70
n2,true,0.4350103066499258,0.7518997560046472,12,true,31,0.17849200058984452,0.6866903269494946,0.5304872491200392,10,70
n3,false,0.17489445301942808,0.996163126558427,0,false,0,0.27269207394143136,0.18513432057055196,0.7481175002377868,10,70
n4,true,0.31504760723128306,0.6605980523461485,39,true,14,0.4777842085059604,0.192490796769753,0.5239065992448733,10,70
n7,true,0.3333805849073878,0.8934817495456988,12,true,17,0.3825035217381473,0.5020498525745373,0.48502756439607275,10,70
n10,true,0.17747929970480233,0.530830492477245,58,true,7,0.7047544257106891,0.5902355968908309,0.8828627618641616,10,70
n12,false,0.5069115753565083,0.9021982831780623,20,true,34,0.1952773479931516,0.1998243429018992,0.8773465694422808,10,70
n15,false,0.48267804074156717,0.9940975358771692,0,false,0,1.790371039725336E-4,0.46288512205305227,0.8260165997267912,10,70
n16,true,0.34884964576975597,0.5651046370343914,38,true,16,0.4221710960706435,0.6643698524205227,0.7124818454951767,10,70
n24,true,0.2165914741667228,0.3435866715313839,11,false,0,0.5844659505064106,0.7797576583907218,0.9866946640264873,10,70
n25,false,0.4889197060945064,0.7405523177385194,11,true,52,0.13050455979466058,0.5774014429810893,0.4357642887801343,10,70
n27,true,0.2187076739104249,0.41182140538799866,47,true,12,0.6078339079123086,0.583750976527562,0.9575119077947164,10,70
n29,false,0.19995986516152545,0.27085194811386526,52,true,12,0.5056290290046047,0.25833056352712047,0.309062345302582,10,70
n30,true,0.0866749309392329,0.39611476309687643,12,false,0,0.40963277606130566,0.3240843399254081,0.7435054206991635,10,70
n31,false,0.506858936805866,0.43379163955397404,35,true,15,0.22515918147038763,0.9209941853730161,0.9814183058804855,10,70
n36,false,0.15739189197631054,0.4726271411439423,47,true,1,0.7592829887421133,0.6897869874488162,0.7228574479176373,10,70
n37,false,0.15986644179363518,0.5664777997476205,45,true,5,0.7792963896422795,0.7195226584142178,0.8898426424665673,10,70
n40,true,0.09889957323814857,0.44900864900184356,13,true,49,0.7618331654224159,0.5901932851333902,0.28323529162323074,10,70
n41,false,0.3025764118791069,0.5251823892329996,48,true,7,0.4763652578234325,0.6062695974386727,0.8684037423000905,10,70
n44,true,0.43124060532813496,0.7942463885734194,47,true,17,0.18972639749709433,0.2581900605988766,0.9019584332363013,10,70
n46,false,0.19654610847414075,0.6121690896936205,26,true,4,0.6860386950387521,0.49902604282894625,0.6973677215077791,10,70
n51,true,0.09645616489357259,0.6025972742761089,19,true,43,0.8705203883617613,0.4004568566037117,0.9295902731070189,10,70
n54,true,0.8140350717283847,0.5050360294489488,13,false,0,0.5687146380029439,0.7750286241157631,0.5145493859860106,10,70
n55,false,0.04455051292211215,0.9986027578869249,0,true,70,0.02106413576098037,0.5175579064877568,0.9749645917958573,10,70
n66,false,0.3017719659448794,0.538217760053883,31,true,4,0.5260555540927284,0.7617300945609582,0.5420269733874773,10,70
n69,true,0.3720678636725103,0.6216961068643693,49,true,9,0.42884427681925447,0.8473353483063877,0.7074952303377814,10,70
n71,true,0.25215158448710784,0.7000744865032219,18,true,70,0.2850530477604217,0.1274219000090005,0.9165107989111011,10,70
n73,true,0.3954690254510492,0.5593021509185303,38,true,25,0.377614111912051,0.5947467963317095,0.45163742624083186,10,70
n75,true,0.30806568400222295,0.751802682254075,43,true,16,0.4370078274189013,0.38334176670620895,0.5740046467556418,10,70
n77,true,0.038220065723864716,0.3281964062443405,12,false,0,0.37133458089525206,0.3955448220498849,0.6506977914405796,10,70
n78,true,0.1254100107337618,0.44245757840611244,61,true,13,0.7973325765172175,0.501878883673659,0.5050012232694066,10,70
n80,true,0.0,0.45979258186596006,44,true,41,0.8809553497943498,0.14192182206319615,0.5556362662206666,10,70
n82,false,0.6748374428871201,0.9902083206293378,12,true,60,0.10088135291973138,0.1593153257325821,0.7278567090181495,10,70
n83,true,0.2918624200317286,0.6690923490567817,60,true,26,0.5023279894728216,0.5011811676677589,0.7857375844166274,10,70
n85,false,0.547169717395771,0.9938310551632186,0,false,0,0.7435882715528659,0.6081576739524662,0.4399524141434421,10,70
n86,false,0.2333602423663083,0.4866161795608133,50,true,5,0.6447535412069502,0.5441109159259849,0.995811788357576,10,70
n87,true,0.0240409641375046,0.555078078142296,18,true,37,0.9479640382565949,0.4061988465024292,0.5134986051887065,10,70
n88,true,0.6863232670995665,0.8052830181944497,43,true,40,0.08141073599845673,0.9632702832036597,0.916264832924669,10,70
n90,false,0.24765516758403167,0.9965104317416867,13,true,65,0.5540295096103497,0.23416292579319303,0.555373482908206,10,70
n97,false,0.5610552437263323,0.9937102641206801,0,true,70,0.30786233827652765,0.8269301434863368,0.9070114291477749,10,70
n108,false,0.5337304582365008,0.8647297420737817,53,true,3,0.19980332067485201,0.22087009729630092,0.4844873787717475,10,70
n109,true,0.18741976891208678,0.475830876904937,12,true,6,0.6494996149327406,0.39758552785046436,0.6516719421607393,10,70
n111,false,0.39244669698935253,0.6580049377394876,20,true,10,0.5338446300960836,0.7316422459131917,0.7141480914554005,10,70
n119,true,0.4381336686243529,0.5752542947553296,42,true,5,0.35929114121855055,0.7319160159110433,0.6381176995682445,10,70
n120,true,0.6182653374954514,0.37914228577024145,14,true,48,0.2499974787395809,0.5072428104407257,0.5684416930398383,10,70
n123,false,0.6874854360457645,0.6045600217300127,17,true,9,0.3150234483963692,0.5691882687727653,0.941087372859745,10,70
n127,true,0.04721128772356087,0.35441352763602146,12,false,0,0.13643161261517195,0.45142485105653424,0.801958810345244,10,70
n128,true,0.019316144816232284,0.36999076520572727,12,false,0,0.44100100956412447,0.47419616933311787,0.7913742921145324,10,70
n130,true,0.22386321198192258,0.8598234304118608,51,true,54,0.6111842107644363,0.5984899685695323,0.6603868806713493,10,70
n135,false,0.281543138225001,0.9932485262399747,15,true,40,0.42175508093456704,0.7643025009224084,0.48202049070753844,10,70
n137,false,0.07439411023094666,0.993183679012134,12,true,55,0.9507631645180661,0.052450877533044504,0.8060335827203551,10,70
n139,true,0.17188727448871477,0.6287241687928844,60,true,8,0.7106494538744295,0.7611631898601668,0.5135588978569678,10,70
n140,true,0.8782347651006186,0.5593299203377594,12,false,0,0.5977918421811039,0.6055151010250155,0.48074084719401394,10,70
n145,true,0.05761251192209077,0.42724839399204567,13,true,70,0.915376172579432,0.3107201542311968,0.6353239601008138,10,70
n146,true,0.0855717622179671,0.31511447524377245,13,true,64,0.8797911685208075,0.31381797588475346,0.552308744997122,10,70
n153,true,0.04971874873723863,0.48108284325715184,27,true,29,0.9150628891767464,0.3636295922132834,0.5227243553667813,10,70
n155,true,0.3008635054544873,0.527774413745103,53,true,19,0.4970990058079339,0.7192555353863447,0.1545275419074929,10,70
n158,true,0.20807370486789756,0.9137634825425736,34,true,10,0.37841686369885386,0.3865196767942487,0.8108987621969026,10,70
n161,true,0.3553928172471002,0.43435173445527714,54,true,5,0.38566684039629223,0.5860246352333639,0.7285633360047592,10,70
n162,true,0.508917008548668,0.4529228006475682,12,false,0,0.17980316491398962,0.001548383654003671,0.7239816468685634,10,70
n167,true,0.26679875855247315,0.5739206025652819,54,true,18,0.5062877256548588,0.3562378067624712,0.975541943541179,10,70
n170,true,0.11548636832067971,0.3879408017471109,14,false,0,0.26696708314398787,0.5451715873914289,0.9623002850025285,10,70
n171,true,0.3915200737357872,0.4651529176340476,13,false,0,0.037377110621304055,0.022151342678778607,0.5475929443078416,10,70
n172,false,0.447133796571135,0.47722947479507943,32,true,11,0.3531355793989671,0.29003291098921036,0.5797566148133273,10,70
n185,false,0.5945498026990043,0.2817500150706368,31,true,5,0.09755435825715485,0.7488297824780363,0.7965952650522934,10,70
n187,true,0.21943198307099615,0.457475532515578,12,false,0,0.4508690741718823,0.4242181373598685,0.8000973748260147,10,70
n188,true,0.3753666176002916,0.8024552064550547,47,true,16,0.3714018513382311,0.6416898104262215,0.83439748607577,10,70
n189,true,0.06505785711293655,0.24246132424659153,13,false,0,0.6198307069881555,0.32722838124035614,0.49168673810153574,10,70
n193,true,0.3396414330160295,0.7390034014852159,36,true,33,0.45588091299461203,0.34364069947421816,0.7089742549541804,10,70
n194,false,0.17879884310284577,0.9937775269510264,32,true,42,0.6382281362797801,0.08729739708433354,0.5981600428195365,10,70
n195,true,0.2620526341245827,0.3791680755978516,47,true,6,0.6254748630178056,0.40208167027094777,0.7622628025310799,10,70
n198,false,0.5105778755152468,0.8461138308334162,17,true,44,0.30459268980405063,0.06312736104732364,0.5065129509930033,10,70
n201,false,0.5066173878600818,0.4986217963643776,42,true,6,0.3532909110712816,0.07126258075117176,0.3656424731170865,10,70
n203,false,0.17981176745373018,0.668308410360089,0,false,0,0.670537462084416,0.035350822372884394,0.6383788229392793,10,70
n214,false,0.24094793517167104,0.6003594348832909,29,true,8,0.6835015162801845,0.07095508344062518,0.5604322123280439,10,70
n220,false,0.32367741542327366,0.7178415148131599,37,true,10,0.4671733568568106,0.7354012442616813,0.609573467778745,10,70
n221,true,0.09327471136660047,0.4817500182285643,12,true,6,0.8330507961402894,0.6160886870930956,0.39628038656633013,10,70
n222,true,0.04253235088580163,0.5093779343906324,28,true,53,0.9007569471752815,0.4969955454443459,0.9104982745037021,10,70
n223,true,0.13296974890598137,0.46054320527734255,56,true,8,0.7726374932068797,0.7860272486661172,0.23673971778171565,10,70
n230,false,0.5344759879310049,0.9999803216703927,0,false,0,0.030991286650378928,0.5364678634247232,0.7262693357040408,10,70
n232,true,0.12157263300608329,0.3510895437514948,13,true,70,0.752091678237195,0.18708371712157712,0.7782706108773139,10,70
n240,false,0.45632587309355604,0.4461394385170563,51,true,1,0.3725519244963604,0.19818051692443145,0.5418123255370313,10,70
n245,false,0.31225257585469207,0.7184747964867862,12,true,52,8.331630640919603E-4,0.8329401508352043,0.6746768813120603,10,70
