id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxDegree,cigLimit
n0,true,0.24887057434632284,0.6018540693770067,66,true,18,0.5814436399337364,0.3601459751929357,0.1561175602290319,10,70
n1,false,0.27538603179735244,0.4864430541322058,47,true,8,0.564204371314038,0.7765243499946839,0.5489447152889037,10,70
n2,true,0.4350103066499258,0.6868733954889866,12,true,40,0.17849200058984452,0.6866903269494946,0.5304872491200392,10,70
n3,false,0.17489445301942808,0.996163126558427,0,false,0,0.2751561424620939,0.18513432057055196,0.7481175002377868,10,70
n4,false,0.3499000597352438,0.6804106698978745,64,true,2,0.47969773425863593,0.192490796769753,0.5239065992448733,10,70
n7,true,0.3333805849073878,0.8162109885218546,12,true,26,0.3825035217381473,0.5020498525745373,0.48502756439607275,10,70
n10,true,0.17747929970480233,0.48492281036819834,58,true,16,0.7047544257106891,0.5902355968908309,0.8828627618641616,10,70
n12,false,0.5069115753565083,0.9867209753529612,20,true,43,0.19704189053754453,0.1998243429018992,0.8773465694422808,10,70
n15,false,0.48267804074156717,0.9940975358771692,0,false,0,1.806548983057274E-4,0.46288512205305227,0.8260165997267912,10,70
n16,true,0.34884964576975597,0.5162328325638993,38,true,25,0.4221710960706435,0.6643698524205227,0.7124818454951767,10,70
n24,true,0.2165914741667228,0.3138723504494157,11,false,0,0.5844659505064106,0.7797576583907218,0.9866946640264873,10,70
n25,false,0.4889197060945064,0.8099311635628881,11,true,61,0.1316838099758082,0.5774014429810893,0.4357642887801343,10,70
n27,false,0.28369461980811717,0.3838060770423617,47,true,2,0.6084417418202209,0.583750976527562,0.9575119077947164,10,70
n29,true,0.19995986516152545,0.2846111887796059,62,true,21,0.5081617273365013,0.25833056352712047,0.309062345302582,10,70
n30,true,0.0866749309392329,0.36185766807189307,12,false,0,0.40963277606130566,0.3240843399254081,0.7435054206991635,10,70
n31,false,0.506858936805866,0.4744315275937841,35,true,24,0.22719373877592378,0.9209941853730161,0.9814183058804855,10,70
n36,true,0.15739189197631054,0.48680214629086005,65,true,10,0.762323917108226,0.6897869874488162,0.7228574479176373,10,70
n37,true,0.15986644179363518,0.5386070134861696,12,true,14,0.7792956103458899,0.7195226584142178,0.8898426424665673,10,70
n40,true,0.09889957323814857,0.41017714513251236,13,true,58,0.7618331654224159,0.5901932851333902,0.28323529162323074,10,70
n41,true,0.3025764118791069,0.5197226243082876,70,true,16,0.47731798738587244,0.6062695974386727,0.8684037423000905,10,70
n44,true,0.5291582710223057,0.7551693561729949,57,true,4,0.18972620777069682,0.2581900605988766,0.9019584332363013,10,70
n46,true,0.17840828764016253,0.6058050161975853,65,true,7,0.686037322962048,0.49902604282894625,0.6973677215077791,10,70
n51,true,0.09645616489357259,0.5504830033378556,19,true,52,0.8705203883617613,0.4004568566037117,0.9295902731070189,10,70
n54,true,0.8140350717283847,0.4613591235022707,13,false,0,0.5687146380029439,0.7750286241157631,0.5145493859860106,10,70
n55,true,0.04455051292211215,0.9787305630049751,12,true,79,0.02116964612222229,0.5175579064877568,0.9749645917958573,10,70
n66,false,0.2990014212219717,0.5326224801883664,67,true,2,0.5271076641482767,0.7617300945609582,0.5420269733874773,10,70
n69,true,0.35837221846635015,0.5911085722395125,59,true,8,0.42884384797497765,0.8473353483063877,0.7074952303377814,10,70
n71,false,0.4766313014930522,0.7504995486276573,18,true,9,0.28734146961078266,0.1274219000090005,0.9165107989111011,10,70
n73,true,0.3954690254510492,0.510932161418776,38,true,34,0.377614111912051,0.5947467963317095,0.45163742624083186,10,70
n75,false,0.3426908876580601,0.6867847169435608,43,true,1,0.4370078274189013,0.38334176670620895,0.5740046467556418,10,70
n77,true,0.038220065723864716,0.29981307766635273,12,false,0,0.37133458089525206,0.3955448220498849,0.6506977914405796,10,70
n78,true,0.12254309326865921,0.41235813681350236,66,true,2,0.7965352439407002,0.501878883673659,0.5050012232694066,10,70
n80,true,0.0,0.4200284537995885,44,true,50,0.8809553497943498,0.14192182206319615,0.5556362662206666,10,70
n82,false,0.6748374428871201,0.9902083206293378,12,true,69,0.1017929253114715,0.1593153257325821,0.7278567090181495,10,70
n83,true,0.30317950066598226,0.6235754293262039,13,true,9,0.5018256614833488,0.5011811676677589,0.7857375844166274,10,70
n85,false,0.547169717395771,0.9938310551632186,0,false,0,0.7503073977298182,0.6081576739524662,0.4399524141434421,10,70
n86,true,0.2333602423663083,0.5322049490355901,56,true,14,0.6492797291283398,0.5441109159259849,0.995811788357576,10,70
n87,false,0.0510889466171508,0.5384301427893611,14,true,1,0.9489110533828492,0.4061988465024292,0.5134986051887065,10,70
n88,true,0.4834680336850228,0.7656629820869925,61,true,4,0.08141065458772073,0.9632702832036597,0.916264832924669,10,70
n90,false,0.24765516758403167,0.9965104317416867,13,true,74,0.5590357668675452,0.23416292579319303,0.555373482908206,10,70
n97,false,0.5610552437263323,0.9937102641206801,0,true,79,0.3106442082644602,0.8269301434863368,0.9070114291477749,10,70
n108,true,0.5337304582365008,0.8906646651400295,64,true,12,0.200603532973155,0.22087009729630092,0.4844873787717475,10,70
n109,true,0.18741976891208678,0.4346797129379251,12,true,15,0.6494996149327406,0.39758552785046436,0.6516719421607393,10,70
n111,false,0.39244669698935253,0.7196503097592675,20,true,19,0.5386684950839125,0.7316422459131917,0.7141480914554005,10,70
n119,true,0.4666891687420434,0.5807744698258881,46,true,9,0.3603697325048281,0.7319160159110433,0.6381176995682445,10,70
n120,true,0.6182653374954514,0.3463530173014869,14,true,57,0.2499974787395809,0.5072428104407257,0.5684416930398383,10,70
n123,false,0.6874854360457645,0.661198392219852,17,true,18,0.31787002677778115,0.5691882687727653,0.941087372859745,10,70
n127,true,0.04721128772356087,0.3237628702370256,12,false,0,0.13643161261517195,0.45142485105653424,0.801958810345244,10,70
n128,true,0.019316144816232284,0.337992945425102,12,false,0,0.44100100956412447,0.47419616933311787,0.7913742921145324,10,70
n130,true,0.22386321198192258,0.785463533471785,51,true,63,0.6111842107644363,0.5984899685695323,0.6603868806713493,10,70
n135,false,0.281543138225001,0.9932485262399747,15,true,49,0.42556609532651285,0.7643025009224084,0.48202049070753844,10,70
n137,false,0.07439411023094666,0.993183679012134,12,true,64,0.959354340456673,0.052450877533044504,0.8060335827203551,10,70
n139,true,0.17188727448871477,0.5743503721021158,60,true,17,0.7106494538744295,0.7611631898601668,0.5135588978569678,10,70
n140,true,0.8782347651006186,0.5109575292621942,12,false,0,0.5977918421811039,0.6055151010250155,0.48074084719401394,10,70
n145,false,0.0564158849470453,0.44006240244951833,13,true,7,0.920882178578757,0.3107201542311968,0.6353239601008138,10,70
n146,true,0.0855717622179671,0.2878625080669429,13,true,73,0.8797911685208075,0.31381797588475346,0.552308744997122,10,70
n153,true,0.04971874873723863,0.4394774747838772,27,true,38,0.9150628891767464,0.3636295922132834,0.5227243553667813,10,70
n155,false,0.256194846097845,0.5222877022875192,53,true,5,0.49909038641409365,0.7192555353863447,0.1545275419074929,10,70
n158,true,0.20807370486789756,0.8347387014233576,34,true,19,0.37841686369885386,0.3865196767942487,0.8108987621969026,10,70
n161,true,0.4209319797284665,0.44737878587804153,63,true,7,0.3872114360901495,0.5860246352333639,0.7285633360047592,10,70
n162,true,0.508917008548668,0.4137527901701483,12,false,0,0.17980316491398962,0.001548383654003671,0.7239816468685634,10,70
n167,false,0.2851014541993069,0.5679541580696245,54,true,5,0.5083159163094894,0.3562378067624712,0.975541943541179,10,70
n170,true,0.11548636832067971,0.35439061339861755,14,false,0,0.26696708314398787,0.5451715873914289,0.9623002850025285,10,70
n171,true,0.3915200737357872,0.42492521297603986,13,false,0,0.037377110621304055,0.022151342678778607,0.5475929443078416,10,70
n172,false,0.4153873822385524,0.4915425128595203,12,true,3,0.3545498873926929,0.29003291098921036,0.5797566148133273,10,70
n185,false,0.5945498026990043,0.30814584206135226,31,true,14,0.09843586764523675,0.7488297824780363,0.7965952650522934,10,70
n187,true,0.21943198307099615,0.41791178925474365,12,false,0,0.4508690741718823,0.4242181373598685,0.8000973748260147,10,70
n188,true,0.4239382863067743,0.8265223953476349,48,true,9,0.3728893157509822,0.6416898104262215,0.83439748607577,10,70
n189,true,0.06505785711293655,0.2214926015469848,13,false,0,0.6198307069881555,0.32722838124035614,0.49168673810153574,10,70
n193,true,0.3396414330160295,0.6750923532058224,36,true,42,0.45588091299461203,0.34364069947421816,0.7089742549541804,10,70
n194,false,0.17879884310284577,0.9937775269510264,32,true,51,0.6439952194108648,0.08729739708433354,0.5981600428195365,10,70
n195,true,0.22210211611734784,0.3828065954273421,56,true,7,0.6273525373037583,0.40208167027094777,0.7622628025310799,10,70
n198,false,0.5105778755152468,0.925382235797054,17,true,53,0.307345014973323,0.06312736104732364,0.5065129509930033,10,70
n201,true,0.3722824651133036,0.49343815378553374,61,true,4,0.35329020448981274,0.07126258075117176,0.3656424731170865,10,70
n203,false,0.17981176745373018,0.7309190660219258,0,false,0,0.67659649500153,0.035350822372884394,0.6383788229392793,10,70
n214,false,0.2109772645839795,0.6183653793977629,65,true,1,0.6862389398494664,0.07095508344062518,0.5604322123280439,10,70
n220,true,0.32367741542327366,0.7247299654876027,57,true,19,0.468575810338346,0.7354012442616813,0.609573467778745,10,70
n221,true,0.09327471136660047,0.44008695062735187,12,true,15,0.8330507961402894,0.6160886870930956,0.39628038656633013,10,70
n222,true,0.04253235088580163,0.46532552855343323,28,true,62,0.9007569471752815,0.4969955454443459,0.9104982745037021,10,70
n223,true,0.13296974890598137,0.42071416123225136,56,true,17,0.7726374932068797,0.7860272486661172,0.23673971778171565,10,70
n230,false,0.5344759879310049,0.9999803216703927,0,false,0,0.03127132652372864,0.5364678634247232,0.7262693357040408,10,70
n232,true,0.12157263300608329,0.3207263536281529,13,true,79,0.752091678237195,0.18708371712157712,0.7782706108773139,10,70
n240,true,0.45632587309355604,0.4595200260599462,65,true,10,0.374043994952104,0.19818051692443145,0.5418123255370313,10,70
n245,false,0.31225257585469207,0.7857853037124913,12,true,61,8.406915956298763E-4,0.8329401508352043,0.6746768813120603,10,70
n248,true,0.3115630981688008,0.5853591465389113,12,true,7,0.4771959559109993,0.18996226613569767,0.46873514257193105,10,70
n249,true,0.49415494972420587,0.7092078274902882,56,true,11,0.25611086821370027,0.6875055288268442,0.7384206564471328,10,70
n258,true,0.27825908471679084,0.4168114249089206,61,true,6,0.5452110740222774,0.8587806648700935,0.3374167005786228,10,70
n261,true,0.06058956343033506,0.2756794004603911,11,false,0,0.8379302504787896,0.6993914464524493,0.8429148661320407,10,70
n265,true,0.008196341509511262,0.28707297593331405,13,false,0,0.31807659150435114,0.43998908981656004,0.7908483684107874,10,70
n266,false,0.11419842247476902,0.9950436730825485,0,false,0,0.6753321794373495,0.04447145474189057,0.6950846859758676,10,70
n268,false,0.29666910647973077,0.44114796354790853,23,true,8,0.5754903240670505,0.507851730231426,0.43593825018684806,10,70
n270,true,0.5197652279814081,0.8192168920896777,59,true,32,0.18709338537883527,0.1603607836317988,0.6970107210608277,10,70
n271,false,0.8945234798563328,0.9936853185368837,0,false,0,0.45611011049482897,0.6147248235675196,0.5606533111419768,10,70
n272,false,0.379465544254181,0.5948291816425586,60,true,3,0.45006169463320933,0.8377273161459837,0.9814190908000242,10,70
n278,true,0.016050303633533936,0.3964953487784835,12,true,79,0.8913227192060299,0.48221825665180457,0.5724015403617322,10,70
n280,false,0.2845118698505759,0.42602877408780965,51,true,8,0.5795307629758535,0.7656423769946483,0.42360997248786003,10,70
n283,false,0.14200617266213855,0.4912702348759109,23,true,5,0.7644799200715772,0.43444157707592207,0.5293690077465077,10,70
n284,true,0.18649873786524343,0.3050234470859833,51,true,42,0.701695513743991,0.04727219081972156,0.2770017723372614,10,70
n286,false,0.10467739610880694,0.30835166893427673,65,true,13,0.8203644417936552,0.2932219104667533,0.986870342949269,10,70
n290,false,0.3470281165328605,0.584297890305707,59,true,2,0.42755531676925534,0.6176556643084733,0.9227314722349209,10,70
n295,false,0.5211755824723259,0.6751168706563595,70,true,9,0.08864873984622988,0.6703445196041218,0.4463698471963915,10,70
n300,true,0.34353854518713284,0.22873950608202406,11,false,0,0.8548492898121831,0.13079064134254376,0.21837380954053065,10,70
n305,true,0.3146741209155726,0.47583392994691354,55,true,4,0.4724479266189494,0.15255585210964956,0.8567485860466808,10,70
n311,false,0.7318021463683313,0.9921642267132359,12,true,75,0.026126464128277134,0.7683491699542577,0.3949515930624089,10,70
n312,false,0.3671455927503363,0.9960503915074898,13,true,70,0.2846802298500723,0.8556478168540483,0.8989268981010833,10,70
n315,false,0.3536604748291609,0.3027166883234415,19,true,19,0.45802818757826674,0.6171168259596143,0.609467940818035,10,70
n318,true,0.17225889649385492,0.4776139495764178,56,true,35,0.6881756090132681,0.7965362019616076,0.28229012525310415,10,70
