nullsociable0,sociable1,sociable2,sociable3,sociable4,sociable5,sociable6,sociable7,sociable8,sociable9,sociable10,sociable11,sociable12
0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195,0.8850598038953195
0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763,0.8003835511582763
0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212,0.663666362434212
0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726,0.5046042271427726
0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912,0.7528637127611912
0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606,0.4835228998819606
0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464,0.25384269068674464
0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843,0.6179168159489843
0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471,0.8722529685894471
0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245,0.2832277789138245
0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448,0.7817824782040448
0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325,0.9968284912671325
0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142,0.6017513707683142
0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193,0.8108547284114193
0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569,0.8520653012945569
0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477,0.7170178917900477
0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434,0.5466756647721434
0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201,0.9600857362359201
0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946,0.16954991191083946
0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343,0.07766604433657343
0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003,0.6709521951224003
0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735,0.38138894204186735
0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964,0.6885595687812964
0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156,0.6686519588934156
0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285,0.7607548172114285
0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777,0.43085435348307777
0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642,0.6001306520657642
0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956,0.5159929051591956
0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816,0.3205764635980816
0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266,0.39988437970503266
0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606,0.8645278377943606
0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964,0.9163341137637964
0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791,0.6872146794247791
0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255,0.6567773022866255
0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434,0.726780468429434
0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218,0.7343297408849218
0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786,0.061932647838279786
0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099,0.8431040202142099
0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651,0.664807880869651
0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343,0.4847169402365343
0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482,0.8018265280987482
0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201,0.8911508789112201
0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566,0.9055209201503566
0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405,0.40176641988279405
0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799,0.5335192881127799
0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921,0.412141589161921
0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542,0.609077034680542
0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655,0.7687714580417655
0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022,0.8312807045564022
0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662,0.565376663040662
0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841,0.371098680593841
0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562,0.5087233133200562
0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482,0.5569123968254482
0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791,0.9883918798155791
0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963,0.47659522745023963
0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446,0.7809343380392446
0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302,0.7863824632332302
0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718,0.6077597141963718
0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252,0.5819194742861252
0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366,0.6034208918349366
0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169,0.7499238972786169
0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625,0.8818905808884625
0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434,0.8816313331725434
0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609,0.7296600392833609
0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118,0.33740363555118
0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005,0.8994675735077005
0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439,0.9840817509340439
0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194,0.3771239497839194
0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672,0.8226324260887672
0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262,0.6886920731085262
0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561,0.9563083390618561
