nullhealth0,health1,health2,health3,health4,health5,health6,health7,health8,health9,health10,health11,health12
0.44524512790563464,0.4362102221417079,0.19708748778657198,0.1764599672510655,0.16119922357424676,0.4231273787283839,0.37884212859973804,0.36020304336508174,0.322503564025169,0.2946125681119365,0.2664423256727459,0.24096566336208958,0.21574577637090686
0.7038220147664335,0.7774573698624938,0.9458039247328488,0.8468144348413514,0.7735795916456865,0.7392063595096059,0.7923707726037585,0.8161355097552053,0.9105365548234451,0.9958404202511582,0.9662629639292785,0.8738709043225186,0.9749501070244293
0.6656855624071145,0.7353310008016999,0.9911150918412311,0.9911150918412311,0.9911150918412311,0.8042206861250711,0.8972435632432046,0.9813020711299318,0.9911150918412311,0.9911150918412311,0.9911150918412311,0.9911150918412311,0.9911150918412311
0.5314661874670832,0.587069309584079,0.846157065222239,0.944030653975672,0.8798102701067048,0.6293548191660515,0.6481655684846857,0.7088891365127873,0.7598731065594267,0.7224872443982299,0.798075395489657,0.8470036878600623,0.838114468000951
0.8991207904265726,0.8131487261295401,0.5937471001135984,0.6238469779066929,0.6173615017784149,0.7428253860886864,0.7350295071940453,0.6714621322311612,0.7055017563724524,0.6707909721763282,0.6066513313140008,0.5486445898206099,0.5428866191608256
0.5941691590312181,0.656332399302852,0.5853520595804116,0.6274511274532736,0.5965804450177963,0.6896739923820885,0.6556763621743829,0.6234169942786073,0.6682537278745283,0.6882959539920154,0.7018498925112215,0.634740462134005,0.6407673869243435
0.8327988369306698,0.753168340208278,0.5723951297270404,0.5663878995020064,0.5833749717449601,0.701931910837654,0.722911912597255,0.7906381122557018,0.7668485535619753,0.700529379886747,0.6335462141866074,0.59635189611268,0.6265838234622829
0.6659452356484867,0.6022689340580056,0.8175108634499625,0.8419453977528769,0.9208232819266979,0.5501830588855757,0.6138218236701369,0.6713278886002855,0.7489792755449983,0.8191476032093665,0.9048485664826246,0.9995157466833183,0.8949046837395397
0.5630472831679987,0.5092098702795446,0.2300700189848346,0.23694656830337613,0.2591449721665014,0.4651719990892715,0.4164862855946256,0.3959951026183377,0.3545495638733037,0.32388714168606575,0.30487233093008453,0.28129119391102425,0.25185076649464644
0.27422016945042227,0.3029096664089461,0.427945595955107,0.4774453555019378,0.5016995120507014,0.3312878411051971,0.36228840037286714,0.39622948795218016,0.4247266835005913,0.45531895591491267,0.464285106448425,0.42837377701531854,0.4324412292895041
0.8086727865672211,0.7313491727188154,0.365190007368768,0.40743093173980816,0.37219518330264467,0.6681000832115301,0.6225884001350741,0.5687452416066363,0.5195066317731494,0.47457826830690475,0.4467166622123231,0.44649334854841605,0.39976257522746744
0.34859721234072916,0.31526507023899353,0.4729441109124325,0.5172002837068356,0.5544532574110455,0.2997539850874712,0.32780373526672296,0.35851411759213786,0.3842987884117973,0.3653912347580943,0.3801135272393391,0.41988181235666855,0.4591726325870624
0.8634104510534071,0.7808529353079681,0.9515510915632623,0.8519600931582274,0.7782802392678101,0.804272230167307,0.8119088762161182,0.8703891612598865,0.9710656364982292,0.9905840557918436,0.9905840557918436,0.9905840557918436,0.9905840557918436
0.3533242917484352,0.31954015612246606,0.1660702779157366,0.17103394272295666,0.17972244282909708,0.29190544388148804,0.2831222830616476,0.2858391416459737,0.271748638678038,0.2482470684125877,0.2245101988458287,0.2030429994928299,0.18179216470536375
0.5655074433458134,0.5540321769381563,0.447092515609381,0.45133770419692076,0.4648741978153458,0.6059368325105177,0.6116902639287054,0.593344412469419,0.5871173215957755,0.6047261094350038,0.580723236046072,0.5251956852211742,0.47022778795013653
0.30224173030854296,0.3020906396645395,0.4267884889786493,0.42230938603465384,0.38578690791688325,0.2759650096369225,0.3078854260391035,0.33006184017008555,0.3265978738303553,0.3571952846982846,0.3715873471070373,0.36404710364615617,0.39811314052561597
0.5496261524431039,0.6071292086932842,0.5099362629444425,0.45656544344789096,0.4170804071946653,0.5546230035924101,0.5488022900718946,0.5013403574391959,0.47662667493313726,0.4716716923302695,0.4351890283544335,0.47120023283361007,0.4662550330341797
0.43501633159670644,0.44358268242169013,0.33043974441584806,0.347191314104349,0.35052298299288526,0.40522043107727246,0.36280935335068953,0.3314326018342415,0.2967442871306941,0.293659351147119,0.28200338307316597,0.2818624095791477,0.3021342178310683
0.7325644609703827,0.8092069118778177,0.5454392446704579,0.5964792151532575,0.5448940508080063,0.8169721104388667,0.7314663831383943,0.6682071569514003,0.5982714293880469,0.6286635334054278,0.5685520308235676,0.6034087375321556,0.5736635719186732
0.5231231462439476,0.4731031964852357,0.6683921043800692,0.7457039140178634,0.799415578870275,0.4498264536460214,0.5018571358255793,0.516908805236961,0.5323586622330377,0.5707034657262567,0.5480510238741089,0.6053892868256049,0.611137519242218
0.37819786482621226,0.41776572927030997,0.6522876186171339,0.7277366490128344,0.7495628833682921,0.4569042255351799,0.5097535818872311,0.557509985208166,0.5628035988205956,0.5459239591833726,0.5566743053622475,0.5676363475860047,0.5964125465602617
0.8723177069822134,0.8546166524735173,0.39393153217511073,0.37451259118853436,0.3781064367075296,0.8628176056569697,0.772513608792597,0.7057045055478673,0.6446087701211471,0.5888612293848853,0.5325555405233381,0.481633684795932,0.4312250625373827
0.5693174331217461,0.5148804815053311,0.47793858596636335,0.5123123763038918,0.4871065363832043,0.4703522002478018,0.421124317856613,0.38470432769679896,0.3444405011658251,0.3210089514468274,0.35459359022321657,0.39169192528955915,0.4369982826899572
0.8149474100506662,0.7370238297246724,0.4233298524240702,0.379023411044967,0.34624442318965887,0.7293617737671515,0.6530254972477223,0.5965500547823751,0.6267920277418686,0.5959537731035438,0.54985819093737,0.5175770408155338,0.46340652416817246
0.6810070675908305,0.7373593264138739,0.4235225541498498,0.37919594427171915,0.3464020352680609,0.6735904622719934,0.615274971375442,0.5850033575066101,0.6397455756202262,0.5962250540441725,0.572559605735843,0.5178126443016048,0.4636174689820885
0.7528639490493841,0.7086647090250598,0.398980795497262,0.3572227689232726,0.3465089219928837,0.7597085088876608,0.6801960900929709,0.6213708599708654,0.556337101013552,0.5082235371909283,0.4596282571330459,0.4156795569186645,0.39518854229853606
0.5378664676904097,0.5823740680399222,0.7748522876390114,0.8644781706600541,0.9083935394924412,0.6369339414085429,0.7106070373462927,0.7771804514115058,0.8670756292868792,0.8410702444754604,0.7606488529268794,0.8402295526116843,0.7522896608119277
0.49550088450082524,0.44812211809355423,0.18320136248160926,0.16402718806210237,0.1498416653509733,0.40936728385736276,0.36652218927948355,0.33482434149227186,0.299781041395015,0.2738551517829535,0.24766969042131862,0.22398802854002042,0.20054505044787344
0.3807946592366575,0.3443838640727189,0.14653705939519315,0.13120023494309807,0.11985367749442594,0.3146005995854905,0.29316967457322024,0.2678155541618029,0.23978551072655935,0.2190481997453855,0.1981032654126748,0.17916104223993476,0.16040973479027534
0.6675434337610641,0.7227815981578078,0.8703219672507764,0.9517631322440472,0.8694520368239906,0.7904955892724602,0.8819309071298308,0.8219350360601149,0.8810493729857963,0.9635907237423559,0.9827623153397084,0.9067480284921781,0.8118461968827195
0.7396622412059284,0.7694646086862981,0.33402541028124383,0.3726615772326792,0.34043277827650925,0.7029191913631839,0.6293504416800617,0.5749224831861836,0.5147500924300039,0.4702330875786068,0.42527037548213725,0.38460690461830876,0.3443532745568053
0.6051751820965634,0.5583663462602064,0.6996447638973797,0.7651146552678525,0.6989454338896833,0.6106770496673641,0.6813130543488415,0.7451420536289275,0.814869395022727,0.7594355750179994,0.686819921170283,0.686476579884822,0.7658801909045606
0.3957675302970068,0.42003118952334373,0.4667913704646483,0.5207843565239315,0.48535651194275126,0.399365596782439,0.41961134729746086,0.4152490926542089,0.41919192472492517,0.41483403037382527,0.43154846505472394,0.44893635539799986,0.46235458782307787
0.4953787970324794,0.5257494095739594,0.44158423828828297,0.3953672610171964,0.42384482888049574,0.5750043863735376,0.5577030440947588,0.5519051963737021,0.5143088316720734,0.4793215031800561,0.4887603123832139,0.4885159810981661,0.4738169937548901
0.6465361208192622,0.5847156785146674,0.5537281266492318,0.6177769435608313,0.6622742668580937,0.5671788504555629,0.6079708841224409,0.5553918886137277,0.4972636039808664,0.5020353756568323,0.5545593836896624,0.6125785650780023,0.5823813708112495
0.39994899938852835,0.3764687386537931,0.2977866000272755,0.26661973461005956,0.2435617260858004,0.4117383150917111,0.4074171622328408,0.37218260462054065,0.3332293234864169,0.323235089425381,0.34998228235015805,0.3498073262037115,0.3259780818014695
0.6534920637463109,0.7218617923948043,0.5064227563962361,0.45341966662869326,0.46701860234072,0.7894896112557331,0.7505715482973323,0.7427686510622109,0.6784641204381243,0.6849747032500332,0.6194788434538051,0.5715636540257321,0.554365840153779
0.7885761127575788,0.7572758393003258,0.8594406175919806,0.7694900621938372,0.7925685624376008,0.8282214328024551,0.9240204366074947,0.8785585030570999,0.8693381185361104,0.9507822972260753,0.9992817498417704,0.9992817498417704,0.9408039311347226
0.8424759391960779,0.9306175625625723,0.46483160612711427,0.4245892262037041,0.4643669836394399,0.9977479881149909,0.9299663256658982,0.8495402780747865,0.7606259094939439,0.6948448872056487,0.6284052609003035,0.5683184537994658,0.5088372522878266
0.7419279105787759,0.6983707050015625,0.5524109081267311,0.6041032583209305,0.6347916184234815,0.6379736841562372,0.6187776548110454,0.5766835359875175,0.5821592044009319,0.5318124740016056,0.5644167572074726,0.5420138482699041,0.5471603244971512
0.6771452374813769,0.7479896114387536,0.7828495513656052,0.774633622818379,0.7076411749253264,0.8180652221514624,0.8769012384396242,0.9400628023557358,0.8416741883547412,0.7844168956586759,0.7094125797677583,0.7681153498415267,0.7157905212019224
0.5383756785718613,0.594701686333749,0.8401843711055864,0.8652965925504684,0.8563010205695049,0.6504164759837755,0.643590419453118,0.7038853633966256,0.6964981561854611,0.7617497758718508,0.8084510223425316,0.8080468776683786,0.7837335055634967
0.7750730052921879,0.7009621328094588,0.28656746139876527,0.25657481061612264,0.23438551476767674,0.6403409981543592,0.5733217914178078,0.5237393448183858,0.4689238706762975,0.4283700436195861,0.38741018892029333,0.35036683053528783,0.31369682640162416
0.526484557122901,0.5262213674875308,0.43322855037448965,0.4643867531144798,0.44153886049720653,0.5312710196168302,0.5582036863404567,0.530739987605431,0.5576457337788024,0.5197102886369018,0.509164337231516,0.4988323840737625,0.46485139538250675
0.7913321845881363,0.8741230396460387,0.6132417643250094,0.6706264168886129,0.6770617886223276,0.8146583210816944,0.7293947590146213,0.6663146925840303,0.67264141788117,0.6524675157193891,0.7064581717187751,0.6649833284375022,0.5953850123943838
0.8636534902340411,0.863221749845637,0.3900188428517306,0.4265152087098843,0.4055306013263162,0.7885679568869984,0.706035057883568,0.6449752027047502,0.5774709720298328,0.5275296928703954,0.5272659807716543,0.4768499017718212,0.42694195859582285
0.9033084412714579,0.8849785233652548,0.5397450079327781,0.4832543531473907,0.4687605593064462,0.929935307216318,0.8326066545366013,0.8076350653044367,0.8317744224551638,0.7751905896341632,0.7152314734549997,0.6599100498137229,0.5908427119680011
0.8592760786924666,0.9491753683602778,0.602524513543051,0.5843951164685199,0.5338550182392041,0.9207076431999822,0.8409982037220025,0.7837868968129679,0.7451499504095579,0.6807073316607108,0.6407442722309445,0.6031273695776753,0.5509121578131925
0.8049212850682763,0.8891338607008376,0.9311303450478428,0.9213582242492521,0.8416766289625919,0.972432608893494,0.9919785043322532,0.9339280704613103,0.9058270514191465,0.827488634708641,0.8106972508916404,0.8777811674668263,0.8861157882989568
0.7836526053536138,0.8656400065097368,0.5174960549009493,0.5329634641678284,0.5274228076502588,0.8566408644176503,0.8144125657562944,0.7590098228683207,0.6795705297721399,0.6207993998284448,0.5843534234808987,0.6078981098185391,0.5552698754911368
0.5709982268964259,0.5594115416121977,0.46055342144796807,0.503650124272604,0.5084831813842868,0.5213559723446431,0.48584065303902574,0.490502809385569,0.5472384583818907,0.4999117702182157,0.461244804557563,0.46101422827515254,0.42110233441982575
0.5921023376766403,0.5800874081732613,0.375671179897851,0.37923821568997607,0.40655403844141547,0.5974853552666423,0.5349514949295844,0.48868741718533293,0.47398327149110653,0.43299189352584694,0.45043794228702166,0.41559765749223737,0.3796176625701443
0.5781901409064074,0.5895758734198773,0.6819512658360467,0.6354960255745491,0.6042295330364817,0.5385877290692896,0.4822181971100643,0.4405146401105098,0.4914682402139594,0.5375115763141071,0.5591689175029023,0.5934503656400658,0.6361318712627924
0.47175591482363893,0.5107929713809081,0.9938998839392903,0.9938998839392903,0.9839608850998974,0.5156945716862696,0.5205911437243743,0.5580883547638051,0.6226415120525013,0.6809738518937426,0.7522187836283208,0.8309175115457468,0.9270283663215025
0.5724176596736399,0.6323052118516036,0.36318184192240294,0.32517059632526935,0.2970489481176742,0.6512692722115856,0.5831062932342659,0.5434388207531443,0.496391091636597,0.5216076889020757,0.49098507313009426,0.4440380992357442,0.3975642965940899
0.4826282380724042,0.5122171411661173,0.5048685422968627,0.552112072622765,0.6038368426987565,0.5602043437098686,0.5655235405283747,0.5596443913909006,0.5111936795126736,0.46698424303945196,0.47618010665434723,0.47594206421426916,0.5204787731995124
0.7832203122794463,0.7083304112083296,0.44963918224967386,0.4025791604817399,0.3677630065775539,0.7151275927562462,0.7513808277519446,0.7435695172956812,0.7211962084450568,0.6721347747340507,0.6078666422595562,0.549743695255332,0.49220656039964467
0.5535341366824388,0.5758370566306622,0.7072480908555488,0.7283869876082506,0.6653940760227898,0.6297845083028655,0.6231749822306586,0.6291550071220304,0.7019283265920411,0.7676886732736936,0.7521107491497675,0.6801954799524933,0.7005258028028195
0.4093858490584004,0.45221666670016086,0.36492950325163603,0.40714029554214815,0.41104723848922764,0.46577952210977963,0.49927882119680206,0.48430442053916517,0.4336162744153155,0.3961159454679901,0.380393255909756,0.3509707581010207,0.34041037741584884
0.8458929026793641,0.7650103785603841,0.5585973134202189,0.6232093411152232,0.6680979498963103,0.6988501753189004,0.6257072959584222,0.5831417684865794,0.5543956675422788,0.6063343768310054,0.6060312702699646,0.5480838177269722,0.5315924900907444
0.9488145197722779,0.9972135959614693,0.44176928959381256,0.39553294453003746,0.3613261667761794,0.9675953549478178,0.8663251359278223,0.7914029535986753,0.7228879517971033,0.6603706119647766,0.5972273443235387,0.5401217049113195,0.48359162436254244
0.42056285826256806,0.4203526188855172,0.5482068645859732,0.5007463463456164,0.45744042400113744,0.45973346860939224,0.4640986843222757,0.5075778961154612,0.5123973994993187,0.5277651918727958,0.5714369276088456,0.5944611843029369,0.5429962397658022
0.5464123235609872,0.494165510992468,0.6317088545898858,0.5655931030682817,0.5166790547106679,0.4514287174031863,0.4291754401026996,0.4600881481740297,0.4834122149887388,0.5182314969972481,0.5500031596044845,0.5388425058309935,0.6011695275934608
0.5926390309937501,0.654642186017953,0.5609510140162264,0.6134425123406327,0.644605305226815,0.7159725177257309,0.6944295766892347,0.6343733954683796,0.5679787684468333,0.5188584011806995,0.4982638008880814,0.5183397762035474,0.5556192579486686
0.5913564933563336,0.6151833464050639,0.5825811321085287,0.5216071737861168,0.4764971496648145,0.5619805973057292,0.5673166598315116,0.6204658758062075,0.6922341378229591,0.7570862817863265,0.787590696270641,0.7122829081508714,0.6377341355221229
0.6822718782200854,0.6170344569448353,0.450547861305757,0.4829516850946066,0.5281971454060664,0.5636716187108091,0.5358853030556118,0.4895404670142991,0.43830430712557933,0.43374772158224206,0.46963966020334574,0.5187743596312157,0.4932012641762687
0.7187772954193338,0.7628439911955,0.5570154549307571,0.5295572563240428,0.4837596871821284,0.8015963580821525,0.7176998838654193,0.6556312224280665,0.6109689313133263,0.6420060666330856,0.5806187787098707,0.5803285273765877,0.5742380369285496
0.767200451187603,0.847466593007285,0.9937212292465856,0.9937212292465856,0.9937212292465856,0.9268617318640587,0.9937212292465856,0.9937212292465856,0.9937212292465856,0.9937212292465856,0.9937212292465856,0.9937212292465856,0.9937212292465856
0.8043572007190228,0.7421421177544332,0.5640153881806514,0.5362121263342947,0.4898390257162554,0.8116699044268062,0.9055544203098504,0.8272395814880987,0.7406592427432656,0.6766049927541458,0.6119094273083115,0.6365643962947136,0.5814544038937174
0.4833866116792398,0.5028631573697,0.6300981020203879,0.6620407858075521,0.6551582491208979,0.4781222203302372,0.42808111407277605,0.43218900638340463,0.4632724441467943,0.4677180345932654,0.496392825061464,0.5483264974582666,0.5996366452312154
0.8857321686803384,0.8010402966131729,0.4509885855721155,0.4644681569846356,0.42429967231240395,0.7317641268855448,0.6551764158948575,0.6748264280481384,0.7090366044210641,0.6477171672358776,0.585783795723608,0.5297723646830503,0.4743254641498344
0.45013983387187584,0.4070983970011657,0.40936411991729765,0.45671459085223387,0.49950202183515163,0.3718914070835073,0.33296860319196503,0.3041725618863965,0.2723373305527676,0.27495069607929395,0.30371662228639984,0.3354921008327149,0.3742979174553087
0.8448829105722694,0.7640969598028272,0.43018935326775365,0.38516498455543685,0.38116083225327346,0.698015751529697,0.63758566309483,0.6835097715876169,0.611972445662031,0.5590473840970105,0.5055924332578984,0.45724873389852866,0.417662834345883
0.4781991436446631,0.5282293544225856,0.587034749848907,0.5693714252250227,0.5748351479230901,0.5777166655315493,0.6192665887195364,0.5887985867241369,0.5486890053182478,0.5429848670089135,0.5536773365223746,0.5759860262585025,0.5699411099298342
0.6548122466092532,0.628821347252239,0.4154587368469456,0.3949786076005209,0.3831323852688222,0.5744391463008202,0.5143173424268437,0.4698377629868714,0.45570078569492617,0.4420333801185418,0.39976706553476243,0.3995672219747041,0.3798704684275726
0.5277826640040889,0.5275188254450758,0.25819385071665335,0.2406054129939392,0.21979719460788796,0.48189754541638885,0.46739770059062075,0.4356016358918829,0.3900108082316795,0.36347920810598056,0.3287240804494438,0.2972921659822292,0.2661770488953217
0.6690910127072791,0.6425333585674735,0.5289861124957733,0.5029096264512197,0.4781664031265055,0.7027292714736654,0.6953541973327906,0.6744990921134838,0.6809035291106976,0.6220171177151016,0.5625411316101794,0.5622599172928622,0.545342044126583
0.8707475219122517,0.7874884506757767,0.7608205197965426,0.7233157059682911,0.66076137277784,0.7638700493476084,0.7558533087952781,0.7331837105592262,0.785914969105126,0.8595436272924608,0.7930600077812764,0.7317187353516834,0.7097020054064435
