nullinfluenceability0,influenceability1,influenceability2,influenceability3,influenceability4,influenceability5,influenceability6,influenceability7,influenceability8,influenceability9,influenceability10,influenceability11,influenceability12
0.3337630336155175,0.33577028917235907,0.34460894164029093,0.34668142463983603,0.3480702318140156,0.33577028917235907,0.33711538629420046,0.3391428029469844,0.3405010698710901,0.3405010698710901,0.3405010698710901,0.34186511851933843,0.34323428831729774
0.7104086168706881,0.713967057181078,0.7247475069112604,0.7247475069112604,0.7247475069112604,0.713967057181078,0.715394989866792,0.715394274471802,0.7175418866508309,0.7175418866508309,0.7175418866508309,0.7182594285374817,0.7240249314769716
0.3957542156326207,0.39972961430236437,0.4356087085512555,0.4377906747482503,0.4377902369575755,0.4033416047249044,0.4078006128497922,0.41148553349418865,0.41603457409806044,0.41979389750898755,0.4227408624296009,0.4269873452104919,0.43170776090580915
0.7464285745664037,0.7539265393262903,0.7599753039687857,0.7660764283209048,0.7699137089769093,0.753925785399751,0.7539250314739656,0.7539250314739656,0.7554328800283097,0.7554328800283097,0.756943744276745,0.7599753039687857,0.7599753039687857
0.6466881386338039,0.6466881386338039,0.6623844813625546,0.6623844813625546,0.6623838189780732,0.6466881386338039,0.6479815136170486,0.6505766795758423,0.6505766795758423,0.6505760289991627,0.6505760289991627,0.6551430909479646,0.6610623579694016
0.42128532097771143,0.4255171826697473,0.44598032877070515,0.4509107150393992,0.45498518219386686,0.42936219172946327,0.4319443819615889,0.43454253606445725,0.43671916179814013,0.43803019184710923,0.43890581244805377,0.4433146740950729,0.4442013025561904
0.08099346995245493,0.08099346995245493,0.08312566859658745,0.08379292233193564,0.08438115099407958,0.08099346995245493,0.08099346995245493,0.08099346995245493,0.08099346995245493,0.08107446342240739,0.08156204638047111,0.08238134694095711,0.08238126455961017
0.2789829487394776,0.2817853659961762,0.29036062288901726,0.29269165425010674,0.29298405292001095,0.2829139163855808,0.28291363347166437,0.28319626390858893,0.28546977939407747,0.28661308585912226,0.2874737852425703,0.28920265661164807,0.2897810613461768
0.45390876896499655,0.4584683371137376,0.5011205853309962,0.5066605562523283,0.5112387836620143,0.4626110955770624,0.46772533772237324,0.47195174322195343,0.47716924777127206,0.48148098923653354,0.48631752365236575,0.49120264163780597,0.4966329680518718
0.5266014544770212,0.5318912293901367,0.543170093943088,0.5442564330440909,0.5453454901666122,0.5340214537611827,0.5334874323074216,0.5340203857188093,0.5388458388492309,0.5399235294486988,0.5393836059192502,0.5426274664766114,0.5426274664766114
0.9554394565477586,0.9592659915664514,0.9631078518578748,0.9631078518578748,0.9631078518578748,0.9592659915664514,0.9631078518578748,0.9631078518578748,0.9631078518578748,0.9631078518578748,0.9631078518578748,0.9631078518578748,0.9631078518578748
0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996,0.030503228843208996
0.3680826882636562,0.3710373056857771,0.38271176049533223,0.38462876561529513,0.38462876561529513,0.3721515310857888,0.3736419979659251,0.3736419979659251,0.3751384341659089,0.37852821661597524,0.38233057805485515,0.3819482474768003,0.3815662992293235
0.146979629552566,0.14845605759987981,0.15420239899454383,0.15420239899454383,0.15435660139353838,0.14875296941801902,0.14875296941801902,0.14934887440866823,0.15039730769087437,0.15175631041551196,0.15190791481786076,0.1523640944379667,0.1540485046924046
0.4791257619617276,0.4791257619617276,0.4829678637108577,0.4868451568007636,0.487818846140188,0.47912528283596567,0.47912528283596567,0.48008353244290786,0.4810441795913261,0.4815242607209514,0.4815232976729115,0.4815232976729115,0.48200385696142456
0.028255312356247564,0.028255312356247564,0.030242478549613754,0.030576814149982694,0.03085310881495086,0.028255312356247564,0.028255312356247564,0.028482147588120458,0.028797022438673766,0.029057234756011564,0.02934911817211322,0.029643933592217,0.0299716521791242
0.6346672067121097,0.6359371757927407,0.6429649945445088,0.6474786268182238,0.6474786268182238,0.6378462579206876,0.6378462579206876,0.6378462579206876,0.6378462579206876,0.6378462579206876,0.6372084116627669,0.6397610711093588,0.6397604313482876
0.9608036024061917,0.9608016807999477,0.9723939533382824,0.9743387392991986,0.9743387392991986,0.9608016807999477,0.9608016807999477,0.9608016807999477,0.9627232822389833,0.9627232822389833,0.9627232822389833,0.9627232822389833,0.9636860055212223
0.5628009680451554,0.5673191657729038,0.5805108870761064,0.5857558465314259,0.5857558465314259,0.5724455094811914,0.5753128918975428,0.5753128918975428,0.5753128918975428,0.5764635165301368,0.5764635165301368,0.5764635165301368,0.5764635165301368
0.5121310230151241,0.5146962898674966,0.5287720900092903,0.5303594627643672,0.5303594627643672,0.5172744061543462,0.5209062078826756,0.5256131601989249,0.525087547038726,0.525087021951179,0.5256115833610212,0.5256110577494378,0.5287720900092903
0.5984748100056443,0.5984748100056443,0.6154578392427666,0.6148423814035239,0.6148423814035239,0.5984748100056443,0.5984748100056443,0.5984748100056443,0.5984748100056443,0.6038826787362227,0.6063006225603106,0.6099475329401215,0.6099463130456655
0.2282731181076485,0.23056614901980896,0.23264933148942474,0.23264933148942474,0.23264933148942474,0.23264956413898888,0.23264933148942474,0.23264933148942474,0.23264933148942474,0.23264933148942474,0.23264933148942474,0.23264933148942474,0.23264933148942474
0.9562288587524777,0.9610195749018982,0.9706702200397092,0.9745577542661109,0.9745577542661109,0.9629416121287018,0.9658323609195392,0.9658323609195392,0.9658323609195392,0.9658323609195392,0.9658323609195392,0.9658323609195392,0.9658323609195392
0.7952449740638261,0.8016292453050408,0.8056421932674909,0.8088687902474958,0.8096768493600842,0.8056446101989044,0.8056446101989044,0.8056446101989044,0.8056438045542943,0.8056438045542943,0.8064486419094002,0.8056421932674909,0.8056421932674909
0.4958978086924865,0.5008791617928031,0.5181894397926614,0.5181894397926614,0.5181894397926614,0.5054051480357864,0.5109924855061888,0.511502966488217,0.511502966488217,0.515094246736448,0.5166405586334165,0.5176738387168857,0.5171551305663562
0.9573505190300107,0.9611856690396043,0.9621449304158967,0.9621449304158967,0.9621449304158967,0.9621458925617892,0.9621458925617892,0.9621449304158967,0.9621449304158967,0.9621449304158967,0.9621449304158967,0.9621449304158967,0.9621449304158967
0.2728670042742306,0.27560798613357673,0.2900200425888009,0.2900200425888009,0.2900200425888009,0.2756077105255906,0.27754248437435075,0.2792119079728769,0.2822986417777509,0.2848495160535458,0.2862763287022787,0.2862763287022787,0.28944116084628013
0.0210283316823216,0.021239563801891577,0.023215523915097472,0.023472175370212178,0.0236842719214806,0.02143148628720769,0.021668414911390314,0.02186421253140944,0.02210592501576454,0.022305676013892824,0.022529739210823317,0.02275605314950167,0.023007625079338203
0.23668348754246016,0.2390610016266059,0.2520650713815364,0.2548516924196941,0.2545968407272744,0.24049871783723897,0.24218726776105184,0.2443756922868173,0.24609121649260796,0.24609097040139147,0.24856298378173108,0.2500578450460727,0.25080851819603484
0.4673106074714691,0.4673106074714691,0.47722098089673975,0.48009099455693977,0.4810511755853915,0.4673106074714691,0.4687134729790748,0.4687134729790748,0.471532322367553,0.47058972925514025,0.47058972925514025,0.47058972925514025,0.4729473885069592
0.5541036916565651,0.5596697298482,0.5726801447644417,0.5778549307298952,0.5778543528749646,0.5624731183205549,0.5619100832915892,0.5630344653682556,0.5669869830879805,0.5692577659524106,0.5703957099489504,0.5703957099489504,0.5726801447644417
0.5954271371457532,0.5954271371457532,0.6080539019398564,0.6086607385184932,0.611098424773214,0.5948317100086075,0.5978112250152195,0.6032130975359995,0.6044195225240421,0.6044195225240421,0.6044195225240421,0.6056289659886126,0.6080539019398564
0.1058146958406293,0.1058146958406293,0.11213005816286598,0.1129173272297064,0.11371001003012333,0.1058146958406293,0.10698449479754003,0.1079512156927217,0.10914463422982913,0.11013087432664512,0.11123715219811646,0.11213005816286598,0.11213005816286598
0.9299123470971966,0.9299123470971966,0.9308403977607057,0.9373758608053965,0.9458460679414339,0.9299123470971966,0.9299123470971966,0.9299114171848495,0.9299114171848495,0.9299114171848495,0.9317721699306364,0.9308403977607057,0.9308403977607057
0.5543629374184628,0.5599315797649397,0.5886216480026705,0.5951289576384293,0.5969149366616826,0.5649911686245704,0.5695263798784255,0.5746726681590549,0.5787068863884035,0.5833527777204572,0.5856891055923086,0.5851034164867163,0.5874467556668178
0.8105113385601542,0.8105113385601542,0.8137558089529726,0.8211081537918206,0.8211081537918206,0.8105113385601542,0.8105105280488156,0.8105105280488156,0.8097000175207668,0.8097000175207668,0.8113202272558259,0.8137558089529726,0.8137558089529726
0.3368547050540318,0.3368547050540318,0.3551780499019538,0.3587458561092619,0.36090335871033996,0.3375287513188449,0.3402381108212375,0.34331253101353243,0.3457225945987999,0.3457222488762053,0.34814957689795134,0.3516467812490397,0.3544694668559404
0.27740051945642374,0.27740051945642374,0.2980986298657378,0.2980986298657378,0.2980986298657378,0.2790690891331272,0.2801867608337089,0.2824361158597693,0.2855584938158927,0.28813882438894295,0.29103321351717065,0.29395667713212653,0.2972064167978155
0.9303763203576196,0.9303763203576196,0.9378435579337736,0.9425412209999842,0.9453697824867872,0.9303763203576196,0.9322370711366518,0.9369075881900792,0.9378435579337736,0.9378435579337736,0.9378435579337736,0.9378435579337736,0.9378435579337736
0.5593150333358292,0.561555651597192,0.5763377672456756,0.5786460000006106,0.5809634772277175,0.5666299157065258,0.568899268516095,0.5694675983164432,0.5711771389059449,0.5746127808285781,0.5751868184220131,0.5751868184220131,0.5751868184220131
0.4357300615794052,0.4370381223514988,0.46127271731691555,0.46265745709037126,0.46265745709037126,0.4370381223514988,0.4418696510498095,0.444527061317392,0.4467541463420858,0.4507910543921285,0.453049069035276,0.45395516626679533,0.45759908619533296
0.5994886235022328,0.6043007474837176,0.6177315683223231,0.6177315683223231,0.6177315683223231,0.6043007474837176,0.6061148571172489,0.6061148571172489,0.6067203652533941,0.6079338047698535,0.6073258709650836,0.6128137186270968,0.6134253054932726
0.5188751978743585,0.520953293039249,0.5335994143469529,0.5368084886952198,0.5373442224938579,0.520953293039249,0.520953293039249,0.520953293039249,0.520953293039249,0.5230402340154984,0.5225166712642891,0.524085265264823,0.5288209438110191
0.313089074967413,0.3162340923619773,0.32100934759467464,0.3235861050497481,0.3235861050497481,0.31718342647383074,0.31718342647383074,0.31718342647383074,0.31718342647383074,0.31877219984136657,0.31877219984136657,0.3206893003140188,0.3203682906450938
0.28147092629889436,0.28147092629889436,0.29648545992895,0.29976315570654266,0.30156593552164185,0.2820341496224184,0.2851520837753307,0.2857221016499047,0.2871532850842484,0.2888802289608871,0.2897477365773369,0.29265828742190475,0.293830383861565
0.22360135831242406,0.22584746083584806,0.23813228461825095,0.24076487639522642,0.24172913972398452,0.22788823749163276,0.23040757963397046,0.23248956190684011,0.23248886443885186,0.23272112058193742,0.2336531686687035,0.23458894960805246,0.23599977083523727
0.7705218464203314,0.7736085600199492,0.7751550004362227,0.7774827916776876,0.7798167934610052,0.7759309313675903,0.7759309313675903,0.7759309313675903,0.7751550004362227,0.7751550004362227,0.7751550004362227,0.7751550004362227,0.7751550004362227
0.29772295454356174,0.29772295454356174,0.3101769326041309,0.3117302986782655,0.31172998694796683,0.29772295454356174,0.29772295454356174,0.29772295454356174,0.29772295454356174,0.2980206774981053,0.30101433102871455,0.30403805616890667,0.3073992471466063
0.7836310073598507,0.7836310073598507,0.7907088002230871,0.7907088002230871,0.7907088002230871,0.7851982678065248,0.7851982678065248,0.7851982678065248,0.7915018835265863,0.7915010920247029,0.7907095909326781,0.7907088002230871,0.7907088002230871
0.43943995902054245,0.4425248398433315,0.44652174543260936,0.44652174543260936,0.44652174543260936,0.4425248398433315,0.4420823150034882,0.4429669217158102,0.4465226384774398,0.44607611583896234,0.44652174543260936,0.44652174543260936,0.44652174543260936
0.7391243991440183,0.7406033870667055,0.7480405929916435,0.7480405929916435,0.7487878847960016,0.7450573862049618,0.7450573862049618,0.7450573862049618,0.7450573862049618,0.7450573862049618,0.7450573862049618,0.7450573862049618,0.7458016977887232
0.2247081281079099,0.2267386096573173,0.23955148753326683,0.2421997688331053,0.24341294868497598,0.22878743880882169,0.2313167217703863,0.2334069191280832,0.23598727120831803,0.23622302225626787,0.23622302225626787,0.23811919580454535,0.23811919580454535
0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241,0.8762330345340241
0.989519154940128,0.989519154940128,0.989518165420973,0.989518165420973,0.989518165420973,0.989519154940128,0.989518165420973,0.989518165420973,0.989518165420973,0.989518165420973,0.989518165420973,0.989518165420973,0.989518165420973
0.23746598396637802,0.2396117465745915,0.25188985470612896,0.25391178667114744,0.25391178667114744,0.24177689847424746,0.2444497820599667,0.24420533227790672,0.24641199220441848,0.248638591695664,0.25013390766705845,0.2498837737593914,0.2498837737593914
0.8031461776283538,0.8071691408438022,0.8095930705809252,0.8169078047660014,0.8169078047660014,0.8071691408438022,0.8071691408438022,0.8071691408438022,0.8071691408438022,0.8071691408438022,0.8071691408438022,0.8071691408438022,0.8071691408438022
0.2865335062850038,0.2868200397912888,0.30091474818766883,0.3033302053279176,0.3033302053279176,0.2894117697999017,0.2926112647636213,0.2946654040394698,0.29762535344484886,0.297327728091404,0.297327728091404,0.2982203053355866,0.30091474818766883
0.4741249600472968,0.47793126181076956,0.49346006275394705,0.4989153453316724,0.4984164299863407,0.47793078387950777,0.4808050663047834,0.4808041046951316,0.4827297251320296,0.48272875967306206,0.4851467504414902,0.4885529827734665,0.4910001471044966
0.7193593714749612,0.7236856088060328,0.7353444739190185,0.7353444739190185,0.7397668458799799,0.7302248928480709,0.7302234323990154,0.7316838778026364,0.7316831461187586,0.7309514629726399,0.7324126320225869,0.7346113332768954,0.736080554473492
0.30862281807603686,0.30862281807603686,0.31865177383827076,0.322174521880898,0.3241120839659285,0.30831388694376555,0.3104782590672116,0.3104782590672116,0.3104782590672116,0.3114103141790431,0.314538468219684,0.3176980449436993,0.3180154249729
0.7097287692790712,0.7097280595503019,0.7276829101084379,0.7276829101084379,0.7276829101084379,0.7161412220030706,0.7182910765170921,0.7182910765170921,0.7182910765170921,0.7204481053381641,0.7255056712202611,0.7276836377920757,0.7276829101084379
0.7468272268463335,0.7543291961162943,0.7672520596929697,0.7672520596929697,0.7703249041882007,0.7611453781911942,0.7619057616628617,0.7634295716616141,0.7626661420899524,0.7649556643208854,0.7649556643208854,0.7657206199852062,0.7672520596929697
0.07679437540068584,0.07702498898680848,0.08154046666244769,0.08154046666244769,0.08186703623102276,0.07772099326710721,0.07858021169732286,0.07858013311711116,0.0789738203702222,0.0796874344548491,0.08048790431319468,0.08129641498749202,0.08154046666244769
0.1058352971525931,0.10689842543497866,0.10808009712152325,0.10818817721864478,0.1091657746894447,0.10786436860015954,0.10808009712152325,0.10808009712152325,0.10808009712152325,0.10808009712152325,0.10808009712152325,0.10808009712152325,0.10808009712152325
0.43210424161041894,0.4321038095061773,0.4412666609895951,0.44480872967669155,0.4461435984481841,0.4321038095061773,0.43296801626055,0.4334009842768105,0.4351367552166704,0.4351367552166704,0.43775367375445196,0.43819098923677896,0.43994594414647953
0.31231995030801163,0.3154572417529155,0.32799542510550445,0.32832276388409715,0.32832276388409715,0.3183077399275906,0.3205422691789508,0.3224700148733803,0.3224700148733803,0.3221475448585069,0.3221475448585069,0.3244090296480504,0.3250581721163761
0.14334214806709145,0.14478203717562113,0.1525051608203449,0.1532690599326559,0.15357559774582982,0.14579841113251593,0.1465288626310031,0.14785290976064241,0.14829676389959434,0.14963678593382335,0.15053670365934224,0.1509886145422024,0.15129059146915858
0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797,0.2981499822719797
0.517900365165428,0.5204950511765004,0.5304697244089226,0.5352630934650445,0.5352625582019511,0.5220575762775801,0.526248683771734,0.5262481575230502,0.5304729072384089,0.5299424343311705,0.5299413744468318,0.5310012561353127,0.5310007251340566
0.39653388907927667,0.4005171196625168,0.4081941902408854,0.41147078461641423,0.41270601908765625,0.4001166025428543,0.4001166025428543,0.4001166025428543,0.40171906953403624,0.402925432301566,0.40575398012387043,0.4057535743698903,0.4057535743698903
0.7597056833095195,0.7619863182491236,0.764273799650248,0.7719510218412807,0.7719502498902588,0.7619863182491236,0.7619863182491236,0.7619863182491236,0.7619863182491236,0.7619863182491236,0.764273799650248,0.764273799650248,0.764273799650248
0.6205138059162356,0.6229995867054117,0.6292545461626352,0.6292545461626352,0.6298831708249971,0.6261201947470963,0.6261201947470963,0.6267456881955284,0.6311460916303976,0.6305149455387672,0.6298844305932284,0.6292545461626352,0.6292545461626352
0.6486277154770316,0.6551432588506996,0.6603981628610408,0.6603968420653754,0.6603968420653754,0.6557977463111482,0.655141948564837,0.6544868066162721,0.655140638281595,0.655140638281595,0.6551399831409568,0.6551393280009736,0.6544841886729726
0.2242877059452944,0.22654070291319656,0.23696161063600238,0.2371980978497311,0.2371980978497311,0.22858774376271196,0.23111481906252615,0.23134570253565478,0.23180839347780335,0.23180839347780335,0.23227200980091037,0.23437083922161578,0.23530949443152557
0.502074774685731,0.5071181761519845,0.5106756065692798,0.5132335832334054,0.5142600493728918,0.508132411489545,0.5086400352604906,0.5081313952252301,0.5081313952252301,0.5081313952252301,0.5081308870938348,0.510676117245397,0.5111867933626424
0.693175380762314,0.6945617301367947,0.7092893473259291,0.7149828469925931,0.7171292240671534,0.6938671684066579,0.6938664745394895,0.6959494603062418,0.702237415938983,0.702237415938983,0.702939653354922,0.7036411857237944,0.7029375445380707
0.7549572563408615,0.7564671693428738,0.7648254499982645,0.7694258903879901,0.7740532284647351,0.7594968203523066,0.7594968203523066,0.7594968203523066,0.7594953013594253,0.7594953013594253,0.7632996171176069,0.7625363175004892,0.7632988538179897
0.3272990131192771,0.3286098456651821,0.3433825673318628,0.34338222394929546,0.3426958028836208,0.3286098456651821,0.3286098456651821,0.3286098456651821,0.33224268183822847,0.3352448546616085,0.33625092279254787,0.33827314054973046,0.3406478274727686
0.08150073056589746,0.08223717802363165,0.08863865172356174,0.08961856667303501,0.09015753398766534,0.08248405386733747,0.0828144025026634,0.08347924116936298,0.08440211798215183,0.08516478262066178,0.08602027309976633,0.08688435708357221,0.08784487801576205
0.8598068459679478,0.8684437090932938,0.8762875343485658,0.8762875343485658,0.8762875343485658,0.8719218261438668,0.8719218261438668,0.871049904317723,0.8719209542220407,0.8762884106369764,0.8762875343485658,0.8762875343485658,0.8762875343485658
0.5012743558231944,0.5052986144582242,0.5227626733332287,0.5280138872282937,0.5327850651330513,0.5098645352472838,0.5119065427083977,0.5139572423666257,0.5134432851242591,0.5134432851242591,0.5165316567608519,0.5180822837598343,0.5222409551412834
0.6415619064193032,0.6415619064193032,0.6519022890851217,0.6519022890851217,0.6519022890851217,0.6447761379892916,0.648653830710016,0.6499511370734798,0.6525548439290507,0.6519022890851217,0.6519022890851217,0.6519022890851217,0.6519022890851217
0.329672026125971,0.33132335495154486,0.3465639344723369,0.34829987495119263,0.34829987495119263,0.3343172206598374,0.33532084028662046,0.3370008010513418,0.34072640062346277,0.34380523304348853,0.3438045454333663,0.3438045454333663,0.34552666411874267
0.7339501755904914,0.7413227933326336,0.7577997406163094,0.7661773420362044,0.7684774048823431,0.7428046946304745,0.7480192043957008,0.7487664748328728,0.7487664748328728,0.7487664748328728,0.7510150213055625,0.7502640062842569,0.7517645327955472
0.40363504508253034,0.40363504508253034,0.41219503486307085,0.41675191912187776,0.4192582709979978,0.40363504508253034,0.40363504508253034,0.40323141003744783,0.40363423781284385,0.4072815107419056,0.4085041690213676,0.4085041690213676,0.4093211765419935
0.8829684952789608,0.8918380199559036,0.8945144213901429,0.8945144213901429,0.8945144213901429,0.8954098312213643,0.8954098312213643,0.8954098312213643,0.8945144213901429,0.8945144213901429,0.8945144213901429,0.8945144213901429,0.8945144213901429
0.4146785425939861,0.4167560862412412,0.4346200232418921,0.4341854032186502,0.4341854032186502,0.42052192929659216,0.4213625509507486,0.42517001840873864,0.42687282433033813,0.42858244998964506,0.4315911107948751,0.4337529528246404,0.4333191998718157
0.39802084169931373,0.39802084169931373,0.41716252148596766,0.41716252148596766,0.41716252148596766,0.39802084169931373,0.3984184641221505,0.40161698989146866,0.40403232009130824,0.4064621761207841,0.4089066453384393,0.41054472699570055,0.4150833668281876
0.133158786879919,0.13449638290117918,0.13872850421894145,0.13984208458710168,0.1405425542873084,0.13571170353173392,0.13598312666723827,0.13598312666723827,0.13598312666723827,0.13598312666723827,0.13639148413260313,0.1370746697578976,0.13831328800539092
0.5916307072995503,0.5945941884676037,0.6188470499497303,0.6188470499497303,0.6188470499497303,0.5945941884676037,0.5981706844120427,0.6035758050381723,0.6102484353523365,0.615762691552017,0.6188470499497303,0.6188470499497303,0.6188470499497303
0.33836371656507974,0.33836371656507974,0.34623125162030804,0.3493598263370431,0.35251667111811347,0.33836371656507974,0.33870174157956456,0.33870174157956456,0.33870174157956456,0.340058582111478,0.342445802884297,0.3458857121397661,0.34623125162030804
0.5878345643521319,0.5925537331946678,0.6027045220773931,0.602101215453498,0.602101215453498,0.5943319839822542,0.5943319839822542,0.5943319839822542,0.5943313896502702,0.5973083985497084,0.5973083985497084,0.6003009196025136,0.602103021760757
0.31721162409405856,0.32039805299017265,0.35020533994589725,0.35407691787860984,0.35727638669568035,0.32329319675083884,0.3268672564911331,0.32982085651886295,0.3334670806171137,0.3364803172108636,0.33986030244563054,0.34327424003838947,0.34706919351570265
0.5619178859627766,0.5624798038487394,0.576710113601214,0.5772862464279915,0.5772862464279915,0.5675624186755636,0.5726903877465831,0.5726903877465831,0.5726903877465831,0.5726903877465831,0.5726903877465831,0.5767112670231714,0.5761345557561482
0.32299660677962017,0.3252643772720128,0.34056647545995206,0.342614647011294,0.3432998756197447,0.32526405200763553,0.32526405200763553,0.3268936281624609,0.3291884305897549,0.33083766792054015,0.33282733028713696,0.3361706208291285,0.33886907855283294
0.751371744535589,0.751371744535589,0.7604364408043012,0.7627185067571713,0.7627185067571713,0.751371744535589,0.751371744535589,0.7543809883686942,0.7589178461940669,0.7589178461940669,0.7589178461940669,0.7589178461940669,0.7589178461940669
0.08534266443000182,0.08534266443000182,0.08926879740014339,0.09025567871425354,0.09107123661997613,0.08534266443000182,0.08534266443000182,0.08534266443000182,0.08534266443000182,0.08577023203264958,0.08663180432387879,0.08750203121234319,0.08846938063414696
0.5983740415681569,0.5983740415681569,0.6043829675938746,0.6043829675938746,0.6043817588285438,0.5983740415681569,0.5977756675265887,0.6013706987599446,0.6013706987599446,0.6013706987599446,0.6013706987599446,0.6013706987599446,0.6019720694587046
0.45524420803302135,0.4598171908277341,0.47761454305835604,0.47856977118876604,0.48000643668329895,0.46397213764669243,0.46722923505068115,0.46722876782144607,0.46816369258585677,0.4691000190342329,0.47192166503776345,0.4742855230151821,0.4757093272052793
0.7818507332910003,0.7826318013917073,0.7984324365988065,0.7992300698045363,0.8000284998450409,0.7826318013917073,0.7826318013917073,0.7826318013917073,0.7857670275193923,0.7865520079941172,0.7865520079941172,0.7889132355466512,0.7912823427819109
0.8598742572677174,0.8624555980657062,0.8667747756887328,0.8667739089139572,0.8667739089139572,0.8624555980657062,0.8659105986422423,0.8650446880436,0.8650446880436,0.8641796433555564,0.8641796433555564,0.8641796433555564,0.8641796433555564
0.5589418286991815,0.560620331569707,0.571363958434593,0.5719347504577051,0.5719341785229547,0.5656861440485875,0.5673843327199516,0.5679511491009546,0.5690864811756358,0.5690864811756358,0.5690864811756358,0.5707948776522442,0.5707937360630597
