id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,false,0.30010122621157737,0.9436818214993216,42,true,16,0.10120227979770183,0.9581463397933336,0.7502314768311471,10,10,70
n1,false,0.3460048767356044,0.9998902989885273,0,true,200,0.5481727218504284,0.839166479028135,0.5813693329495575,10,10,70
n2,true,0.11540422598336052,0.2991567602439906,34,true,27,0.7562866910371007,0.4897538187063497,0.32791949711370844,10,10,70
n3,false,0.14089653725270615,0.37069703597877696,12,true,4,0.7392063215693846,0.3351568469418572,0.720591159217119,10,10,70
n5,true,0.22778110970842272,0.3708363424060537,12,true,37,0.6380956031123318,0.22515689624613883,0.5661234206530649,10,10,70
n14,false,0.5016473543342737,0.1596804458205264,27,true,21,0.25252686175872524,0.6583904612525571,0.4042947229053431,10,10,70
n15,true,0.49486914614593985,0.680224385448151,36,true,121,0.10858198914056139,0.8567652018985716,0.782341286609618,10,10,70
n17,true,0.13325358208648747,0.26943251025030973,41,true,4,0.7719123807866101,0.08589820824318845,0.6835464547815845,10,10,70
n21,true,0.6548652412790179,0.180452356989202,19,false,0,0.906345266493115,0.45955892952197,0.4000338620033109,10,10,70
n23,false,0.39029485961170685,0.5794757593468891,48,true,29,0.44456757472126385,0.02885664082556083,0.8498319325065151,10,10,70
n24,false,0.5356708994012698,0.9957013234466581,0,true,200,0.10889016513990134,0.26384982687262404,0.717949072547438,10,10,70
n28,false,0.2512473917366529,0.7664618087941788,59,true,8,0.24798680960554012,0.31781491359718916,0.1662777656007327,10,10,70
n33,false,0.5593249771596943,0.997181795262841,0,false,0,0.34164258215398535,0.30264894714268775,0.9041696363327487,10,10,70
n35,false,0.45124528497822325,0.40625474784683846,45,true,15,0.2819250498114268,0.6613833154969249,0.3290203287826544,10,10,70
n37,true,0.09247536139467304,0.30138066710976624,11,true,12,0.7734352402181001,0.8687696373366603,0.2250511113692506,10,10,70
n38,true,0.37600963120477277,0.48603898515333255,55,true,2,0.39798620548229124,0.4865194597956508,0.8948151301640495,10,10,70
n42,false,0.1395487561033022,0.34886318359146323,32,true,13,0.7296010561670765,0.4747047980898116,0.31378250539965963,10,10,70
n52,true,0.4780267648505534,0.37942398612010236,58,true,17,0.5214512619142971,0.554555914795763,0.8204999227992607,10,10,70
n55,false,0.5639574127597142,0.9928354323196056,11,true,156,0.10390401995047666,0.13295273311721384,0.8191458910524951,10,10,70
n66,true,0.27647940120102854,0.6924326083383421,12,true,17,0.4202320431535899,0.515831759674529,0.7486571459254602,10,10,70
n67,false,0.18923932516952807,0.37751031793427026,70,true,1,0.7410409234522247,0.9161596067886523,0.7384708352560031,10,10,70
n69,true,0.0923361407520123,0.419872017049368,41,true,41,0.8276427881297281,0.5894685969440309,0.2192538576123988,10,10,70
n72,false,0.4607278202946624,0.9986388363224641,0,true,200,0.21085000436408485,0.8928506702061649,0.9888064188684769,10,10,70
n77,true,0.25799941057909853,0.5110684867625686,53,true,20,0.5980394758198857,0.39243780891854596,0.8431861830692604,10,10,70
n78,false,0.16793071941390092,0.3466582076573767,43,true,11,0.6072033114764089,0.09807696960606305,0.9192993413889963,10,10,70
n82,false,0.2218083767492315,0.20605621940832305,12,true,47,0.6986835386110871,0.7206784449953643,0.6562340163351472,10,10,70
n84,false,0.3287490360924326,0.947295486152121,55,true,3,0.1235826988969238,0.9632179646579242,0.6232771068477108,10,10,70
n87,false,0.18030855818195887,0.3082699638804758,37,true,20,0.6975824721886927,0.8066709269191787,0.9713931344041599,10,10,70
n88,false,0.8305466425085575,0.9936250741250134,0,false,0,0.14159164457949022,0.6508019460684087,0.6844635491968452,10,10,70
n89,false,0.3057274754371989,0.45652670613227353,56,true,10,0.5463010021887497,0.31827143300570393,0.14808814651830582,10,10,70
n99,false,0.2573525685963352,0.8559672749066494,36,true,36,0.23605740406517772,0.3833804667058904,0.3925888898206781,10,10,70
n100,true,0.04069625317877783,0.2096984349378771,64,true,107,0.9586282285950017,0.6720074730424781,0.4217147553845394,10,10,70
n103,false,0.36686167867818903,0.8327973957156571,59,true,16,0.1106974620972276,0.766122760809002,0.8563495191222037,10,10,70
n108,false,0.38788202204671357,0.9943697121517964,0,false,0,0.6041206974683636,0.5548298805131822,0.8003835710820582,10,10,70
n113,true,0.1694978017786467,0.3120461666217634,27,true,101,0.5009292448413172,0.7161047078012173,0.443761024003159,10,10,70
n114,false,0.1611756557218524,0.4806159210921773,30,true,13,0.7401988259585492,0.6357918700701783,0.6536218628195447,10,10,70
n121,false,0.6949547524276096,0.9925084227318536,0,false,0,0.7776822510217865,0.4535242945488047,0.9186691986260094,10,10,70
n122,false,0.20460403384443207,0.2681421306535684,26,true,18,0.7257823069238969,0.3447780193169119,0.5956163712124635,10,10,70
n124,true,0.0057233433244066045,0.2214990210457047,27,true,125,1.0228254045944352,0.8159329384167138,0.9135217179573638,10,10,70
n125,false,0.10124891736770679,0.46864123098173227,44,true,39,0.7757904706265986,0.6062197963470825,0.969710634176983,10,10,70
n127,true,0.3642492230486394,0.7697724476263655,29,true,200,0.05718018089963424,0.6670649505800343,0.31410661224731556,10,10,70
n130,false,0.9799446907811176,0.9986804947670105,0,true,200,0.15811559282316462,0.46554627162634465,0.9652721993487944,10,10,70
n139,false,0.0874597283539792,0.9904164301826813,0,true,200,0.14026193186099048,0.8944928606135096,0.5865229107886737,10,10,70
n142,false,0.17145281103395882,0.3379410424366251,11,true,12,0.4910104147115271,0.14687201042881792,0.5441120816603204,10,10,70
n145,false,0.0,0.7927255185689535,11,true,30,0.4543810239127879,0.1288196908441796,0.841338670300645,10,10,70
n146,true,0.24464811348887805,0.36442696991816487,58,true,8,0.6941891639490443,0.09995160066956021,0.4485926247757456,10,10,70
n147,true,0.8638205026373571,0.12191851902602335,13,false,0,0.02218807933130784,0.5880594365212946,0.6540299628406137,10,10,70
n148,true,0.10938362151092629,0.05613792158667277,11,false,0,0.04424568240255167,0.27037260923587214,0.792330481282643,10,10,70
n150,false,0.15794091614352243,0.4517890758401104,43,true,20,0.7508903810448595,0.8096656484239992,0.6034435814365745,10,10,70
n160,true,0.9376260259258813,0.0835312270597732,13,false,0,0.6222089679789455,0.34893327935885754,0.6298521736925562,10,10,70
n163,false,0.01281469677895587,0.0835546417393891,36,true,17,0.9868226888204323,0.7759102870772052,0.38175146963549156,10,10,70
n166,false,0.7057246055365558,0.9992879449035788,0,true,200,1.0777090423425688,0.3792271950599626,0.6648521438493444,10,10,70
n169,true,0.02395374445991876,0.3087785154746371,12,true,36,0.8846403605671547,0.7271364676558167,0.42929498450884906,10,10,70
n182,true,0.021188078680663927,0.11290720599553272,18,true,196,0.9444410108664592,0.10697589358326881,0.7289501543266919,10,10,70
n183,true,0.18705744068518018,0.33147353870010515,53,true,3,0.7611649667797337,0.6673519729110923,0.6337274013401274,10,10,70
n186,true,0.06693860588355624,0.181514254774285,64,true,14,0.8757013095408611,0.7452005229766985,0.7065276134621497,10,10,70
n200,false,0.6165201725041674,0.9962883406409703,42,true,20,0.07666185208349055,0.7864585530982606,0.6932690467399123,10,10,70
n203,true,0.0,0.16380064082615062,49,true,179,0.8189481835614677,0.24110595412452018,0.7086822229810628,10,10,70
n205,true,0.13810228122067467,0.4574121077518679,12,true,25,0.6666297398208955,0.36290746573950705,0.44579293386977603,10,10,70
n206,true,0.32321884217936936,0.12491648434020108,12,false,0,0.7536184840631226,0.16917972746461274,0.44535967527237097,10,10,70
n208,true,0.5282866538706986,0.12832267867350616,13,false,0,0.6779326961846854,0.979326812460489,0.6770799633404999,10,10,70
n210,false,0.2685839323591347,0.9917345030661237,0,true,200,0.9915021207335696,0.815619762521175,0.6912754134345048,10,10,70
n211,false,0.6424866526956365,0.9959542173168446,0,false,0,0.5408733888276103,0.682396197388444,0.9797032965573647,10,10,70
n215,true,0.626531229093311,0.0592526803555989,12,false,0,0.06610808643041782,0.8869766519226894,0.5636803082636546,10,10,70
n216,false,0.869535263105929,0.9979386034970594,0,false,0,0.8992146678003349,0.2196030123022653,0.6845109445064904,10,10,70
n217,false,0.1388898404173597,0.42667098960479943,27,true,8,0.7832370496703196,0.7350257573494168,0.814766213679777,10,10,70
n218,true,0.9508068098556501,0.08236168925213423,12,false,0,0.5290423976953892,0.7325759102242291,0.3619071200512861,10,10,70
n223,true,0.07831503036196108,0.1249402023737715,12,false,0,0.5163174686116344,0.4044716558272553,0.4881877085687498,10,10,70
n227,true,0.30016078898548076,0.4415500600896167,64,true,14,0.5519606005791975,0.35060579560536204,0.9612484311336541,10,10,70
n234,true,0.2513636978287141,0.6426546248066757,60,true,32,0.4812182944228339,0.17702440140580106,0.8430814509265077,10,10,70
n249,true,0.4259554653827983,0.5927898629583825,12,true,49,0.22150340912079639,0.3475832751859884,0.337534408686846,10,10,70
n250,true,0.12303206771457494,0.13714620698799992,27,true,131,0.8178998833938679,0.37975996340622,0.4105737838681822,10,10,70
n252,false,0.40059035754920086,0.9998683511012016,63,true,74,0.21386817496575822,0.701827437353175,0.7228563507718713,10,10,70
n260,true,0.02467184414339861,0.1607965137848441,62,true,79,0.942649058802458,0.12186574193030042,0.9348137345633849,10,10,70
