id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,1.4486407108293964E-4,0.05990309810344999,50,true,35,1.0047178256031137,0.6152986089983369,0.40523617252740374,10,10,70
n1,false,0.322211041237982,0.3842187301152096,61,true,16,0.5712136324257819,0.7544440358857036,0.28375341222340245,10,10,70
n2,true,0.09274304648841754,0.2211568853432461,12,true,6,0.8312700701295319,0.041916624317980655,0.9579381700982283,10,10,70
n3,false,0.35010503187514197,0.5331655017355579,49,true,10,0.3024988633338343,0.5097914573322336,0.5126437838044546,10,10,70
n4,false,0.4733516994987215,0.7130288171942067,62,true,12,0.33306020086927096,0.9898354812097363,0.673005369265226,10,10,70
n7,true,0.1925093099765401,0.595914246533547,32,true,52,0.3769726531560184,0.12792366531823757,0.2843718392996571,10,10,70
n8,true,0.3798099121176524,0.6525160765609807,12,true,6,0.45274074141145343,0.7862702710218271,0.7637846811230801,10,10,70
n9,false,0.11806312086529724,0.2083856402060309,11,true,4,0.7661676719293623,0.6219106840106566,0.7306846249440265,10,10,70
n11,false,0.7257028437135369,0.990746251535971,0,false,0,0.10380064504182758,0.3355414183009636,0.7053512570968609,10,10,70
n16,false,0.2670268663410164,0.34725622286308533,12,true,21,0.5248848821678799,0.17749601926133735,0.790206554825811,10,10,70
n19,true,0.04035930396653631,0.10028352424877927,41,true,76,0.8833246132298938,0.2718379110800876,0.8833472675525831,10,10,70
n28,true,0.2594523964803574,0.6347983358949857,58,true,10,0.3517200260875279,0.37211595410433734,0.7956561461354233,10,10,70
n29,true,0.14024209851184355,0.5187219085425694,50,true,36,0.5856770853612424,0.30060947779809577,0.799034402036365,10,10,70
n32,false,0.46950449627498064,0.9938270923552711,58,true,217,0.5612214656997822,0.9846896393329483,0.6117385726146283,10,10,70
n35,false,0.4833074928255287,0.9906937005658528,50,true,281,0.2999221646170586,0.6122706730153082,0.6178913147762618,10,10,70
n36,true,0.10270710595633854,0.39790524379715025,60,true,42,0.6872330565642601,0.1431577921752425,0.44528655553387064,10,10,70
n37,true,0.26239028221406446,0.5501834988948725,12,true,83,0.42096391287975216,0.023604327534633374,0.9490724792179376,10,10,70
n38,false,0.19531922982462155,0.6433263584063341,51,true,2,0.463334990100273,0.6448502197953897,0.8707856752556773,10,10,70
n42,true,0.025820017079462538,0.023030592468288872,39,true,226,0.9603087044064254,0.23207053591546772,0.37977129100813367,10,10,70
n46,false,0.3605398320221896,0.8617941651236392,54,true,2,0.27919925629157644,0.016800178544835898,0.7219782173831802,10,10,70
n48,false,0.07974830395761526,0.26345897280448977,11,true,2,0.788125193969139,0.06794029959656178,0.5234559272702162,10,10,70
n50,false,0.333645652864548,0.6605981447097569,12,true,10,0.41988020378486657,0.381945035490754,0.6801448035325033,10,10,70
n53,true,0.47348287384683396,0.5911779738610049,12,true,19,0.4502952064412664,0.6512552304449805,0.48415236603669143,10,10,70
n56,false,0.29908618398157705,0.7494515608571741,52,true,9,0.38495437582157827,0.3004093686677797,0.7242243606910624,10,10,70
n57,false,0.12924405098303154,0.22269008673972426,59,true,5,0.74448239766425,0.6106301397190694,0.7234243958532212,10,10,70
n63,true,0.005454540491927229,0.02233614607835593,12,false,0,0.45202446725090023,0.360132243961632,0.4830931991608479,10,10,70
n66,false,0.3006831992007323,0.5316552316089599,53,true,11,0.40263792404643856,0.4386462161942557,0.9691845765875529,10,10,70
n68,true,0.0,0.033804188781781146,12,true,226,0.6671664463019455,0.321015004174979,0.740656668378998,10,10,70
n71,false,0.5197932907651431,0.9976569226961071,0,false,0,1.0888417288048249,0.22774748678825774,0.558305247738107,10,10,70
n74,true,0.07222894070687794,0.5062493262909956,13,true,5,0.7464515088184013,0.12220676025913435,0.7963771297659196,10,10,70
n76,false,0.5844133704328843,0.9909012938076404,49,true,230,0.5224747532777894,0.4283234946101067,0.41868070305200966,10,10,70
n77,false,0.31555716671172784,0.9903085209083484,33,true,125,0.6408045500816361,0.6729697786164951,0.5601887497336799,10,10,70
n80,false,0.5004612856403191,0.7924820692201037,12,true,8,0.16706263193423523,0.4137366505071859,0.45958829142907864,10,10,70
n91,false,0.33235705709333235,0.7509797949741447,59,true,11,0.36103358108676853,0.7905781542657346,0.4704281852815266,10,10,70
n92,true,0.0,0.18867663783882513,12,true,67,0.5981937482074539,0.04894886024126799,0.7864556996234948,10,10,70
n95,false,0.16166415742017803,0.996600769049186,12,true,40,0.19929850413205594,0.737499240204998,0.12683244897361035,10,10,70
n99,true,0.03141316486975081,0.06234486749542806,66,true,191,0.8582357919260967,0.3346880746974773,0.8870230694769015,10,10,70
n101,true,0.0,0.06632187290676196,21,true,218,0.5238702504662922,0.2597690050396035,0.778144788886844,10,10,70
n103,true,0.09978712336108202,0.6654397139698821,65,true,26,0.3054328054862344,0.1956335322634225,0.46300032171894523,10,10,70
