id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,0.03850247023928988,0.33943629536233166,32,true,22,0.9605360322309494,0.6152986089983369,0.40523617252740374,10,10,70
n1,true,0.024444516478776324,0.5055876379778903,12,false,0,0.5189612642713386,0.7544440358857036,0.28375341222340245,10,10,70
n2,false,0.16458608574947683,0.6348620504412205,25,true,1,0.7805518856673642,0.041916624317980655,0.9579381700982283,10,10,70
n3,true,0.21019455119706523,0.8397861435274917,23,true,38,0.2729094310065913,0.5097914573322336,0.5126437838044546,10,10,70
n4,false,0.5768135771235292,0.8321620790628108,30,true,3,0.3001829801033566,0.9898354812097363,0.673005369265226,10,10,70
n7,false,0.485973288130693,0.42182287540028135,11,true,31,0.3248144503018109,0.12792366531823757,0.2843718392996571,10,10,70
n8,true,0.461557903954901,0.7926188815048347,33,true,3,0.4121501050260687,0.7862702710218271,0.7637846811230801,10,10,70
n9,true,0.17320165290311307,0.12076813405970353,12,true,16,0.6562143489507494,0.6219106840106566,0.7306846249440265,10,10,70
n11,false,0.7257028437135369,0.990746251535971,0,false,0,0.07768149647385932,0.3355414183009636,0.7053512570968609,10,10,70
n16,false,0.3602071908195556,0.4950085132707956,33,true,2,0.4740168798309901,0.17749601926133735,0.790206554825811,10,10,70
n19,true,0.10084727317489563,0.3587207190340227,31,true,11,0.8369243971872696,0.2718379110800876,0.8833472675525831,10,10,70
n28,true,0.4076962171613036,0.8694128448530754,30,true,13,0.3208264902090808,0.37211595410433734,0.7956561461354233,10,10,70
n29,false,0.3265592895776832,0.5934023352134912,35,true,3,0.5220889890830119,0.30060947779809577,0.799034402036365,10,10,70
n32,false,0.3348185274293581,0.7705887653598884,20,true,3,0.442853501162093,0.9846896393329483,0.6117385726146283,10,10,70
n35,false,0.48541583366708635,0.6146724593067485,37,true,11,0.22557808970108087,0.6122706730153082,0.6178913147762618,10,10,70
n36,false,0.20928718487702364,0.46438747910807615,60,true,6,0.6193945310985117,0.1431577921752425,0.44528655553387064,10,10,70
n37,false,0.3742561650234746,0.7386039983927577,12,true,18,0.3760088102943111,0.023604327534633374,0.9490724792179376,10,10,70
n38,false,0.4669208244071353,0.6397978132587375,25,true,2,0.41676531846057197,0.6448502197953897,0.8707856752556773,10,10,70
n42,true,0.021281798568466792,0.39206128628173337,45,true,31,0.9603106250267152,0.23207053591546772,0.37977129100813367,10,10,70
n46,false,0.2523373251140769,0.6671788537994601,34,true,11,0.2454288685751082,0.016800178544835898,0.7219782173831802,10,10,70
n48,false,0.15933991804547973,0.4969150310915183,36,true,2,0.7275727006339568,0.06794029959656178,0.5234559272702162,10,10,70
n50,true,0.41538454530028046,0.7407400566743774,28,true,11,0.3776770276594552,0.381945035490754,0.6801448035325033,10,10,70
n53,true,0.3465889881422044,0.5998129384317427,27,true,18,0.4062528900946809,0.6512552304449805,0.48415236603669143,10,10,70
n56,true,0.47149837451838944,0.434338308932257,30,true,32,0.33036935031363174,0.3004093686677797,0.7242243606910624,10,10,70
n57,true,0.24907337605895236,0.765341740329046,31,true,30,0.7067883032087876,0.6106301397190694,0.7234243958532212,10,10,70
n63,true,0.005454540491927229,0.4119094996245381,12,false,0,0.45202446725090023,0.360132243961632,0.4830931991608479,10,10,70
n66,false,0.37728296152502505,0.5843491187248138,17,true,19,0.35964166796079655,0.4386462161942557,0.9691845765875529,10,10,70
n68,true,0.3531858210581249,0.3034321780124246,49,true,21,0.6474603456598239,0.321015004174979,0.740656668378998,10,10,70
n71,false,0.5197932907651431,0.9976569226961071,0,false,0,0.8148586637651366,0.22774748678825774,0.558305247738107,10,10,70
n74,true,0.03478962254686441,0.3374832946806114,11,false,0,0.648987599995903,0.12220676025913435,0.7963771297659196,10,10,70
n76,true,0.41398889529335,0.6753643064206597,13,true,16,0.4139305002662946,0.4283234946101067,0.41868070305200966,10,10,70
n77,false,0.3521226225495656,0.638966561444468,11,true,10,0.535296841206612,0.6729697786164951,0.5601887497336799,10,10,70
n80,false,0.499110991012908,0.6987310596154777,16,true,21,0.1472963791452193,0.4137366505071859,0.45958829142907864,10,10,70
n91,true,0.326034591842261,0.48099849347627116,31,true,8,0.31201614328932664,0.7905781542657346,0.4704281852815266,10,10,70
n92,true,0.23150494984381226,0.3558666321359215,39,true,30,0.5445564792618536,0.04894886024126799,0.7864556996234948,10,10,70
n95,false,0.4369233792169482,0.9909363516311551,15,true,25,0.17396909635491817,0.737499240204998,0.12683244897361035,10,10,70
n99,true,0.1075717469641935,0.3133232523364904,26,true,18,0.8172224718683643,0.3346880746974773,0.8870230694769015,10,10,70
n101,true,0.505137710385797,0.5386628222212886,33,true,39,0.5089066141117399,0.2597690050396035,0.778144788886844,10,10,70
n103,false,0.5161452008756149,0.36319072274575637,12,true,8,0.2644937858719917,0.1956335322634225,0.46300032171894523,10,10,70
n108,true,0.05150531004607221,0.4002263845709122,25,true,14,0.925512104671501,0.19596436066977801,0.6266525275182786,10,10,70
n110,true,0.4190981725818363,0.79051305993741,31,true,36,0.48817391753154354,0.6958295437621999,0.7155668417598838,10,10,70
n116,true,0.2449883409469791,0.421561066890776,54,true,8,0.5997084978197507,0.6055836008657831,0.8012056047791702,10,10,70
n121,true,0.20443337072370665,0.6301055289160519,26,true,17,0.5917238000867474,0.2796297782207636,0.501748938057558,10,10,70
n123,true,0.9383305477744242,0.5394815883345969,13,false,0,0.7542373370704429,0.687337804976039,0.7548267300164349,10,10,70
n124,false,0.3042423989711536,0.7163309987548224,45,true,6,0.49539891594842667,0.30701698999378546,0.5015880967965463,10,10,70
n125,true,0.16030349312593992,0.37174350869466577,40,true,9,0.6259578900809575,0.5253425303483746,0.7359993531074172,10,10,70
n126,false,0.1331062694322535,0.5025503447593961,15,true,1,0.6450499481806573,0.560104773675348,0.22821105326302066,10,10,70
n132,true,0.3565238511104265,0.5143198945585231,18,true,25,0.6492900042134417,0.42034892304794236,0.13244010417814167,10,10,70
n142,false,0.1903294680435293,0.5885168596676299,25,true,3,0.5933360343376763,0.8465037571631826,0.8737565052165837,10,10,70
n146,false,0.24544121146971792,0.9994294197233544,0,false,0,0.2551716856562271,0.16380879601043707,0.5726759275673617,10,10,70
n150,true,0.9309202720940749,0.34175676784212355,12,false,0,0.25302313482281147,0.7496999911491352,0.7755652527895136,10,10,70
n153,true,0.18875828448912563,0.5907551562931106,34,true,5,0.7168618564037382,0.6926109238846215,0.8506777987735326,10,10,70
n164,true,0.18560169172565533,0.9373203616085296,66,true,22,0.7122311043003574,0.3754712456333525,0.9508546455326212,10,10,70
n166,true,0.34776695512325784,0.8598421091029894,27,false,0,0.33702798761694897,0.27315448186616476,0.6963562547297836,10,10,70
n168,false,0.5337949935514879,0.6095185983926106,12,true,34,0.2059909874820371,0.2330334018219558,0.8187259688767251,10,10,70
n170,true,0.7284572621890021,0.24285695371633756,11,false,0,0.762642399457085,0.6156337945672341,0.24397604156389302,10,10,70
n172,false,0.40308448945002995,0.48317230747679113,12,true,26,0.1987353942074122,0.30289666084801525,0.4956764202318439,10,10,70
n174,false,0.26644463073366675,0.4265058965961798,26,true,10,0.5609490060729082,0.7779946629807211,0.9816637902795541,10,10,70
n178,true,0.9055878529664974,0.35619914240768824,12,false,0,0.4117891737372753,0.5368236598416777,0.5220689921054827,10,10,70
n188,true,0.07985434837596916,0.5715821134502851,32,true,19,0.8608110677619729,0.16274178699462505,0.7400589923010112,10,10,70
n192,false,0.06652722068091296,0.3687061561916038,13,true,18,0.8733437197562137,0.8087712179884754,0.8669025757704449,10,10,70
n195,true,0.027180218712650566,0.6404195393491325,31,true,17,0.9664163538072745,0.6872333241161019,0.9388659017471385,10,10,70
n197,false,0.8293783524702713,0.9966262737824847,0,false,0,0.1641850599478971,0.390546695949635,0.8349761325376706,10,10,70
n207,true,0.23114357045002848,0.5564524369523937,42,true,27,0.19272318021035476,0.114499442222054,0.5852633032385886,10,10,70
n208,false,0.23787417481486567,0.375261467843315,63,true,2,0.4454052190240787,0.19166298883970218,0.47537321517181763,10,10,70
n210,false,0.19427883393224366,0.3259239172223188,27,true,4,0.6522509447633221,0.25698099805794206,0.9362157777921595,10,10,70
n214,true,0.5266106463858151,0.6004608602198848,34,true,15,0.47481046750553535,0.11871954720571537,0.47540635449055013,10,10,70
n217,false,0.22965652695100447,0.7002151153440145,0,true,60,0.9242471487703702,0.5295658947051967,0.9035818423067863,10,10,70
n228,false,0.22859577719104754,0.48383026062883466,18,true,6,0.7465513351428907,0.07868433235211086,0.6021517305580433,10,10,70
n230,false,0.12884653281241043,0.9084507661596294,46,true,4,0.6153026237621221,0.8216984854434308,0.8587222106619927,10,10,70
n232,false,0.06317497614648837,0.7855022810194542,0,false,0,0.1366210956929404,0.2675596339640117,0.730263755897321,10,10,70
n234,true,0.262226729670415,0.5733409338869991,33,true,6,0.5804366520901035,0.2267971241887326,0.33623867530875584,10,10,70
n240,true,0.32789166935149405,0.5659899330740434,26,true,19,0.4364260145618073,0.493765605402955,0.40438772669372847,10,10,70
n250,false,0.28388023011494573,0.45918694201349364,24,true,4,0.5189573723592361,0.08393975872401166,0.46403952726322095,10,10,70
n251,false,0.7669590208389463,0.6296399593428325,11,true,40,0.02079168420823849,0.45469080175902005,0.6572460696356927,10,10,70
n253,false,0.04720559804021557,0.9986464173295357,0,false,0,0.07529125105281527,0.6109598534100191,0.43149645872314646,10,10,70
n254,false,0.5276934092746589,0.9962815607274998,13,true,57,0.35997845169865733,0.7481758105210776,0.920030344981863,10,10,70
n262,true,0.4805263027748904,0.49049272262480104,25,true,10,0.2530196689029225,0.12474837875787259,0.9757005927079598,10,10,70
n266,false,0.1159475412257667,0.5772050307973777,31,true,2,0.7946649088586801,0.36156142383722784,0.8461126363587974,10,10,70
n271,false,0.2019247021170217,0.6053617276225338,27,true,2,0.46199566181563,0.5394729138022778,0.8991988945558125,10,10,70
n272,true,0.40754726595802593,0.3340717589694997,11,false,0,0.23051475812964273,0.7124776991397269,0.9836321618440851,10,10,70
n273,true,0.10748586275671845,0.6502648886565158,29,true,19,0.7842432462120765,0.6920611663041074,0.6115655207389615,10,10,70
n277,false,0.2411801007605338,0.7939127151537249,19,true,27,0.1599733234059313,0.5798752416101413,0.37383205729864666,10,10,70
n279,true,0.06744999403558694,0.3783846229727659,12,false,0,0.6635274435725821,0.28198567642982086,0.7545273749958564,10,10,70
n292,true,0.5843056968073732,0.38709481553616815,11,false,0,0.547234602492692,0.38994143418181637,0.9462363987671188,10,10,70
n294,true,0.07464484806545746,0.6498901152709436,32,true,60,0.8443917644795657,0.7168673559608154,0.9700115687500265,10,10,70
n295,true,0.41056484544250005,0.7181164766386133,13,false,0,0.031962072173389,0.02699907325760964,0.4436257239444463,10,10,70
