id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,0.03946492830508286,0.19506205816206013,12,true,16,0.9682453328614381,0.6152986089983369,0.40523617252740374,10,10,70
n1,false,0.33158861857851146,0.37681770431481526,56,true,16,0.5289091888289521,0.7544440358857036,0.28375341222340245,10,10,70
n2,true,0.19469684395167217,0.4456107740249836,53,true,16,0.7931324411953158,0.041916624317980655,0.9579381700982283,10,10,70
n3,true,0.24190822046480456,0.6013553775693693,53,true,10,0.27592483433181114,0.5097914573322336,0.5126437838044546,10,10,70
n4,true,0.5341302970603685,0.8713804669033839,13,true,16,0.30870040137658117,0.9898354812097363,0.673005369265226,10,10,70
n7,false,0.4461930589055754,0.7889132007997307,31,true,50,0.3473103009696705,0.12792366531823757,0.2843718392996571,10,10,70
n8,false,0.31725023709359795,0.6272747472713509,61,true,8,0.421311987809336,0.7862702710218271,0.7637846811230801,10,10,70
n9,false,0.24085373188706222,0.11673673394725606,67,true,25,0.6788963726727962,0.6219106840106566,0.7306846249440265,10,10,70
n11,false,0.7257028437135369,0.990746251535971,0,false,0,0.08406393285008364,0.3355414183009636,0.7053512570968609,10,10,70
n16,false,0.25626617193359963,0.5288088883409434,43,true,6,0.4899098739671404,0.17749601926133735,0.790206554825811,10,10,70
n19,true,0.10760284765683921,0.2061441357809365,65,true,5,0.8385948899190127,0.2718379110800876,0.8833472675525831,10,10,70
n28,true,0.22520933913014668,0.6225705122784818,65,true,11,0.32502072592571074,0.37211595410433734,0.7956561461354233,10,10,70
n29,false,0.25223406738415494,0.633921277736698,36,true,20,0.5417564590147936,0.30060947779809577,0.799034402036365,10,10,70
n32,false,0.46950449627498064,0.7156579447521805,58,true,6,0.45451050508983776,0.9846896393329483,0.6117385726146283,10,10,70
n35,false,0.4833074928255287,0.9906937005658528,50,true,70,0.2428947979702864,0.6122706730153082,0.6178913147762618,10,10,70
n36,false,0.1755877339772925,0.4672056028586602,12,true,10,0.6369699291487693,0.1431577921752425,0.44528655553387064,10,10,70
n37,true,0.3686870722652251,0.6859531870136175,12,true,21,0.386678881134191,0.023604327534633374,0.9490724792179376,10,10,70
n38,true,0.21491962499404524,0.618440515686848,51,true,5,0.4268805731348793,0.6448502197953897,0.8707856752556773,10,10,70
n42,true,0.025820017079462538,0.19199019528996217,39,true,15,0.9603087044064254,0.23207053591546772,0.37977129100813367,10,10,70
n46,false,0.7478591970840028,0.6986218619653741,46,true,4,0.25289798199929475,0.016800178544835898,0.7219782173831802,10,10,70
n48,true,0.1410817508909308,0.3418788779509159,53,true,8,0.7326758853039207,0.06794029959656178,0.5234559272702162,10,10,70
n50,false,0.4220750931123618,0.5862180963466637,11,true,1,0.38607259183656467,0.381945035490754,0.6801448035325033,10,10,70
n53,false,0.2900628546355398,0.7519541166077742,63,true,11,0.4240919784524867,0.6512552304449805,0.48415236603669143,10,10,70
n56,true,0.25090564290528006,0.6785027602916558,67,true,7,0.3486889590259338,0.3004093686677797,0.7242243606910624,10,10,70
n57,true,0.09465747096489592,0.6304071763198502,12,true,11,0.7181771004875984,0.6106301397190694,0.7234243958532212,10,10,70
n63,true,0.005454540491927229,0.18620107378971365,12,false,0,0.45202446725090023,0.360132243961632,0.4830931991608479,10,10,70
n66,false,0.41812262177682735,0.6899051192084055,65,true,3,0.3735620722854958,0.4386462161942557,0.9691845765875529,10,10,70
n68,true,0.0,0.281802251278128,12,true,15,0.6671664463019455,0.321015004174979,0.740656668378998,10,10,70
n71,false,0.5197932907651431,0.9976569226961071,0,false,0,0.8818087588736454,0.22774748678825774,0.558305247738107,10,10,70
n74,false,0.24183667870845343,0.28932794832287284,39,true,10,0.6674053747312617,0.12220676025913435,0.7963771297659196,10,10,70
n76,false,0.5844133704328843,0.5789968636288044,49,true,19,0.42313111404760084,0.4283234946101067,0.41868070305200966,10,10,70
n77,true,0.4428700869942006,0.8172215718127264,14,true,10,0.5593612183045997,0.6729697786164951,0.5601887497336799,10,10,70
n80,true,0.5655815255366876,0.7926010885019985,65,true,14,0.15269214247876386,0.4137366505071859,0.45958829142907864,10,10,70
n91,false,0.21081486451332299,0.6151845317063498,49,true,7,0.3273496755579456,0.7905781542657346,0.4704281852815266,10,10,70
n92,false,0.18856761507942854,0.3580261998529254,37,true,3,0.5611294759531942,0.04894886024126799,0.7864556996234948,10,10,70
n95,false,0.25797156179650393,0.5526532532376833,46,true,3,0.17484015874669204,0.737499240204998,0.12683244897361035,10,10,70
n99,false,0.05403497899607538,0.3028641075915918,65,true,2,0.8387329580747857,0.3346880746974773,0.8870230694769015,10,10,70
n101,false,0.0,0.47113057378480017,65,true,7,0.5207385217064178,0.2597690050396035,0.778144788886844,10,10,70
n103,false,0.10353131024073549,0.5032006043740896,12,true,5,0.2763836044144794,0.1956335322634225,0.46300032171894523,10,10,70
n108,false,0.05027560495544699,0.19210763542718406,47,true,3,0.9264366903385557,0.19596436066977801,0.6266525275182786,10,10,70
n110,false,0.12636052464149025,0.9333102239326798,44,true,34,0.5111421574164655,0.6958295437621999,0.7155668417598838,10,10,70
n116,false,0.22762370219660205,0.37615856972461764,67,true,7,0.6167271523689586,0.6055836008657831,0.8012056047791702,10,10,70
n121,false,0.2646231350643614,0.5970109454395259,68,true,9,0.6079067394249179,0.2796297782207636,0.501748938057558,10,10,70
n123,true,0.9383305477744242,0.24386922644232747,13,false,0,0.7542373370704429,0.687337804976039,0.7548267300164349,10,10,70
n124,true,0.0,0.6652679008261054,13,true,13,0.5104768754885259,0.30701698999378546,0.5015880967965463,10,10,70
n125,true,0.06171303668785057,0.2557605338661252,37,true,19,0.635411363439883,0.5253425303483746,0.7359993531074172,10,10,70
n126,false,0.11331739915165413,0.4574843268134197,62,true,5,0.6626919566828843,0.560104773675348,0.22821105326302066,10,10,70
n132,false,0.2259499238375564,0.39106986886410006,47,true,3,0.662397925547267,0.42034892304794236,0.13244010417814167,10,10,70
n142,false,0.1903294680435293,0.9972216977141304,25,true,82,0.6420854748193716,0.8465037571631826,0.8737565052165837,10,10,70
n146,false,0.24544121146971792,0.9994294197233544,0,false,0,0.2761370007266293,0.16380879601043707,0.5726759275673617,10,10,70
n150,true,0.9309202720940749,0.154488976838626,12,false,0,0.25302313482281147,0.7496999911491352,0.7755652527895136,10,10,70
n153,false,0.13688322494044353,0.5377794042061641,12,true,13,0.7349964442662926,0.6926109238846215,0.8506777987735326,10,10,70
n164,true,0.1590806380954341,0.4873844612187039,12,true,11,0.7129411965767903,0.3754712456333525,0.9508546455326212,10,10,70
n166,false,0.21986285606965295,0.6035246673042908,11,true,1,0.34041143179104116,0.27315448186616476,0.6963562547297836,10,10,70
n168,false,0.34991766145840225,0.8615481389679026,34,true,20,0.21676285778986767,0.2330334018219558,0.8187259688767251,10,10,70
n170,true,0.7284572621890021,0.10978194385052976,11,false,0,0.762642399457085,0.6156337945672341,0.24397604156389302,10,10,70
n172,false,0.40308448945002995,0.9989927152441881,12,true,105,0.21506381303054212,0.30289666084801525,0.4956764202318439,10,10,70
n174,true,0.24244881316177763,0.4742239420738688,12,true,15,0.5797561094252568,0.7779946629807211,0.9816637902795541,10,10,70
n178,true,0.9055878529664974,0.1610175605557597,12,false,0,0.4117891737372753,0.5368236598416777,0.5220689921054827,10,10,70
n188,true,0.08169568359504359,0.32196374783355697,48,true,55,0.8668531187184256,0.16274178699462505,0.7400589923010112,10,10,70
n192,false,0.06652722068091296,0.8092243040625056,13,true,97,0.9450990408936593,0.8087712179884754,0.8669025757704449,10,10,70
n195,true,0.027180218712650566,0.2894975862693568,31,true,96,0.9664163538072745,0.6872333241161019,0.9388659017471385,10,10,70
n197,false,0.41523946578503484,0.994933363851318,13,true,29,0.1743322961485235,0.390546695949635,0.8349761325376706,10,10,70
n207,true,0.40020798291582316,0.683781554453091,39,true,24,0.20138729090383822,0.114499442222054,0.5852633032385886,10,10,70
n208,false,0.2283027960407804,0.5520760639833888,37,true,6,0.4696346208944007,0.19166298883970218,0.47537321517181763,10,10,70
n210,false,0.04509951409579427,0.4515674598909007,68,true,1,0.6843034013294401,0.25698099805794206,0.9362157777921595,10,10,70
n214,false,0.5117157489418,0.7993164544361266,62,true,19,0.4971484750059507,0.11871954720571537,0.47540635449055013,10,10,70
n217,false,0.22965652695100447,0.9919266622110829,0,true,139,1.0001847773009775,0.5295658947051967,0.9035818423067863,10,10,70
n228,true,0.1086991297685526,0.38290092696502653,12,true,12,0.7616220148009171,0.07868433235211086,0.6021517305580433,10,10,70
n230,false,0.0,0.9909791964111593,65,true,46,0.6474798898365511,0.8216984854434308,0.8587222106619927,10,10,70
n232,false,0.5718708505506104,0.7449160610663561,12,true,5,0.14276335280204283,0.2675596339640117,0.730263755897321,10,10,70
n234,true,0.1722413923068982,0.600361519991307,64,true,28,0.6017004202795649,0.2267971241887326,0.33623867530875584,10,10,70
n240,true,0.300255419732539,0.4852290726351055,53,true,9,0.4479147269092942,0.493765605402955,0.40438772669372847,10,10,70
n250,false,0.2143569903798502,0.553086021911987,52,true,1,0.5406635920431782,0.08393975872401166,0.46403952726322095,10,10,70
n251,true,0.7669590208389463,0.9182417455503733,65,true,119,0.022276173003681052,0.45469080175902005,0.6572460696356927,10,10,70
n253,false,0.04720559804021557,0.9986464173295357,0,false,0,0.08147730103052951,0.6109598534100191,0.43149645872314646,10,10,70
n254,false,0.5276934092746589,0.9962815607274998,13,true,136,0.3895548588106342,0.7481758105210776,0.920030344981863,10,10,70
n262,false,0.6309722614843541,0.7073125014731388,34,true,5,0.2649227419645561,0.12474837875787259,0.9757005927079598,10,10,70
n266,true,0.10575429972647168,0.35221120536427164,70,true,12,0.8002410780525641,0.36156142383722784,0.8461126363587974,10,10,70
n271,false,0.5310275587670596,0.4790803418425213,49,true,6,0.47132199785558715,0.5394729138022778,0.8991988945558125,10,10,70
n272,true,0.40754726595802593,0.15101501737551493,11,false,0,0.23051475812964273,0.7124776991397269,0.9836321618440851,10,10,70
n273,false,0.11640262741303829,0.3662845909796515,12,true,1,0.7865951830760964,0.6920611663041074,0.6115655207389615,10,10,70
n277,false,0.5598045937070888,0.9955855029634343,68,true,49,0.16817079321580758,0.5798752416101413,0.37383205729864666,10,10,70
n279,true,0.06744999403558694,0.1710463661733132,12,false,0,0.6635274435725821,0.28198567642982086,0.7545273749958564,10,10,70
n292,true,0.5843056968073732,0.17498375341419745,11,false,0,0.547234602492692,0.38994143418181637,0.9462363987671188,10,10,70
n294,false,0.07780411776021717,0.9954226758943203,32,true,65,0.9001708549500971,0.7168673559608154,0.9700115687500265,10,10,70
n295,false,0.9672292462526207,0.9960451996928106,40,true,41,0.034107471876853424,0.02699907325760964,0.4436257239444463,10,10,70
n297,false,0.4685933655009982,0.991484656454191,37,true,83,0.06817823426557791,0.7910333290256839,0.7610799347608648,10,10,70
n298,true,0.0,0.653913112383313,11,true,32,0.42128775443843497,0.09363092553229657,0.9732302343793189,10,10,70
n303,false,0.43606523919547024,0.84581622406705,61,true,3,0.21551294966961937,0.07252112060447202,0.9629861175957619,10,10,70
n305,false,0.07287000661317525,0.8442316053219435,12,true,138,0.9378405101268559,0.1010974535327136,0.7723638858533216,10,10,70
n306,true,0.08648221741129615,0.2904229811283732,12,true,79,0.6973115417482244,0.8920207243356624,0.9724822816440365,10,10,70
n308,false,0.4309130543733761,0.9935107356111685,0,false,0,0.01939619359188609,0.813215666879106,0.21652061016293594,10,10,70
n310,true,0.4375150494185865,0.22617487051562749,13,false,0,0.6566220529970412,0.8320231990730572,0.4919431928458451,10,10,70
n318,true,0.041259705567940674,0.14923693788690715,20,true,137,0.9503222168783552,0.9502312657309584,0.14040728399595692,10,10,70
n320,true,0.5016620644708332,0.19653566879206696,13,false,0,0.7265614533390421,0.5621975223676208,0.38676675335188493,10,10,70
n325,true,0.102766511576706,0.4189813249586636,12,true,13,0.8148451656607257,0.28436413153291384,0.5605516853952184,10,10,70
n338,false,0.04443946817536202,0.3157875004281564,34,true,12,0.8987282807223663,0.2223078765287227,0.3095991433207929,10,10,70
n341,false,0.13398400405996194,0.5444859999218158,12,true,4,0.5102530210868272,0.8707789590615349,0.5900976153165799,10,10,70
n349,true,0.6356565092011579,0.9848021739933053,13,true,37,0.15757027965973897,0.24461168456256788,0.716222310063873,10,10,70
n351,false,0.17993464414482002,0.5151067845064917,12,true,12,0.4652836111769056,0.5696242698248886,0.8557498461184555,10,10,70
n354,true,0.11709928215644012,0.651954599290297,55,true,35,0.8342970443256562,0.860357705962842,0.6983590093627824,10,10,70
n357,false,0.4022477243339021,0.7194663325832096,67,true,6,0.4390418247647757,0.7357787125714256,0.41491408335687097,10,10,70
n360,false,0.22652017656123596,0.9920680497861095,0,true,139,0.7410836337479261,0.30503791221112253,0.7023623199045712,10,10,70
n362,false,0.6102313796876625,0.9906587439672744,39,true,65,0.09024495974428756,0.41960948610781024,0.9812125395873982,10,10,70
