id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,0.019242119387049145,0.10233954631875944,11,true,24,0.9818872674817644,0.6152986089983369,0.40523617252740374,10,10,70
n1,false,0.3466863014113951,0.42274335865666973,53,true,8,0.5504789760076343,0.7544440358857036,0.28375341222340245,10,10,70
n2,false,0.07338602472021433,0.2855539418559576,12,true,3,0.8059133462515213,0.041916624317980655,0.9579381700982283,10,10,70
n3,false,0.1416965600949451,0.9966033315080595,56,true,19,0.29680935002083736,0.5097914573322336,0.5126437838044546,10,10,70
n4,true,0.48156831006854905,0.7098628487386834,64,true,7,0.31873219700504224,0.9898354812097363,0.673005369265226,10,10,70
n7,false,0.38825472885626605,0.7102753555601982,31,true,28,0.3625622319049848,0.12792366531823757,0.2843718392996571,10,10,70
n8,true,0.4010755553247436,0.7037255161462932,11,true,4,0.43849378405113637,0.7862702710218271,0.7637846811230801,10,10,70
n9,true,0.03936218750700041,0.2159272790908694,21,true,12,0.7302800003018988,0.6219106840106566,0.7306846249440265,10,10,70
n11,false,0.7257028437135369,0.990746251535971,0,false,0,0.09290037180477195,0.3355414183009636,0.7053512570968609,10,10,70
n16,true,0.2822041074595713,0.3976680106104729,13,true,37,0.5038121361409827,0.17749601926133735,0.790206554825811,10,10,70
n19,true,0.09745655029786185,0.18559595553734903,12,true,25,0.8684458655693098,0.2718379110800876,0.8833472675525831,10,10,70
n28,false,0.5326054159404846,0.5833892580073244,12,true,8,0.3365899635029651,0.37211595410433734,0.7956561461354233,10,10,70
n29,false,0.2613505665361903,0.6970992960300066,44,true,5,0.5666767740820035,0.30060947779809577,0.799034402036365,10,10,70
n32,false,0.46950449627498064,0.9938270923552711,58,true,106,0.5022866939537743,0.9846896393329483,0.6117385726146283,10,10,70
n35,false,0.4833074928255287,0.9906937005658528,50,true,170,0.2684268541316782,0.6122706730153082,0.6178913147762618,10,10,70
n36,false,0.12812757494411722,0.4206351539735379,12,true,3,0.6596437780757857,0.1431577921752425,0.44528655553387064,10,10,70
n37,false,0.27607592199358866,0.6053489899634896,13,true,13,0.4024506969860999,0.023604327534633374,0.9490724792179376,10,10,70
n38,false,0.3099577815704938,0.5795191812856565,11,true,3,0.44296058723545056,0.6448502197953897,0.8707856752556773,10,10,70
n42,true,0.025820017079462538,0.07027462068348939,39,true,115,0.9603087044064254,0.23207053591546772,0.37977129100813367,10,10,70
n46,false,0.5500087492377432,0.8662007629720738,12,true,1,0.2666550010163423,0.016800178544835898,0.7219782173831802,10,10,70
n48,false,0.12062211757179314,0.4591910098123615,69,true,19,0.772530079728864,0.06794029959656178,0.5234559272702162,10,10,70
n50,false,0.4984852755561392,0.6983341050319992,44,true,6,0.40383077987617566,0.381945035490754,0.6801448035325033,10,10,70
n53,false,0.3406682203105692,0.5325430412252011,50,true,1,0.432219632815718,0.6512552304449805,0.48415236603669143,10,10,70
n56,false,0.23557960577830817,0.5310628081398917,13,true,6,0.3593012955680055,0.3004093686677797,0.7242243606910624,10,10,70
n57,false,0.17344121241382196,0.3374255874291645,12,true,6,0.7261137626077295,0.6106301397190694,0.7234243958532212,10,10,70
n63,true,0.005454540491927229,0.06815561498683823,12,false,0,0.45202446725090023,0.360132243961632,0.4830931991608479,10,10,70
n66,true,0.364728137048638,0.4984698780592076,12,true,26,0.38262951207403184,0.4386462161942557,0.9691845765875529,10,10,70
n68,true,0.0,0.10314873781140015,12,true,115,0.6671664463019455,0.321015004174979,0.740656668378998,10,10,70
n71,false,0.5197932907651431,0.9976569226961071,0,false,0,0.9745007018189327,0.22774748678825774,0.558305247738107,10,10,70
n74,false,0.08565661730871472,0.494021266123894,11,true,20,0.7136260901007351,0.12220676025913435,0.7963771297659196,10,10,70
n76,false,0.5844133704328843,0.9909012938076404,49,true,119,0.46760883632808026,0.4283234946101067,0.41868070305200966,10,10,70
n77,false,0.31555716671172784,0.5560717553882688,33,true,14,0.5735126302229139,0.6729697786164951,0.5601887497336799,10,10,70
n80,true,0.4206987742416611,0.7430161821464081,45,true,18,0.15907857575845008,0.4137366505071859,0.45958829142907864,10,10,70
n91,false,0.26289977506699946,0.63709791581315,37,true,1,0.3427505623325014,0.7905781542657346,0.4704281852815266,10,10,70
n92,false,0.11901921520115319,0.42649980853618685,12,true,15,0.5916541105857714,0.04894886024126799,0.7864556996234948,10,10,70
n95,true,0.35860032449628776,0.6990613641176026,11,true,61,0.1852749980414966,0.737499240204998,0.12683244897361035,10,10,70
n99,true,0.03141316486975081,0.19023661335835063,66,true,80,0.8582357919260967,0.3346880746974773,0.8870230694769015,10,10,70
n101,true,0.0,0.20237188721734933,21,true,107,0.5238702504662922,0.2597690050396035,0.778144788886844,10,10,70
n103,true,0.35717471468869244,0.5316528062970188,12,true,34,0.28851967642268145,0.1956335322634225,0.46300032171894523,10,10,70
n108,true,0.03152601784205752,0.16617657023519003,12,true,38,0.9613362307079771,0.19596436066977801,0.6266525275182786,10,10,70
n110,false,0.30736793805022106,0.8415404981120299,36,true,4,0.5405665545866692,0.6958295437621999,0.7155668417598838,10,10,70
n116,true,0.1966139015891433,0.4571525760101291,60,true,14,0.6431620559450602,0.6055836008657831,0.8012056047791702,10,10,70
n121,false,0.23269874866844756,0.3903021553404367,12,true,3,0.6133937018924448,0.2796297782207636,0.501748938057558,10,10,70
