id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,true,1.4486407108293964E-4,0.040073480882037014,50,true,75,1.0047178256031137,0.6152986089983369,0.40523617252740374,10,10,70
n1,true,0.322211041237982,0.5073602147114527,66,true,56,0.5897780547224529,0.7544440358857036,0.28375341222340245,10,10,70
n2,false,0.08185713100580574,0.25388385661853385,13,true,27,0.8523022730817245,0.041916624317980655,0.9579381700982283,10,10,70
n3,false,0.3487507195825145,0.6120637554941621,49,true,26,0.31015247401351775,0.5097914573322336,0.5126437838044546,10,10,70
n4,true,0.427637179984052,0.8350796170504855,65,true,16,0.3411455656805642,0.9898354812097363,0.673005369265226,10,10,70
n7,true,0.16940156971127676,0.5274703603236116,30,true,11,0.3807586272545514,0.12792366531823757,0.2843718392996571,10,10,70
n8,true,0.42139861694539943,0.6643680871508086,64,true,5,0.4577435764348448,0.7862702710218271,0.7637846811230801,10,10,70
n9,false,0.05400420886768134,0.25914756184396115,13,true,5,0.7871238042230957,0.6219106840106566,0.7306846249440265,10,10,70
n11,false,0.7257028437135369,0.990746251535971,0,false,0,0.10803467045204929,0.3355414183009636,0.7053512570968609,10,10,70
n16,true,0.14140648729343697,0.4318464717681031,56,true,35,0.5392414746380261,0.17749601926133735,0.790206554825811,10,10,70
n19,true,0.029168846692526562,0.08700770255091342,12,true,18,0.8930890197797041,0.2718379110800876,0.8833472675525831,10,10,70
n28,true,0.32094781420294904,0.686296626219784,12,true,9,0.35810401348973026,0.37211595410433734,0.7956561461354233,10,10,70
n29,false,0.13693354814930803,0.5176854497060188,12,true,13,0.5963087648921465,0.30060947779809577,0.799034402036365,10,10,70
n32,false,0.46950449627498064,0.9938270923552711,58,true,257,0.5841136736005829,0.9846896393329483,0.6117385726146283,10,10,70
n35,false,0.4833074928255287,0.9906937005658528,50,true,321,0.3121559813295234,0.6122706730153082,0.6178913147762618,10,10,70
n36,false,0.1631279962891675,0.3739835437957364,70,true,4,0.6962194950778402,0.1431577921752425,0.44528655553387064,10,10,70
n37,true,0.06948433045442973,0.45863090432815795,12,true,31,0.4247673534428185,0.023604327534633374,0.9490724792179376,10,10,70
n38,false,0.42154567191559233,0.5926768944495295,12,true,6,0.4698635427004271,0.6448502197953897,0.8707856752556773,10,10,70
n42,true,0.025820017079462538,0.015406815944412849,39,true,266,0.9603087044064254,0.23207053591546772,0.37977129100813367,10,10,70
n46,true,0.5401819691341292,0.7041628761147756,39,true,16,0.28031688867700877,0.016800178544835898,0.7219782173831802,10,10,70
n48,true,0.07974830395761526,0.26824432392123293,41,true,42,0.8032343055848845,0.06794029959656178,0.5234559272702162,10,10,70
n50,true,0.3044402756687741,0.6085888628216427,58,true,26,0.4249457210128363,0.381945035490754,0.6801448035325033,10,10,70
n53,false,0.38909147958752,0.5668618815236438,61,true,2,0.4557272005060494,0.6512552304449805,0.48415236603669143,10,10,70
n56,true,0.19790447803392985,0.6904467970650606,56,true,30,0.38959854100281094,0.3004093686677797,0.7242243606910624,10,10,70
n57,true,0.1577377192133848,0.2556439423735248,54,true,5,0.7602715831319036,0.6106301397190694,0.7234243958532212,10,10,70
n63,true,0.005454540491927229,0.01494225092170704,12,false,0,0.45202446725090023,0.360132243961632,0.4830931991608479,10,10,70
n66,true,0.3812682603985175,0.6352388810161449,12,true,15,0.41282476905609566,0.4386462161942557,0.9691845765875529,10,10,70
n68,true,0.0,0.022614047616369606,12,true,266,0.6671664463019455,0.321015004174979,0.740656668378998,10,10,70
n71,false,0.5197932907651431,0.9976569226961071,0,false,0,1.133255552491678,0.22774748678825774,0.558305247738107,10,10,70
n74,true,0.07244242605188535,0.3524882142388366,12,true,10,0.7464507623668925,0.12220676025913435,0.7963771297659196,10,10,70
n76,false,0.5844133704328843,0.9909012938076404,49,true,270,0.5437864838617954,0.4283234946101067,0.41868070305200966,10,10,70
n77,false,0.31555716671172784,0.9903085209083484,33,true,165,0.6669429497701737,0.6729697786164951,0.5601887497336799,10,10,70
n80,false,0.5004612856403191,0.996279150127755,12,true,48,0.17387711202174364,0.4137366505071859,0.45958829142907864,10,10,70
n91,true,0.26848920107175317,0.7058315752848031,60,true,21,0.3650237719420257,0.7905781542657346,0.4704281852815266,10,10,70
n92,true,0.0,0.1262193422160536,12,true,107,0.5981937482074539,0.04894886024126799,0.7864556996234948,10,10,70
n95,false,0.16166415742017803,0.996600769049186,12,true,80,0.207427884545581,0.737499240204998,0.12683244897361035,10,10,70
n99,false,0.06443827639722878,0.08069607347614534,66,true,34,0.8870154394159285,0.3346880746974773,0.8870230694769015,10,10,70
n101,true,0.0,0.044367459950071415,21,true,258,0.5238702504662922,0.2597690050396035,0.778144788886844,10,10,70
n103,false,0.19844776986107587,0.6641100981191197,65,true,21,0.3115998435069689,0.1956335322634225,0.46300032171894523,10,10,70
n108,true,0.017145846085312378,0.09326841514775468,56,true,92,1.0035517515584351,0.19596436066977801,0.6266525275182786,10,10,70
n110,true,0.3641813434120635,0.7411698292504895,66,true,12,0.5756963120883907,0.6958295437621999,0.7155668417598838,10,10,70
n116,true,0.21210922928066236,0.35334979542216505,62,true,6,0.6740910825878814,0.6055836008657831,0.8012056047791702,10,10,70
n121,true,0.03635024960855603,0.47788868047428273,12,true,39,0.656527122539621,0.2796297782207636,0.501748938057558,10,10,70
n123,true,0.9383305477744242,0.01957000085670375,13,false,0,0.7542373370704429,0.687337804976039,0.7548267300164349,10,10,70
n124,true,0.0,0.053386372602380425,13,true,264,0.5104768754885259,0.30701698999378546,0.5015880967965463,10,10,70
n125,false,0.3607685421894725,0.9940988406495744,12,true,184,0.767528159386155,0.5253425303483746,0.7359993531074172,10,10,70
n126,true,0.17353106497843407,0.43842598147693973,58,true,4,0.7397026628289464,0.560104773675348,0.22821105326302066,10,10,70
n132,true,0.09865548793663288,0.3823495627384321,36,true,48,0.7342165450775464,0.42034892304794236,0.13244010417814167,10,10,70
n142,false,0.1903294680435293,0.9972216977141304,25,true,333,0.8251754387683198,0.8465037571631826,0.8737565052165837,10,10,70
n146,false,0.24544121146971792,0.9994294197233544,0,false,0,0.3548771614851828,0.16380879601043707,0.5726759275673617,10,10,70
n150,true,0.9309202720940749,0.012397420753693112,12,false,0,0.25302313482281147,0.7496999911491352,0.7755652527895136,10,10,70
n153,true,0.10846535082231448,0.27723794681302305,12,true,24,0.7906213740932843,0.6926109238846215,0.8506777987735326,10,10,70
n164,true,0.1264943718220362,0.31941428673354777,63,true,45,0.7730521190829417,0.3754712456333525,0.9508546455326212,10,10,70
n166,true,0.37697756203420185,0.9833872513789372,12,true,46,0.38763959257807573,0.27315448186616476,0.6963562547297836,10,10,70
n168,false,0.3836489076932465,0.9309292726152918,26,true,42,0.24243629432052033,0.2330334018219558,0.8187259688767251,10,10,70
n170,true,0.7284572621890021,0.008809773855224618,11,false,0,0.762642399457085,0.6156337945672341,0.24397604156389302,10,10,70
n172,false,0.40308448945002995,0.9989927152441881,12,true,356,0.27638902177407054,0.30289666084801525,0.4956764202318439,10,10,70
n174,true,0.07884168262015233,0.4280012148600073,13,true,44,0.6336818684681834,0.7779946629807211,0.9816637902795541,10,10,70
n178,true,0.9055878529664974,0.012921326089357041,12,false,0,0.4117891737372753,0.5368236598416777,0.5220689921054827,10,10,70
n188,true,0.0379256468470344,0.07918936354942231,12,true,37,0.905820863274586,0.16274178699462505,0.7400589923010112,10,10,70
n192,false,0.06652722068091296,0.9972815102599031,13,true,348,1.2145929885243625,0.8087712179884754,0.8669025757704449,10,10,70
n195,true,0.027180218712650566,0.023231582327771942,31,true,347,0.9664163538072745,0.6872333241161019,0.9388659017471385,10,10,70
n197,false,0.81077945240101,0.9938890142402834,66,true,42,0.19713578729563852,0.390546695949635,0.8349761325376706,10,10,70
n207,false,0.33145922445568093,0.8174536982615804,50,true,17,0.2302479839475595,0.114499442222054,0.5852633032385886,10,10,70
n208,false,0.24334023425860035,0.4692474334661192,11,true,6,0.5158912674712905,0.19166298883970218,0.47537321517181763,10,10,70
n210,true,0.05555085700405807,0.2787062833304167,43,true,33,0.7427432420716178,0.25698099805794206,0.9362157777921595,10,10,70
n214,false,0.29672698892308125,0.3177217398451422,53,true,2,0.5257620545407931,0.11871954720571537,0.47540635449055013,10,10,70
n217,false,0.22965652695100447,0.9919266622110829,0,true,390,1.2853863618249675,0.5295658947051967,0.9035818423067863,10,10,70
n228,false,0.11602038367580007,0.185898715255233,67,true,3,0.8184443571628389,0.07868433235211086,0.6021517305580433,10,10,70
n230,false,0.0,0.9909791964111593,65,true,297,0.8321080652694137,0.8216984854434308,0.8587222106619927,10,10,70
n232,false,0.5718708505506104,0.9940933712102462,12,true,256,0.1834721651686675,0.2675596339640117,0.730263755897321,10,10,70
n234,true,0.18715154734422687,0.401403990899418,67,true,30,0.6530846204018087,0.2267971241887326,0.33623867530875584,10,10,70
n240,false,0.3475563292114482,0.4207614866054741,62,true,6,0.49449814784624097,0.493765605402955,0.40438772669372847,10,10,70
n250,true,0.1750502336100335,0.4169448322722502,55,true,16,0.5951070416134342,0.08393975872401166,0.46403952726322095,10,10,70
n251,false,0.3248607251992472,0.9916430433030498,41,true,91,0.027810279151686424,0.45469080175902005,0.6572460696356927,10,10,70
n253,false,0.04720559804021557,0.9986464173295357,0,false,0,0.10471046342613416,0.6109598534100191,0.43149645872314646,10,10,70
n254,false,0.5276934092746589,0.9962815607274998,13,true,387,0.500635996529629,0.7481758105210776,0.920030344981863,10,10,70
n262,true,0.23748491361186624,0.764272920717928,70,true,30,0.29101455264915516,0.12474837875787259,0.9757005927079598,10,10,70
n266,true,0.0647652229622935,0.20067005641369481,55,true,24,0.8651163926123199,0.36156142383722784,0.8461126363587974,10,10,70
n271,false,0.5234684125988399,0.9902351586371819,67,true,234,0.601494618731096,0.5394729138022778,0.8991988945558125,10,10,70
n272,true,0.40754726595802593,0.012118642694398654,11,false,0,0.23051475812964273,0.7124776991397269,0.9836321618440851,10,10,70
n273,true,0.09830838372512139,0.18142402541404004,12,true,55,0.8427482345372973,0.6920611663041074,0.6115655207389615,10,10,70
n277,false,0.5598045937070888,0.9955855029634343,68,true,300,0.21612450915340914,0.5798752416101413,0.37383205729864666,10,10,70
n279,true,0.06744999403558694,0.013726116990572496,12,false,0,0.6635274435725821,0.28198567642982086,0.7545273749958564,10,10,70
n292,true,0.5843056968073732,0.014042084170201476,11,false,0,0.547234602492692,0.38994143418181637,0.9462363987671188,10,10,70
n294,false,0.07780411776021717,0.9954226758943203,32,true,316,1.1568535799830402,0.7168673559608154,0.9700115687500265,10,10,70
n295,false,0.0,0.9956468413716614,12,true,14,0.04357105520784753,0.02699907325760964,0.4436257239444463,10,10,70
n297,false,0.4685933655009982,0.991484656454191,37,true,334,0.08761918246223252,0.7910333290256839,0.7610799347608648,10,10,70
n298,true,0.0,0.0524751743228973,11,true,283,0.42128775443843497,0.09363092553229657,0.9732302343793189,10,10,70
n303,true,0.2310757403132266,0.9139304545190223,12,true,51,0.24103834683079006,0.07252112060447202,0.9629861175957619,10,10,70
n305,false,0.07287000661317525,0.9998272312878647,12,true,389,1.2052646957265922,0.1010974535327136,0.7723638858533216,10,10,70
n306,false,0.15134457778165866,0.9058068776804378,25,true,182,0.8355923265120196,0.8920207243356624,0.9724822816440365,10,10,70
n308,false,0.4309130543733761,0.9935107356111685,0,false,0,0.02492699677114239,0.813215666879106,0.21652061016293594,10,10,70
